0.22635 1:0.23799 2:0.178675 3:0.656884330012937 4:0.090 5:0.426356742530095 6:0.104972 7:0.405120732446877 8:0.00256437 9:0.084176 10:0.128796 11:0.0541914 12:0.1884 13:0.841881028570381 14:0.620305322885707 15:0.59375 16:0.4375 17:0.631455622963919 18:0.831215404243341 19:0.786458333333333 20:1.17111087098 21:0.1053 22:0.2632 23:0 30:0.242148 #T0922:ACOMPMOD_TS1
0.73311 1:0.39136 2:0.575872 3:0.661641269891029 4:0.506 5:0.63625098197012 6:0.183957 7:0.612996497375832 8:0.23819 9:0.26059 10:0.252746 11:0.193314 12:0.5752 13:0.885615097557398 14:0.767427722237233 15:0.75 16:0.583333333333333 17:0.766185522199202 18:0.863069777909891 19:0.869791666666667 20:1.32463678998 21:0.6316 22:0.6842 23:0.4211 30:0.551367 #T0922:FALCON_TOPOX_TS1
0.72973 1:0.37756 2:0.574007 3:0.655884713076775 4:0.505 5:0.626758694154844 6:0.176977 7:0.598538306451613 8:0.250195 9:0.307914 10:0.295911 11:0.220794 12:0.5733 13:0.883048026846622 14:0.760402593893542 15:0.770833333333333 16:0.59375 17:0.761956579269434 18:0.863176191191987 19:0.880208333333333 20:1.31740484019 21:0.6316 22:0.6842 23:0.4211 30:0.552376 #T0922:FALCON_TOPOX_TS2
0.72973 1:0.40292 2:0.577235 3:0.663757238836098 4:0.506 5:0.63731301035397 6:0.196858 7:0.615525292018689 8:0.293911 9:0.332448 10:0.329106 11:0.249975 12:0.5770 13:0.890653309066236 14:0.762969467711429 15:0.75 16:0.614583333333333 17:0.763573520296287 18:0.863277126582378 19:0.869791666666667 20:1.32908547424 21:0.6842 22:0.6842 23:0.4211 30:0.558490 #T0922:FALCON_TOPOX_TS3
0.75 1:0.39292 2:0.571985 3:0.659880246674761 4:0.500 5:0.618603236242476 6:0.172667 7:0.589507962909626 8:0.204456 9:0.2696 10:0.264042 11:0.187817 12:0.5683 13:0.886792731790508 14:0.754390705214807 15:0.770833333333333 16:0.604166666666667 17:0.755334768656391 18:0.859963569525718 19:0.880208333333333 20:1.28171061755 21:0.6316 22:0.6842 23:0.4211 30:0.546417 #T0922:FALCON_TOPOX_TS4
0.75 1:0.38488 2:0.571887 3:0.660073307790647 4:0.498 5:0.621430515728002 6:0.177604 7:0.593361686107911 8:0.211775 9:0.269307 10:0.294041 11:0.203515 12:0.5667 13:0.888055407833933 14:0.75864631180762 15:0.770833333333333 16:0.59375 17:0.757136906419951 18:0.859880751585529 19:0.880208333333333 20:1.29463542472 21:0.5789 22:0.6842 23:0.4211 30:0.546840 #T0922:FALCON_TOPOX_TS5
0.72973 1:0.38966 2:0.575116 3:0.661314757668158 4:0.504 5:0.637953055809329 6:0.195546 7:0.619908736639145 8:0.259255 9:0.287209 10:0.281109 11:0.213888 12:0.5745 13:0.886926254309396 14:0.760875439070521 15:0.75 16:0.583333333333333 17:0.76036147570296 18:0.863062634456159 19:0.869791666666667 20:1.33080416602 21:0.6316 22:0.6842 23:0.4211 30:0.553404 #T0922:FALCON_TOPO_TS1
0.72973 1:0.37849 2:0.56893 3:0.647002659273509 4:0.500 5:0.612792899783247 6:0.156251 7:0.587754764704941 8:0.27847 9:0.375924 10:0.311165 11:0.237157 12:0.5678 13:0.894798352343578 14:0.749594704134018 15:0.770833333333333 16:0.541666666666667 17:0.750396494053455 18:0.856513381012748 19:0.880208333333333 20:1.3014946089 21:0.6842 22:0.6842 23:0.4211 30:0.555483 #T0922:FALCON_TOPO_TS2
0.72973 1:0.38927 2:0.574088 3:0.66006576693815 4:0.497 5:0.636920223022356 6:0.187688 7:0.615094326996928 8:0.286104 9:0.335982 10:0.335835 11:0.252161 12:0.5735 13:0.892074492958263 14:0.762293974601459 15:0.75 16:0.59375 17:0.762297515199061 18:0.86329348136991 19:0.869791666666667 20:1.33813219211 21:0.6842 22:0.6842 23:0.4211 30:0.556994 #T0922:FALCON_TOPO_TS3
0.73649 1:0.37767 2:0.567251 3:0.649563586303289 4:0.496 5:0.609465363598094 6:0.167774 7:0.587404625176011 8:0.271355 9:0.342876 10:0.29809 11:0.222818 12:0.5676 13:0.88851752182205 14:0.754525803836801 15:0.770833333333333 16:0.541666666666667 17:0.75446814267124 18:0.856593786927194 19:0.880208333333333 20:1.28403698607 21:0.7368 22:0.6842 23:0.4211 30:0.551404 #T0922:FALCON_TOPO_TS4
0.73311 1:0.38183 2:0.576965 3:0.665443522551068 4:0.508 5:0.632126561962597 6:0.170471 7:0.606912436155914 8:0.284412 9:0.331387 10:0.305875 11:0.241483 12:0.5767 13:0.880526227719504 14:0.762429073223453 15:0.75 16:0.572916666666667 17:0.763320586161937 18:0.863213130933358 19:0.869791666666667 20:1.30507774258 21:0.6842 22:0.6842 23:0.4211 30:0.554663 #T0922:FALCON_TOPO_TS5
0.78378 1:0.40777 2:0.575319 3:0.679263458462423 4:0.494 5:0.518612568071081 6:0.152443 7:0.518137692092294 8:0.414717 9:0.518658 10:0.545263 11:0.426118 12:0.5639 13:0.881109830008069 14:0.657997838422048 15:0.864583333333333 16:0.541666666666667 17:0.665807084573374 18:0.811592181794811 19:0.927083333333333 20:1.37803554299 21:0.6842 22:0.6842 23:0.4211 30:0.603387 #T0922:FFAS-3D_TS1
0.72635 1:0.45938 2:0.555895 3:0.671684490731537 4:0.473 5:0.577902515539911 6:0.16004 7:0.59020749983999 8:0.311267 9:0.412263 10:0.452706 11:0.363973 12:0.5539 13:0.903463562678794 14:0.72750607943799 15:0.916666666666667 16:0.625 17:0.731221852083283 18:0.857661684789379 19:0.958333333333333 20:1.33432002027 21:0.6842 22:0.6316 23:0.4211 30:0.567224 #T0922:FLOUDAS_SERVER_TS1
0.68243 1:0.46194 2:0.540284 3:0.666348042551435 4:0.454 5:0.567262698301806 6:0.168567 7:0.575338931051587 8:0.365866 9:0.513464 10:0.581537 11:0.419398 12:0.5424 13:0.900729961307122 14:0.711091596865712 15:0.927083333333333 16:0.65625 17:0.716980867208676 18:0.854694482103169 19:0.963541666666667 20:1.33219004239 21:0.6842 22:0.5789 23:0.4211 30:0.565678 #T0922:FLOUDAS_SERVER_TS2
0.64189 1:0.45567 2:0.493545 3:0.666726996672467 4:0.392 5:0.550044281491831 6:0.138839 7:0.552844405481951 8:0.251259 9:0.429175 10:0.541298 11:0.352169 12:0.5046 13:0.892667837233184 14:0.698257227776277 15:0.927083333333333 16:0.614583333333333 17:0.702432973605783 18:0.850885345735558 19:0.963541666666667 20:1.35792397109 21:0.7368 22:0.5789 23:0.4737 30:0.542463 #T0922:FLOUDAS_SERVER_TS3
0.69932 1:0.44417 2:0.545461 3:0.665079697922433 4:0.462 5:0.551306962507165 6:0.150028 7:0.556486122951869 8:0.381555 9:0.517914 10:0.539448 11:0.398237 12:0.5473 13:0.895518571664344 14:0.686098351796812 15:0.916666666666667 16:0.583333333333333 17:0.692822481346661 18:0.848563274394483 19:0.958333333333333 20:1.36273711747 21:0.7368 22:0.6316 23:0.4737 30:0.580149 #T0922:FLOUDAS_SERVER_TS4
0.76689 1:0.41701 2:0.52767 3:0.667951873877952 4:0.438 5:0.561039776619375 6:0.140188 7:0.562054994959677 8:0.250356 9:0.408717 10:0.389485 11:0.304088 12:0.5344 13:0.886669409704394 14:0.710618751688733 15:0.916666666666667 16:0.5625 17:0.715105214182033 18:0.851545593706314 19:0.958333333333333 20:1.33912293472 21:0.6842 22:0.6842 23:0.4211 30:0.550771 #T0922:FLOUDAS_SERVER_TS5
0.29054 1:0.32955 2:0.219165 3:0.678830217849399 4:0.125 5:0.462874632371381 6:0.161419 7:0.443521627544163 8:0.0263981 9:0.139218 10:0.189839 11:0.0872753 12:0.2524 13:0.840624656165188 14:0.633072142664145 15:0.833333333333333 16:0.489583333333333 17:0.653111170300006 18:0.803861413016143 19:0.916666666666667 20:1.23169333026 21:0.0526 22:0.0526 23:0.1053 30:0.294004 #T0922:GAPF_LNCC_SERVER_TS1
0.30405 1:0.35285 2:0.225671 3:0.701389600390251 4:0.146 5:0.49135178570149 6:0.170727 7:0.483641226478495 8:0.278245 9:0.322969 10:0.428301 11:0.318639 12:0.2723 13:0.845251182791755 14:0.662861388813834 15:0.864583333333333 16:0.53125 17:0.683632194220781 18:0.834238002018811 19:0.927083333333333 20:1.28868345173 21:0.0526 22:0.1053 23:0.2632 30:0.330649 #T0922:GAPF_LNCC_SERVER_TS2
0.28041 1:0.33788 2:0.219232 3:0.683144369190963 4:0.128 5:0.505054070561049 6:0.182927 7:0.493806173915131 8:0.170558 9:0.326052 10:0.358153 11:0.253019 12:0.2687 13:0.854243036198929 14:0.656376654958119 15:0.833333333333333 16:0.520833333333333 17:0.678287118414678 18:0.834404013634933 19:0.916666666666667 20:1.27106536305 21:0.1053 22:0.0526 23:0.1053 30:0.305190 #T0922:GAPF_LNCC_SERVER_TS3
0.33784 1:0.36149 2:0.246094 3:0.694995454462044 4:0.160 5:0.477084733940599 6:0.206227 7:0.453031415850615 8:0.129124 9:0.241439 10:0.265221 11:0.230599 12:0.2808 13:0.843698080943299 14:0.653877330451229 15:0.864583333333333 16:0.552083333333333 17:0.675216822923933 18:0.819749555043657 19:0.932291666666667 20:1.28718806396 21:0.1053 22:0 23:0.3158 30:0.343256 #T0922:GAPF_LNCC_SERVER_TS4
0.2973 1:0.36546 2:0.221133 3:0.701008448048592 4:0.145 5:0.50326278021102 6:0.184981 7:0.494816980766769 8:0.233595 9:0.304518 10:0.376372 11:0.271417 12:0.2603 13:0.838976426685249 14:0.676641448257228 15:0.864583333333333 16:0.5625 17:0.697073034450176 18:0.831331889447785 19:0.927083333333333 20:1.28490144452 21:0.1053 22:0.1053 23:0.2632 30:0.323544 #T0922:GAPF_LNCC_SERVER_TS5
0.75338 1:0.40695 2:0.573876 3:0.662322574923005 4:0.498 5:0.609671250671754 6:0.179171 7:0.620407049811188 8:0.332517 9:0.376704 10:0.309237 11:0.262267 12:0.5723 13:0.908045046944913 14:0.731694136719805 15:0.822916666666667 16:0.59375 17:0.735308256388485 18:0.857250726866495 19:0.90625 20:1.41482629257 21:0.6842 22:0.6842 23:0.4211 30:0.576845 #T0922:GOAL_TS1
0.74662 1:0.47234 2:0.568701 3:0.685733681939266 4:0.487 5:0.620073460966609 6:0.204189 7:0.634226801475295 8:0.473987 9:0.524917 10:0.476816 11:0.391567 12:0.5723 13:0.915128502530624 14:0.727708727370981 15:0.770833333333333 16:0.59375 17:0.737775285307377 18:0.856173885575329 19:0.880208333333333 20:1.37378215313 21:0.7368 22:0.6842 23:0.4211 30:0.583897 #T0922:GOAL_TS2
0.65541 1:0.49872 2:0.464465 3:0.678173284393933 4:0.357 5:0.600613364905775 6:0.18357 7:0.603941425691244 8:0.421525 9:0.446548 10:0.434887 11:0.366088 12:0.4700 13:0.912858505097924 14:0.726763037017022 15:0.760416666666667 16:0.625 17:0.738440152537801 18:0.849292108310901 19:0.875 20:1.3741254696 21:0.5263 22:0.5263 23:0.4737 30:0.518782 #T0922:GOAL_TS3
0.72635 1:0.47629 2:0.559516 3:0.679141791729491 4:0.476 5:0.610444047363141 6:0.197606 7:0.62191144297235 8:0.423222 9:0.497125 10:0.412627 11:0.324201 12:0.5617 13:0.914490688953275 14:0.734868954336666 15:0.833333333333333 16:0.59375 17:0.739207549964286 18:0.858007675284772 19:0.911458333333333 20:1.38896480076 21:0.7368 22:0.5789 23:0.4211 30:0.575457 #T0922:GOAL_TS4
0.76014 1:0.50209 2:0.582375 3:0.676244766323413 4:0.500 5:0.632071356495414 6:0.19194 7:0.646402424475166 8:0.392425 9:0.408747 10:0.40996 11:0.331836 12:0.5782 13:0.917314489657449 14:0.741488786814374 15:0.854166666666667 16:0.572916666666667 17:0.74771499627211 18:0.858606184384195 19:0.921875 20:1.39574285628 21:0.6842 22:0.6842 23:0.4211 30:0.586475 #T0922:GOAL_TS5
0.75676 1:0.45028 2:0.599848 3:0.662477941333888 4:0.522 5:0.545485228082903 6:0.146272 7:0.565256918602791 8:0.370806 9:0.441368 10:0.452823 11:0.334537 12:0.5935 13:0.900235641458226 14:0.67454741961632 15:0.885416666666667 16:0.5625 17:0.678910463966124 18:0.821991681434159 19:0.9375 20:1.36470064682 21:0.6842 22:0.6842 23:0.4211 30:0.608058 #T0922:HHGG_TS1
0.76014 1:0.45435 2:0.600101 3:0.66289503936153 4:0.521 5:0.546383805845156 6:0.146703 7:0.56684823140681 8:0.38293 9:0.436618 10:0.404016 11:0.315331 12:0.5933 13:0.897931489767476 14:0.675560659281275 15:0.885416666666667 16:0.572916666666667 17:0.679831566968293 18:0.821990215446588 19:0.9375 20:1.37022884855 21:0.6842 22:0.6842 23:0.4211 30:0.607033 #T0922:HHGG_TS2
0.76689 1:0.45118 2:0.599343 3:0.664585423235842 4:0.520 5:0.546140254639582 6:0.147485 7:0.566531609623016 8:0.38075 9:0.422033 10:0.439176 11:0.333986 12:0.5923 13:0.893893264505245 14:0.678465279654147 15:0.885416666666667 16:0.583333333333333 17:0.682358013397841 18:0.822009441907919 19:0.9375 20:1.36686383985 21:0.6842 22:0.6842 23:0.4211 30:0.605745 #T0922:HHGG_TS3
0.75 1:0.43905 2:0.601347 3:0.659232411941193 4:0.523 5:0.548223212731083 6:0.144577 7:0.570170436187916 8:0.378143 9:0.4335 10:0.407528 11:0.310442 12:0.5947 13:0.895589974693758 14:0.677114293434207 15:0.885416666666667 16:0.552083333333333 17:0.680280912640283 18:0.822627765584779 19:0.9375 20:1.36314443706 21:0.6842 22:0.6842 23:0.4211 30:0.605268 #T0922:HHGG_TS4
0.76014 1:0.43453 2:0.599831 3:0.667717314179632 4:0.520 5:0.543077002275007 6:0.146455 7:0.56408254656298 8:0.385184 9:0.452217 10:0.450491 11:0.344077 12:0.5933 13:0.896456209198269 14:0.673196433396379 15:0.885416666666667 16:0.541666666666667 17:0.676357789855457 18:0.822149031548043 19:0.9375 20:1.36612601874 21:0.6842 22:0.6842 23:0.4211 30:0.608489 #T0922:HHGG_TS5
0.78041 1:0.42491 2:0.600855 3:0.661450387880808 4:0.524 5:0.521977454992476 6:0.144849 7:0.530207214541731 8:0.374492 9:0.441752 10:0.447617 11:0.335968 12:0.5938 13:0.890905225372259 14:0.6727235882194 15:0.864583333333333 16:0.5625 17:0.675592563614433 18:0.821679132617474 19:0.927083333333333 20:1.3618677756 21:0.6842 22:0.6316 23:0.4211 30:0.607993 #T0922:HHPred0_TS1
0.78041 1:0.42491 2:0.600855 3:0.661450387880808 4:0.524 5:0.521977454992476 6:0.144849 7:0.530207214541731 8:0.374492 9:0.441752 10:0.447617 11:0.335968 12:0.5938 13:0.890905225372259 14:0.6727235882194 15:0.864583333333333 16:0.5625 17:0.675592563614433 18:0.821679132617474 19:0.927083333333333 20:1.3618677756 21:0.6842 22:0.6316 23:0.4211 30:0.607993 #T0922:HHPred1_TS1
0.7973 1:0.44032 2:0.594086 3:0.66581140910912 4:0.517 5:0.525335709327529 6:0.121105 7:0.52343299187148 8:0.324509 9:0.425063 10:0.478604 11:0.359587 12:0.5817 13:0.891467280679234 14:0.666306403674683 15:0.885416666666667 16:0.552083333333333 17:0.674722067775307 18:0.811189112406331 19:0.9375 20:1.34904977829 21:0.6842 22:0.6316 23:0.4211 30:0.604225 #T0922:IntFOLD4_TS1
0.78716 1:0.44406 2:0.591583 3:0.663357879493163 4:0.514 5:0.52697613548832 6:0.146417 7:0.524211362007168 8:0.33884 9:0.421167 10:0.465059 11:0.344687 12:0.5797 13:0.884025778442016 14:0.666711699540665 15:0.885416666666667 16:0.572916666666667 17:0.674412102639939 18:0.810775562045202 19:0.9375 20:1.36215180976 21:0.7895 22:0.7368 23:0.4211 30:0.605417 #T0922:IntFOLD4_TS2
0.78716 1:0.44406 2:0.591583 3:0.663357879493163 4:0.514 5:0.52697613548832 6:0.146417 7:0.524211362007168 8:0.33884 9:0.421167 10:0.465059 11:0.344687 12:0.5797 13:0.884025778442016 14:0.666711699540665 15:0.885416666666667 16:0.572916666666667 17:0.674412102639939 18:0.810775562045202 19:0.9375 20:1.36215180976 21:0.7895 22:0.7368 23:0.4211 30:0.605417 #T0922:IntFOLD4_TS3
0.7973 1:0.43327 2:0.592457 3:0.676661539396701 4:0.514 5:0.521956785611923 6:0.134185 7:0.517755636360727 8:0.35483 9:0.473098 10:0.498481 11:0.358565 12:0.5804 13:0.879686010049146 14:0.666509051607674 15:0.864583333333333 16:0.572916666666667 17:0.674379002528809 18:0.812035588941709 19:0.927083333333333 20:1.34358528439 21:0.6842 22:0.6842 23:0.4211 30:0.602128 #T0922:IntFOLD4_TS4
0.7973 1:0.43327 2:0.592457 3:0.676661539396701 4:0.514 5:0.521956785611923 6:0.134185 7:0.517755636360727 8:0.35483 9:0.473098 10:0.498481 11:0.358565 12:0.5804 13:0.879686010049146 14:0.666509051607674 15:0.864583333333333 16:0.572916666666667 17:0.674379002528809 18:0.812035588941709 19:0.927083333333333 20:1.34358528439 21:0.6842 22:0.6842 23:0.4211 30:0.602128 #T0922:IntFOLD4_TS5
0.76689 1:0.43141 2:0.596426 3:0.663441125152538 4:0.517 5:0.52289735033319 6:0.140192 7:0.525481247999872 8:0.325911 9:0.416604 10:0.442199 11:0.331753 12:0.5838 13:0.877352517787721 14:0.663199135368819 15:0.885416666666667 16:0.583333333333333 17:0.67072871342111 18:0.81237929480759 19:0.9375 20:1.35672620195 21:0.6842 22:0.6842 23:0.4211 30:0.602226 #T0922:MULTICOM-CLUSTER_TS1
0.78041 1:0.39384 2:0.596674 3:0.658355226336442 4:0.519 5:0.545187935162296 6:0.139716 7:0.531534760384665 8:0.327779 9:0.411008 10:0.452846 11:0.329118 12:0.5898 13:0.884507949460867 14:0.707849229937855 15:0.875 16:0.53125 17:0.709130901315727 18:0.847030688672739 19:0.932291666666667 20:1.34423927883 21:0.7368 22:0.6842 23:0.4211 30:0.593127 #T0922:MULTICOM-CLUSTER_TS2
0.76689 1:0.37412 2:0.579055 3:0.670057989060125 4:0.497 5:0.543761029978146 6:0.131214 7:0.526482874583973 8:0.299102 9:0.404013 10:0.46573 11:0.328014 12:0.5767 13:0.873575606983056 14:0.699878411240205 15:0.885416666666667 16:0.53125 17:0.700796390228921 18:0.841940960676365 19:0.9375 20:1.36473909202 21:0.7895 22:0.6316 23:0.4211 30:0.585629 #T0922:MULTICOM-CLUSTER_TS3
0.76351 1:0.42344 2:0.594505 3:0.661732008615496 4:0.518 5:0.519639419425337 6:0.128974 7:0.515635852294547 8:0.323929 9:0.384485 10:0.402823 11:0.312839 12:0.5820 13:0.87266582006895 14:0.665495811942718 15:0.885416666666667 16:0.572916666666667 17:0.673143920987845 18:0.811143138763138 19:0.9375 20:1.35874656849 21:0.6842 22:0.6316 23:0.4211 30:0.599327 #T0922:MULTICOM-CLUSTER_TS4
0.80743 1:0.36905 2:0.592187 3:0.672266560438451 4:0.513 5:0.545923454920823 6:0.134863 7:0.531169502688172 8:0.344072 9:0.45316 10:0.456865 11:0.35232 12:0.5877 13:0.872511552849703 14:0.706295595784923 15:0.822916666666667 16:0.541666666666667 17:0.708081076323742 18:0.848710561886427 19:0.90625 20:1.31291194025 21:0.7368 22:0.6316 23:0.4211 30:0.584089 #T0922:MULTICOM-CLUSTER_TS5
0.75676 1:0.41264 2:0.57893 3:0.662452900733709 4:0.499 5:0.567059174951634 6:0.14227 7:0.54230033218126 8:0.259258 9:0.374087 10:0.389348 11:0.253406 12:0.5729 13:0.877753887625614 14:0.718792218319373 15:0.854166666666667 16:0.583333333333333 17:0.721084096705892 18:0.855308583167178 19:0.921875 20:1.33411391475 21:0.6842 22:0.6316 23:0.4211 30:0.570120 #T0922:MULTICOM-CONSTRUCT_TS1
0.75338 1:0.42123 2:0.567535 3:0.668734698472944 4:0.489 5:0.508377273171038 6:0.137676 7:0.506822475678443 8:0.34349 9:0.48161 10:0.463732 11:0.36064 12:0.5544 13:0.886026438604856 14:0.668197784382599 15:0.822916666666667 16:0.552083333333333 17:0.678856937964225 18:0.80369839603944 19:0.90625 20:1.32104105648 21:0.7368 22:0.5789 23:0.4211 30:0.585064 #T0922:MULTICOM-CONSTRUCT_TS2
0.76689 1:0.39372 2:0.594554 3:0.663675551046124 4:0.516 5:0.523581351166165 6:0.138754 7:0.525593130120328 8:0.402029 9:0.476377 10:0.508078 11:0.411281 12:0.5829 13:0.872323704430426 14:0.662185895703864 15:0.885416666666667 16:0.520833333333333 17:0.668988457433798 18:0.819184293408597 19:0.9375 20:1.33496644364 21:0.7368 22:0.6842 23:0.4211 30:0.603759 #T0922:MULTICOM-CONSTRUCT_TS3
0.78041 1:0.41417 2:0.571894 3:0.677423996999716 4:0.491 5:0.536743804456864 6:0.143311 7:0.538411997407834 8:0.370718 9:0.458218 10:0.443135 11:0.316348 12:0.5681 13:0.883728705163941 14:0.671305052688463 15:0.864583333333333 16:0.552083333333333 17:0.678308375696023 18:0.831995975999078 19:0.927083333333333 20:1.34737532465 21:0.7895 22:0.5789 23:0.4211 30:0.586447 #T0922:MULTICOM-CONSTRUCT_TS4
0.79054 1:0.39295 2:0.584463 3:0.650124036988216 4:0.509 5:0.550972761849742 6:0.125028 7:0.544016965485791 8:0.313897 9:0.390194 10:0.407985 11:0.292217 12:0.5800 13:0.881191204247048 14:0.69569035395839 15:0.885416666666667 16:0.552083333333333 17:0.702307080736416 18:0.845793145011935 19:0.9375 20:1.3464862507 21:0.7895 22:0.6842 23:0.4211 30:0.585313 #T0922:MULTICOM-CONSTRUCT_TS5
0.77027 1:0.32404 2:0.589637 3:0.638219812122862 4:0.514 5:0.576963594600889 6:0.145777 7:0.580966088069636 8:0.35458 9:0.413019 10:0.437035 11:0.263423 12:0.5804 13:0.897332644135554 14:0.709402864090786 15:0.625 16:0.520833333333333 17:0.712353215676095 18:0.837301273727852 19:0.807291666666667 20:1.31960685974 21:0.7368 22:0.6316 23:0.4211 30:0.573646 #T0922:MULTICOM-NOVEL_TS1
0.76014 1:0.34306 2:0.561083 3:0.623624869635959 4:0.485 5:0.565913683765047 6:0.150547 7:0.547297214541731 8:0.252429 9:0.279553 10:0.313537 11:0.198867 12:0.5560 13:0.886442478728086 14:0.72750607943799 15:0.666666666666667 16:0.5625 17:0.729283318415455 18:0.848481522832678 19:0.828125 20:1.31650490927 21:0.7368 22:0.6842 23:0.4211 30:0.551353 #T0922:MULTICOM-NOVEL_TS2
0.77365 1:0.32465 2:0.58308 3:0.644414302273304 4:0.505 5:0.577879291389008 6:0.152524 7:0.578481124391961 8:0.360664 9:0.411411 10:0.460954 11:0.312759 12:0.5734 13:0.891704985146336 14:0.703593623345042 15:0.635416666666667 16:0.541666666666667 17:0.70893578770438 18:0.834562122815925 19:0.8125 20:1.34542813809 21:0.7895 22:0.6842 23:0.4211 30:0.576723 #T0922:MULTICOM-NOVEL_TS3
