0.14094 1:0.19463 2:0.13034 3:0.538769170430803 4:0.075 5:0.573334911632774 6:0.0910903 7:0.479945370097903 8:0.0317426 9:0.0139521 10:0.0210296 11:0.0126482 12:0.1060 13:0.748987681082478 14:0.757707639980982 15:0.5 16:0.548192771084337 17:0.764248887498725 18:0.889189720951104 19:0.75 20:1.24643786392 21:0.0606 22:0.0909 23:0 30:0.165322 #T0948:ACOMPMOD_TS1
0.73658 1:0.76277 2:0.415842 3:0.794484167480046 4:0.335 5:0.923880081296812 6:0.484983 7:0.960136268021395 8:0.732832 9:0.681469 10:0.607196 11:0.688797 12:0.4111 13:0.927170735909574 14:0.789196503675529 15:0.783132530120482 16:0.72289156626506 17:0.794095402197079 18:0.890797003267375 19:0.891566265060241 20:1.60144742369 21:0.303 22:0.1818 23:0.4242 30:0.502441 #T0948:BAKER-ROSETTASERVER_TS4
0.2047 1:0.63398 2:0.195837 3:0.731117886032077 4:0.120 5:0.862016992691316 6:0.438991 7:0.880734559806045 8:0.62231 9:0.582738 10:0.576995 11:0.523493 12:0.1819 13:0.910723408347374 14:0.78959880042424 15:0.843373493975904 16:0.72289156626506 17:0.797521534056436 18:0.891726670217104 19:0.921686746987952 20:1.53663837614 21:0.303 22:0.3333 23:0.1212 30:0.295745 #T0948:BAKER-ROSETTASERVER_TS5
0.4396 1:0.28142 2:0.308008 3:0.650982730802997 4:0.235 5:0.770917772974961 6:0.219274 7:0.699541171228694 8:0.356436 9:0.297128 10:0.317859 11:0.303201 12:0.3044 13:0.804987168211623 14:0.794682368430677 15:0.668674698795181 16:0.632530120481928 17:0.802335441407906 18:0.895429362896307 19:0.831325301204819 20:1.36272461621 21:0.2727 22:0.0606 23:0.3333 30:0.362489 #T0948:BhageerathH-Plus_TS1
0.44463 1:0.29452 2:0.307579 3:0.651864087777199 4:0.237 5:0.777864101694828 6:0.240647 7:0.726481946634464 8:0.367552 9:0.320274 10:0.337088 11:0.318027 12:0.3031 13:0.811532482154699 14:0.789123358812127 15:0.650602409638554 16:0.656626506024096 17:0.797442458066266 18:0.894410298914427 19:0.822289156626506 20:1.35800885039 21:0.303 22:0.0606 23:0.3333 30:0.363858 #T0948:BhageerathH-Plus_TS2
0.42953 1:0.28700 2:0.299731 3:0.679486118294342 4:0.227 5:0.776023019429394 6:0.239095 7:0.723745988423741 8:0.409202 9:0.344952 10:0.374344 11:0.379585 12:0.2958 13:0.816064377312677 14:0.787879896134294 15:0.63855421686747 16:0.668674698795181 17:0.795840925203603 18:0.894335566614472 19:0.816265060240964 20:1.35898053294 21:0.2727 22:0.0606 23:0.2424 30:0.354137 #T0948:BhageerathH-Plus_TS3
0.44631 1:0.29968 2:0.301168 3:0.697682762227124 4:0.223 5:0.761160157957712 6:0.262365 7:0.737872916643533 8:0.404807 9:0.354217 10:0.314786 11:0.340416 12:0.2868 13:0.848926978008659 14:0.762754635555718 15:0.632530120481928 16:0.698795180722892 17:0.769498135210613 18:0.887595976433382 19:0.813253012048193 20:1.36882333028 21:0.2424 22:0.0303 23:0.3939 30:0.362125 #T0948:BhageerathH-Plus_TS4
0.44295 1:0.31863 2:0.295113 3:0.688845119788516 4:0.217 5:0.771867049487719 6:0.285013 7:0.747072933161216 8:0.408682 9:0.33418 10:0.35076 11:0.329651 12:0.2845 13:0.856870566221444 14:0.775628131514464 15:0.626506024096386 16:0.674698795180723 17:0.783163434423574 18:0.888066584873044 19:0.810240963855422 20:1.37352731246 21:0.2121 22:0.0606 23:0.2727 30:0.350960 #T0948:BhageerathH-Plus_TS5
0.67282 1:0.58816 2:0.454219 3:0.755117901586743 4:0.387 5:0.82094894386661 6:0.420122 7:0.836720929663354 8:0.67738 9:0.594819 10:0.563502 11:0.651402 12:0.4452 13:0.879112232570905 14:0.758804812932012 15:0.759036144578313 16:0.759036144578313 17:0.769210971590877 18:0.883921717235526 19:0.879518072289157 20:1.55284319181 21:0.2424 22:0.0303 23:0.4242 30:0.511918 #T0948:FALCON_TOPOX_TS1
0.67282 1:0.54836 2:0.450618 3:0.738781058639422 4:0.378 5:0.823422440639601 6:0.426946 7:0.831374081440971 8:0.667734 9:0.590973 10:0.532031 11:0.624824 12:0.4414 13:0.865250395171 14:0.76169403503639 15:0.765060240963855 16:0.746987951807229 17:0.772256470458135 18:0.886402155024986 19:0.882530120481928 20:1.55534148661 21:0.2424 22:0.0303 23:0.4242 30:0.502862 #T0948:FALCON_TOPOX_TS2
0.67114 1:0.57328 2:0.450659 3:0.756293760227424 4:0.378 5:0.819449120497467 6:0.414356 7:0.832248203644069 8:0.673072 9:0.61705 10:0.56637 11:0.637392 12:0.4424 13:0.874975608583374 14:0.757378488095674 15:0.759036144578313 16:0.759036144578313 17:0.768405790146008 18:0.884960038842023 19:0.879518072289157 20:1.55470648188 21:0.2424 22:0.0303 23:0.4242 30:0.507639 #T0948:FALCON_TOPOX_TS3
0.67617 1:0.55675 2:0.456051 3:0.741376095330841 4:0.387 5:0.823473679567798 6:0.408985 7:0.827673362667259 8:0.666216 9:0.601924 10:0.591589 11:0.653912 12:0.4462 13:0.878095005319032 14:0.765607285228395 15:0.759036144578313 16:0.753012048192771 17:0.775302163323153 18:0.88650707489941 19:0.879518072289157 20:1.51795292309 21:0.303 22:0.0606 23:0.4242 30:0.508182 #T0948:FALCON_TOPOX_TS4
0.68289 1:0.55344 2:0.454379 3:0.743232470586405 4:0.383 5:0.821573817350226 6:0.413721 7:0.827383193511373 8:0.669315 9:0.590182 10:0.547152 11:0.635871 12:0.4453 13:0.871809332246154 14:0.760194565336649 15:0.753012048192771 16:0.716867469879518 17:0.772604180152966 18:0.887091622983235 19:0.876506024096386 20:1.52795253709 21:0.2424 22:0.0303 23:0.4242 30:0.505031 #T0948:FALCON_TOPOX_TS5
0.67785 1:0.57775 2:0.451844 3:0.748787708258916 4:0.380 5:0.82164930686633 6:0.428084 7:0.834683690846335 8:0.699275 9:0.630598 10:0.596031 11:0.682951 12:0.4421 13:0.881153298300514 14:0.754013824379183 15:0.771084337349398 16:0.753012048192771 17:0.765058158541534 18:0.881955801620578 19:0.885542168674699 20:1.56683452155 21:0.2424 22:0.0303 23:0.4242 30:0.513223 #T0948:FALCON_TOPO_TS1
0.67785 1:0.57133 2:0.445779 3:0.740467813971386 4:0.374 5:0.820571523402294 6:0.399554 7:0.828186287037551 8:0.675155 9:0.613022 10:0.557415 11:0.640174 12:0.4367 13:0.87063463761467 14:0.754489265991296 15:0.77710843373494 16:0.734939759036145 17:0.765982094776485 18:0.883791099162747 19:0.88855421686747 20:1.54213203827 21:0.2424 22:0.0303 23:0.4242 30:0.503410 #T0948:FALCON_TOPO_TS2
0.66946 1:0.55064 2:0.449604 3:0.753350410133939 4:0.379 5:0.818217572361674 6:0.41531 7:0.828730568865323 8:0.665848 9:0.567856 10:0.556355 11:0.634159 12:0.4407 13:0.872220830970989 14:0.760084848041546 15:0.771084337349398 16:0.746987951807229 17:0.76991579048491 18:0.884409889496082 19:0.885542168674699 20:1.54385270047 21:0.2424 22:0.0303 23:0.4242 30:0.504171 #T0948:FALCON_TOPO_TS3
0.66779 1:0.58068 2:0.452932 3:0.742228824313572 4:0.383 5:0.817270453853246 6:0.42228 7:0.828022360918328 8:0.709604 9:0.638278 10:0.600165 11:0.678414 12:0.4428 13:0.872683616781295 14:0.755732728669129 15:0.771084337349398 16:0.746987951807229 17:0.765420859256819 18:0.884155551660647 19:0.885542168674699 20:1.55359955205 21:0.2424 22:0.0303 23:0.3939 30:0.510896 #T0948:FALCON_TOPO_TS4
0.67785 1:0.58389 2:0.450108 3:0.762422113253149 4:0.375 5:0.818286976349077 6:0.441795 7:0.826433433920012 8:0.723531 9:0.654234 10:0.612113 11:0.685124 12:0.4428 13:0.877347435946237 14:0.764217532823757 15:0.783132530120482 16:0.740963855421687 17:0.775035078471578 18:0.884740966987814 19:0.891566265060241 20:1.55288001423 21:0.2424 22:0.0303 23:0.4242 30:0.511227 #T0948:FALCON_TOPO_TS5
0.1896 1:0.45152 2:0.179031 3:0.674491311515693 4:0.115 5:0.750110508318744 6:0.291835 7:0.719040747506154 8:0.439216 9:0.383215 10:0.391864 11:0.347958 12:0.1700 13:0.831378280319983 14:0.760340855063453 15:0.765060240963855 16:0.734939759036145 17:0.769280360209033 18:0.885934017407809 19:0.876506024096386 20:1.43431570788 21:0.303 22:0.1818 23:0 30:0.252156 #T0948:FFAS-3D_TS1
0.17282 1:0.19740 2:0.162065 3:0.574609064036891 4:0.107 5:0.590672623538004 6:0.113914 7:0.523697161179279 8:0.151657 9:0.235967 10:0.268666 11:0.212208 12:0.1336 13:0.760598496246627 14:0.747613648831511 15:0.58433734939759 16:0.55421686746988 17:0.756845707689576 18:0.868975041951655 19:0.792168674698795 20:1.2576414181 21:0 22:0 23:0 30:0.197676 #T0948:FLOUDAS_SERVER_TS1
0.15604 1:0.19509 2:0.161344 3:0.59997455701146 4:0.105 5:0.561509671886169 6:0.109089 7:0.478154427201895 8:0.153736 9:0.195664 10:0.208712 11:0.17048 12:0.1308 13:0.738965763867046 14:0.734374428555755 15:0.548192771084337 16:0.578313253012048 17:0.742925304551217 18:0.867813262647767 19:0.774096385542169 20:1.19892831953 21:0 22:0.0303 23:0 30:0.194448 #T0948:FLOUDAS_SERVER_TS2
0.16107 1:0.21026 2:0.162749 3:0.590737307809609 4:0.104 5:0.594333752810036 6:0.125098 7:0.528276475348398 8:0.247882 9:0.330176 10:0.365165 11:0.302654 12:0.1315 13:0.758207536396802 14:0.739567713857294 15:0.55421686746988 16:0.58433734939759 17:0.749339199041261 18:0.867922712038281 19:0.77710843373494 20:1.25680631933 21:0 22:0.0303 23:0 30:0.199494 #T0948:FLOUDAS_SERVER_TS3
0.1594 1:0.19183 2:0.156021 3:0.576204343121847 4:0.096 5:0.576249475986491 6:0.116196 7:0.502031166139211 8:0.192516 9:0.218105 10:0.262541 11:0.236104 12:0.1319 13:0.757526980813421 14:0.737336795523534 15:0.481927710843373 16:0.55421686746988 17:0.747103334180363 18:0.865916123409595 19:0.740963855421687 20:1.21313229941 21:0 22:0 23:0 30:0.190680 #T0948:FLOUDAS_SERVER_TS4
0.15772 1:0.19407 2:0.161373 3:0.573904752487311 4:0.110 5:0.581726896217717 6:0.121302 7:0.514695274832047 8:0.171851 9:0.201169 10:0.229444 11:0.226261 12:0.1334 13:0.762269233157902 14:0.731448634019676 15:0.548192771084337 16:0.590361445783133 17:0.739881714371597 18:0.867494063011746 19:0.774096385542169 20:1.22415244808 21:0 22:0.0303 23:0 30:0.198847 #T0948:FLOUDAS_SERVER_TS5
0.2047 1:0.29263 2:0.172196 3:0.60773077984982 4:0.099 5:0.67289273764879 6:0.124651 7:0.617689020043307 8:0.230681 9:0.191592 10:0.266299 11:0.177729 12:0.1521 13:0.783409028530445 14:0.752587499542845 15:0.849397590361446 16:0.608433734939759 17:0.7629574725714 18:0.89104402720186 19:0.924698795180723 20:1.33460027771 21:0.1515 22:0.1212 23:0.0303 30:0.218431 #T0948:GAPF_LNCC_SERVER_TS1
0.23322 1:0.29730 2:0.187251 3:0.622496231234176 4:0.105 5:0.733669721612158 6:0.207444 7:0.676555905002499 8:0.307312 9:0.23917 10:0.303202 11:0.207466 12:0.1966 13:0.79097016734415 14:0.766704458179424 15:0.86144578313253 16:0.602409638554217 17:0.775895261410401 18:0.886063186760318 19:0.927710843373494 20:1.39440142197 21:0.1515 22:0.0909 23:0.0909 30:0.241281 #T0948:GAPF_LNCC_SERVER_TS2
0.21477 1:0.29458 2:0.171044 3:0.660607198588081 4:0.090 5:0.689965674434626 6:0.181692 7:0.658332494725446 8:0.245941 9:0.208225 10:0.282916 11:0.206952 12:0.1792 13:0.799129421758145 14:0.733935559375343 15:0.819277108433735 16:0.614457831325301 17:0.74388897590801 18:0.884135320345436 19:0.909638554216867 20:1.40092856767 21:0.0606 22:0.0303 23:0 30:0.218087 #T0948:GAPF_LNCC_SERVER_TS3
0.2953 1:0.36163 2:0.236633 3:0.691963274694096 4:0.186 5:0.696279267474023 6:0.183064 7:0.678723634075473 8:0.330868 9:0.189221 10:0.246986 11:0.23218 12:0.2553 13:0.829827447005014 14:0.735837325823794 15:0.807228915662651 16:0.650602409638554 17:0.744946226152031 18:0.881287107138596 19:0.897590361445783 20:1.49517235843 21:0.3636 22:0.0909 23:0.1212 30:0.328668 #T0948:GAPF_LNCC_SERVER_TS4
0.30537 1:0.29811 2:0.236233 3:0.666782678546728 4:0.187 5:0.638829900781112 6:0.118307 7:0.622731059630226 8:0.185195 9:0.120442 10:0.174488 11:0.112679 12:0.2473 13:0.821929436182638 14:0.703617013495227 15:0.819277108433735 16:0.590361445783133 17:0.714570366662556 18:0.872731880619266 19:0.903614457831325 20:1.44726182773 21:0.3333 22:0.0303 23:0 30:0.310830 #T0948:GAPF_LNCC_SERVER_TS5
0.74497 1:0.68542 2:0.425308 3:0.756478934816508 4:0.347 5:0.878898816236571 6:0.422629 7:0.909280754215017 8:0.707708 9:0.64557 10:0.522551 11:0.587137 12:0.4189 13:0.903475401231291 14:0.787258164795377 15:0.807228915662651 16:0.686746987951807 17:0.795546549247791 18:0.891082185809942 19:0.903614457831325 20:1.57520035516 21:0.3333 22:0.0909 23:0.3939 30:0.495780 #T0948:GOAL_TS1
0.75503 1:0.72653 2:0.424649 3:0.773315008455998 4:0.347 5:0.871476712930829 6:0.428696 7:0.896316219671312 8:0.716302 9:0.686899 10:0.548109 11:0.613904 12:0.4220 13:0.903328652051183 14:0.787916468565995 15:0.807228915662651 16:0.746987951807229 17:0.795531073232937 18:0.89112105318633 19:0.903614457831325 20:1.55805072369 21:0.3333 22:0.2121 23:0.3939 30:0.500839 #T0948:GOAL_TS2
0.73993 1:0.73991 2:0.424824 3:0.76080924258223 4:0.347 5:0.873871881144526 6:0.418244 7:0.903136144069365 8:0.704939 9:0.67619 10:0.53322 11:0.616744 12:0.4230 13:0.897802869272024 14:0.783527776761877 15:0.795180722891566 16:0.746987951807229 17:0.790318854061239 18:0.891641727804145 19:0.897590361445783 20:1.55060212632 21:0.2727 22:0.1515 23:0.3636 30:0.496022 #T0948:GOAL_TS3
0.74329 1:0.71114 2:0.425293 3:0.756227097375354 4:0.346 5:0.868664048627873 6:0.418994 7:0.903831519904503 8:0.713282 9:0.683469 10:0.558162 11:0.616757 12:0.4201 13:0.906016315704065 14:0.780711699520901 15:0.813253012048193 16:0.716867469879518 17:0.789485129913682 18:0.891511991202939 19:0.906626506024096 20:1.57059473649 21:0.2727 22:0.1212 23:0.3636 30:0.497544 #T0948:GOAL_TS4
0.75168 1:0.69093 2:0.424792 3:0.752670819392002 4:0.347 5:0.869759347372292 6:0.436608 7:0.898187634593674 8:0.721711 9:0.663139 10:0.518991 11:0.603532 12:0.4227 13:0.904076521934244 14:0.787770178839191 15:0.795180722891566 16:0.753012048192771 17:0.795708762665109 18:0.89156168578976 19:0.897590361445783 20:1.57277280174 21:0.303 22:0.1515 23:0.3636 30:0.495738 #T0948:GOAL_TS5
0.21309 1:0.36276 2:0.190558 3:0.682339936474005 4:0.129 5:0.601827718664857 6:0.180427 7:0.614961149667796 8:0.229753 9:0.224715 10:0.244788 11:0.167992 12:0.1414 13:0.836666459648483 14:0.65910836411513 15:0.692771084337349 16:0.590361445783133 17:0.671460609979835 18:0.771918678817377 19:0.846385542168675 20:1.38537007977 21:0.1212 22:0 23:0 30:0.248694 #T0948:HHGG_TS1
0.21477 1:0.35289 2:0.191005 3:0.673678395069615 4:0.129 5:0.597448465279864 6:0.175373 7:0.60910607614791 8:0.253635 9:0.234495 10:0.261186 11:0.200955 12:0.1417 13:0.830683400413903 14:0.655560838240135 15:0.692771084337349 16:0.590361445783133 17:0.667241671855298 18:0.771989734038279 19:0.846385542168675 20:1.39069301258 21:0.1212 22:0 23:0 30:0.249670 #T0948:HHGG_TS2
0.21141 1:0.36729 2:0.191092 3:0.676761551977859 4:0.129 5:0.597152526572325 6:0.150881 7:0.61005764310699 8:0.233686 9:0.238056 10:0.251296 11:0.182452 12:0.1418 13:0.83436715542992 14:0.653073912884468 15:0.692771084337349 16:0.614457831325301 17:0.665355769566444 18:0.771915260692151 19:0.846385542168675 20:1.38414675932 21:0.1212 22:0 23:0 30:0.250763 #T0948:HHGG_TS3
0.21477 1:0.37191 2:0.191083 3:0.679258260962475 4:0.128 5:0.596805935936351 6:0.173168 7:0.612525210658301 8:0.169863 9:0.224476 10:0.239497 11:0.142238 12:0.1418 13:0.83130776057746 14:0.655341403649929 15:0.692771084337349 16:0.614457831325301 17:0.66727795569441 18:0.771978421145232 19:0.846385542168675 20:1.39483116039 21:0.1212 22:0 23:0 30:0.249189 #T0948:HHGG_TS4
0.20805 1:0.36333 2:0.191121 3:0.670046288092033 4:0.128 5:0.599111298055507 6:0.168636 7:0.613556120009994 8:0.233562 9:0.228947 10:0.268234 11:0.185329 12:0.1416 13:0.832072358865353 14:0.657133452803277 15:0.692771084337349 16:0.614457831325301 17:0.668733564693602 18:0.772349412288651 19:0.846385542168675 20:1.39139270128 21:0.1212 22:0 23:0 30:0.249478 #T0948:HHGG_TS5
0.20973 1:0.30953 2:0.190497 3:0.659290329497812 4:0.129 5:0.559985871085373 6:0.140908 7:0.551631343577073 8:0.202733 9:0.211978 10:0.223198 11:0.16211 12:0.1406 13:0.799833417142308 14:0.651940167501737 15:0.692771084337349 16:0.560240963855422 17:0.663824604697726 18:0.7721696224862 19:0.846385542168675 20:1.39959911024 21:0.1212 22:0 23:0 30:0.247313 #T0948:HHPred0_TS1
0.20973 1:0.30953 2:0.190497 3:0.659290329497812 4:0.129 5:0.559985871085373 6:0.140908 7:0.551631343577073 8:0.202733 9:0.211978 10:0.223198 11:0.16211 12:0.1406 13:0.799833417142308 14:0.651940167501737 15:0.692771084337349 16:0.560240963855422 17:0.663824604697726 18:0.7721696224862 19:0.846385542168675 20:1.39959911024 21:0.1212 22:0 23:0 30:0.247313 #T0948:HHPred1_TS1
0.70302 1:0.55596 2:0.456917 3:0.725473857144101 4:0.386 5:0.835890156714562 6:0.38162 7:0.814603279199748 8:0.653941 9:0.592755 10:0.591071 11:0.600116 12:0.4487 13:0.853163972425178 14:0.783893501078887 15:0.765060240963855 16:0.716867469879518 17:0.791648492805275 18:0.892213800896236 19:0.882530120481928 20:1.51948508079 21:0.3333 22:0.0909 23:0.3939 30:0.502160 #T0948:IntFOLD4_TS1
0.64262 1:0.50511 2:0.44639 3:0.739343526453764 4:0.376 5:0.79834906553989 6:0.402143 7:0.795376295643403 8:0.652598 9:0.607383 10:0.606668 11:0.641484 12:0.4365 13:0.862835394499861 14:0.750466298504188 15:0.765060240963855 16:0.734939759036145 17:0.758746331905217 18:0.885870647867516 19:0.882530120481928 20:1.52239705694 21:0.2121 22:0.0303 23:0.4242 30:0.499349 #T0948:IntFOLD4_TS2
0.64262 1:0.50511 2:0.44639 3:0.739343526453764 4:0.376 5:0.79834906553989 6:0.402143 7:0.795376295643403 8:0.652598 9:0.607383 10:0.606668 11:0.641484 12:0.4365 13:0.862835394499861 14:0.750466298504188 15:0.765060240963855 16:0.734939759036145 17:0.758746331905217 18:0.885870647867516 19:0.882530120481928 20:1.52239705694 21:0.2121 22:0.0303 23:0.4242 30:0.499349 #T0948:IntFOLD4_TS3
0.65268 1:0.50405 2:0.449376 3:0.732650205756745 4:0.378 5:0.810071418925919 6:0.397903 7:0.806031405298614 8:0.629172 9:0.587802 10:0.596445 11:0.626575 12:0.4428 13:0.866828875430481 14:0.760523717221958 15:0.77710843373494 16:0.716867469879518 17:0.768873853547943 18:0.888322411112588 19:0.88855421686747 20:1.53511292778 21:0.2424 22:0.0303 23:0.4242 30:0.501053 #T0948:IntFOLD4_TS4
0.69631 1:0.59440 2:0.462912 3:0.746874854753682 4:0.392 5:0.841731500093236 6:0.415323 7:0.847921224807062 8:0.660737 9:0.605007 10:0.608326 11:0.629263 12:0.4564 13:0.877624806922154 14:0.771056577551841 15:0.753012048192771 16:0.72289156626506 17:0.778676682391364 18:0.887601287256073 19:0.876506024096386 20:1.54165005778 21:0.2424 22:0.1212 23:0.4242 30:0.514408 #T0948:IntFOLD4_TS5
0.64933 1:0.53544 2:0.444706 3:0.723074549993343 4:0.374 5:0.816627970791161 6:0.411977 7:0.807797090574279 8:0.611613 9:0.543087 10:0.563664 11:0.567731 12:0.4352 13:0.862222654066605 14:0.770727425666533 15:0.728915662650602 16:0.710843373493976 17:0.775722159086555 18:0.886303061039616 19:0.855421686746988 20:1.5337776357 21:0.303 22:0.1515 23:0.4242 30:0.497312 #T0948:MULTICOM-CLUSTER_TS1
0.64933 1:0.53544 2:0.444706 3:0.723074549993343 4:0.374 5:0.816627970791161 6:0.411977 7:0.807797090574279 8:0.611613 9:0.543087 10:0.563664 11:0.567731 12:0.4352 13:0.862222654066605 14:0.770727425666533 15:0.728915662650602 16:0.710843373493976 17:0.775722159086555 18:0.886303061039616 19:0.855421686746988 20:1.5337776357 21:0.303 22:0.1515 23:0.4242 30:0.497312 #T0948:MULTICOM-CLUSTER_TS2
0.63758 1:0.47830 2:0.448033 3:0.715192963958174 4:0.379 5:0.797582429554849 6:0.389947 7:0.788746774980105 8:0.607457 9:0.55555 10:0.563227 11:0.584058 12:0.4383 13:0.864011792022855 14:0.769118238671689 15:0.704819277108434 16:0.72289156626506 17:0.778771700616812 18:0.889713183675299 19:0.852409638554217 20:1.50261857246 21:0.303 22:0.0303 23:0.4242 30:0.493250 #T0948:MULTICOM-CLUSTER_TS3
0.63758 1:0.47830 2:0.448033 3:0.715192963958174 4:0.379 5:0.797582429554849 6:0.389947 7:0.788746774980105 8:0.607457 9:0.55555 10:0.563227 11:0.584058 12:0.4383 13:0.864011792022855 14:0.769118238671689 15:0.704819277108434 16:0.72289156626506 17:0.778771700616812 18:0.889713183675299 19:0.852409638554217 20:1.50261857246 21:0.303 22:0.0303 23:0.4242 30:0.493250 #T0948:MULTICOM-CLUSTER_TS4
