0.14167 1:0.17082 2:0.126244 3:0.591526945490501 4:0.057 5:0.49176635505609 6:0.0907134 7:0.418733921039784 8:-0.00846616 9:-0.00939283 10:-0.13752 11:-0.053226 12:0.1049 13:0.81117455970243 14:0.698663869761503 15:0.37984496124031 16:0.472868217054264 17:0.703025143628396 18:0.848679179405807 19:0.624031007751938 20:1.18579050718 21:0.0769 22:0.1154 23:0 30:0.164439 #T0895:ACOMPMOD_TS1
0.27083 1:0.41269 2:0.242187 3:0.667036227165323 4:0.158 5:0.636466351923321 6:0.234438 7:0.626902738065469 8:0.350164 9:0.3767 10:0.382133 11:0.355273 12:0.2559 13:0.863329981444775 14:0.705504126955174 15:0.806201550387597 16:0.651162790697674 17:0.713890050520829 18:0.854087200532064 19:0.883720930232558 20:1.37601380837 21:0.1154 22:0.3846 23:0.1923 30:0.332921 #T0895:FALCON_TOPO_TS1
0.28333 1:0.41725 2:0.232939 3:0.67091761972863 4:0.155 5:0.62748538946323 6:0.221261 7:0.615130647423761 8:0.332013 9:0.316952 10:0.322808 11:0.309214 12:0.2478 13:0.865217162671051 14:0.704728897806558 15:0.798449612403101 16:0.666666666666667 17:0.712120415827593 18:0.856226694944013 19:0.87984496124031 20:1.39217878565 21:0.1923 22:0.3846 23:0.1538 30:0.327539 #T0895:FALCON_TOPO_TS2
0.24792 1:0.39900 2:0.232064 3:0.671708889532616 4:0.153 5:0.624911597579103 6:0.222565 7:0.615178557496517 8:0.324734 9:0.357494 10:0.377452 11:0.365362 12:0.2392 13:0.853750698906326 14:0.70281362579233 15:0.790697674418605 16:0.62015503875969 17:0.709332636762032 18:0.844078982630618 19:0.87984496124031 20:1.34551406943 21:0.1923 22:0.3462 23:0.1538 30:0.321788 #T0895:FALCON_TOPO_TS3
0.2625 1:0.40981 2:0.238654 3:0.667530278896952 4:0.155 5:0.622728259779906 6:0.216818 7:0.614825395336929 8:0.308285 9:0.33786 10:0.370385 11:0.324432 12:0.2474 13:0.863727164141303 14:0.706872178393908 15:0.782945736434108 16:0.643410852713178 17:0.715753580963566 18:0.85114356558223 19:0.87984496124031 20:1.38996698605 21:0.1923 22:0.4231 23:0.1923 30:0.333174 #T0895:FALCON_TOPO_TS4
0.24792 1:0.38843 2:0.237586 3:0.648736270103831 4:0.153 5:0.630010436988009 6:0.206952 7:0.607342183879303 8:0.245658 9:0.313685 10:0.321481 11:0.290699 12:0.2528 13:0.857191303405297 14:0.70924346755438 15:0.798449612403101 16:0.643410852713178 17:0.717434210579658 18:0.86086117727331 19:0.887596899224806 20:1.3938809947 21:0.0769 22:0.3077 23:0.1923 30:0.323315 #T0895:FALCON_TOPO_TS5
0.64167 1:0.48863 2:0.429344 3:0.655536492694946 4:0.348 5:0.761422320049058 6:0.335857 7:0.767642152323795 8:0.541674 9:0.467786 10:0.466977 11:0.478209 12:0.4343 13:0.892712486303582 14:0.758766929636554 15:0.744186046511628 16:0.744186046511628 17:0.764051181774402 18:0.876236749169712 19:0.852713178294574 20:1.46321323546 21:0.5 22:0.1538 23:0.0385 30:0.467546 #T0895:FFAS-3D_TS1
0.20417 1:0.26831 2:0.196309 3:0.635386828318553 4:0.116 5:0.684889465962793 6:0.194891 7:0.652419545541147 8:0.159972 9:0.156812 10:0.142085 11:0.174877 12:0.1885 13:0.861346321633203 14:0.784714305257878 15:0.604651162790698 16:0.643410852713178 17:0.78574178172818 18:0.879223935361121 19:0.786821705426357 20:1.28476169165 21:0.0769 22:0 23:0.0385 30:0.236287 #T0895:FLOUDAS_SERVER_TS1
0.2125 1:0.26443 2:0.20309 3:0.619089588781649 4:0.117 5:0.679771715291248 6:0.178296 7:0.64853598304338 8:0.193787 9:0.192615 10:0.160845 11:0.189484 12:0.2012 13:0.870704637089201 14:0.778694878927448 15:0.550387596899225 16:0.612403100775194 17:0.780333984346811 18:0.878673674328243 19:0.751937984496124 20:1.26178437671 21:0.0385 22:0 23:0 30:0.238511 #T0895:FLOUDAS_SERVER_TS2
0.20625 1:0.25545 2:0.19898 3:0.636373915040123 4:0.119 5:0.664959768408353 6:0.161832 7:0.651691243108396 8:0.141712 9:0.183976 10:0.169373 11:0.191045 12:0.1903 13:0.871400592178903 14:0.758858133065803 15:0.51937984496124 16:0.581395348837209 17:0.763038193431185 18:0.871258837599066 19:0.744186046511628 20:1.31822034928 21:0.0385 22:0 23:0 30:0.239789 #T0895:FLOUDAS_SERVER_TS3
0.19375 1:0.27747 2:0.195484 3:0.670614103506375 4:0.111 5:0.675513078012624 6:0.207453 7:0.643482636373379 8:0.210167 9:0.207477 10:0.203005 11:0.200427 12:0.1744 13:0.884525757850556 14:0.764056728532993 15:0.534883720930233 16:0.666666666666667 17:0.766584295754016 18:0.876248613872174 19:0.74031007751938 20:1.32341340035 21:0.0769 22:0 23:0 30:0.233208 #T0895:FLOUDAS_SERVER_TS4
0.19792 1:0.27236 2:0.19944 3:0.636317711819067 4:0.116 5:0.691758526331927 6:0.194701 7:0.671387968837447 8:0.234069 9:0.211681 10:0.240322 11:0.255468 12:0.1938 13:0.875492829569882 14:0.774043504035752 15:0.565891472868217 16:0.643410852713178 17:0.776274471992029 18:0.875896176024227 19:0.75968992248062 20:1.27784451202 21:0.1154 22:0 23:0 30:0.240302 #T0895:FLOUDAS_SERVER_TS5
0.27292 1:0.31730 2:0.214418 3:0.650507330566352 4:0.153 5:0.488337762136149 6:0.0990469 7:0.478968444670691 8:0.0864438 9:0.131803 10:0.0891639 11:0.0777012 12:0.2027 13:0.825512951632999 14:0.629896484107803 15:0.813953488372093 16:0.51937984496124 17:0.642408436699493 18:0.805570503910278 19:0.906976744186046 20:1.29061585828 21:0.1923 22:0.4615 23:0 30:0.293217 #T0895:GAPF_LNCC_SERVER_TS1
0.23333 1:0.25082 2:0.195598 3:0.644233139998646 4:0.125 5:0.550765596459304 6:0.143757 7:0.502268540527989 8:0.0568017 9:0.14626 10:0.0558376 11:0.11808 12:0.1961 13:0.804721440889964 14:0.67180445984769 15:0.728682170542636 16:0.496124031007752 17:0.685614924984604 18:0.832024337410012 19:0.864341085271318 20:1.22560814503 21:0.0385 22:0 23:0 30:0.244457 #T0895:GAPF_LNCC_SERVER_TS2
0.22917 1:0.29997 2:0.203486 3:0.642636761406594 4:0.133 5:0.594895228025622 6:0.199006 7:0.56111032966575 8:0.137438 9:0.126761 10:0.103426 11:0.137489 12:0.2222 13:0.83492052589951 14:0.685530575949656 15:0.736434108527132 16:0.573643410852713 17:0.700940066096534 18:0.851569234123125 19:0.868217054263566 20:1.29484052997 21:0.1538 22:0 23:0 30:0.264738 #T0895:GAPF_LNCC_SERVER_TS3
0.225 1:0.26947 2:0.193988 3:0.65289580741858 4:0.127 5:0.500305503409386 6:0.0912304 7:0.483088737422451 8:0.0574466 9:0.051393 10:0.0501472 11:0.00221173 12:0.1974 13:0.810066826713085 14:0.644489032787633 15:0.767441860465116 16:0.472868217054264 17:0.654410098746765 18:0.829235857083014 19:0.883720930232558 20:1.27726487506 21:0.3846 22:0 23:0.0385 30:0.267545 #T0895:GAPF_LNCC_SERVER_TS4
0.24375 1:0.26103 2:0.193621 3:0.638228150621243 4:0.120 5:0.49892549661061 6:0.0971281 7:0.47862795776325 8:-0.0223035 9:0.0637473 10:0.0310716 11:-0.033772 12:0.1890 13:0.800825058246665 14:0.653016553422409 15:0.775193798449612 16:0.488372093023256 17:0.664932271595761 18:0.835638816365606 19:0.887596899224806 20:1.24619549598 21:0.2308 22:0.1538 23:0 30:0.252226 #T0895:GAPF_LNCC_SERVER_TS5
0.72917 1:0.72013 2:0.441771 3:0.714565587229047 4:0.339 5:0.863954931345691 6:0.460757 7:0.917962412388812 8:0.652889 9:0.598894 10:0.505456 11:0.568188 12:0.4469 13:0.947610840372478 14:0.783255050389895 15:0.852713178294574 16:0.697674418604651 17:0.785047413133588 18:0.879255399912133 19:0.926356589147287 20:1.54856595021 21:0.6538 22:0.8846 23:0.1923 30:0.516847 #T0895:GOAL_TS1
0.72083 1:0.70255 2:0.444984 3:0.706193849145848 4:0.341 5:0.861280805388363 6:0.455067 7:0.913819647233237 8:0.692658 9:0.63715 10:0.53108 11:0.609976 12:0.4495 13:0.950057575929935 14:0.788134433854713 15:0.844961240310077 16:0.666666666666667 17:0.792886534381707 18:0.878983438924026 19:0.922480620155039 20:1.55431090522 21:0.6923 22:0.8077 23:0.1923 30:0.520700 #T0895:GOAL_TS2
0.71667 1:0.73412 2:0.44271 3:0.722207248295004 4:0.347 5:0.854410076686197 6:0.4679 7:0.905108043201276 8:0.673907 9:0.595097 10:0.594852 11:0.619857 12:0.4482 13:0.940019939623079 14:0.778558073783574 15:0.868217054263566 16:0.720930232558139 17:0.783159657830724 18:0.880085072924354 19:0.934108527131783 20:1.4996039165 21:0.6154 22:0.8846 23:0.1154 30:0.514087 #T0895:GOAL_TS3
0.725 1:0.75352 2:0.441076 3:0.729522328165242 4:0.344 5:0.855626692328714 6:0.4805 7:0.901558746293716 8:0.720105 9:0.615581 10:0.568462 11:0.608844 12:0.4448 13:0.951530510950159 14:0.78147658351954 15:0.852713178294574 16:0.720930232558139 17:0.788959538240333 18:0.879528667847073 19:0.926356589147287 20:1.53223086473 21:0.6923 22:0.8462 23:0.1538 30:0.520748 #T0895:GOAL_TS4
0.70208 1:0.74462 2:0.435703 3:0.713629808305593 4:0.339 5:0.853554804568511 6:0.473632 7:0.901281809916765 8:0.649787 9:0.563453 10:0.509659 11:0.53508 12:0.4442 13:0.948936106278835 14:0.781294176661042 15:0.86046511627907 16:0.713178294573643 17:0.784953885935132 18:0.879558558716825 19:0.930232558139535 20:1.53404657214 21:0.6923 22:0.9231 23:0.1538 30:0.514228 #T0895:GOAL_TS5
0.72708 1:0.64431 2:0.47965 3:0.686771823489501 4:0.392 5:0.810851493697801 6:0.377368 7:0.834291417914002 8:0.557266 9:0.49646 10:0.483722 11:0.488888 12:0.4825 13:0.901601286953498 14:0.787450408135346 15:0.798449612403101 16:0.736434108527132 17:0.790604941747633 18:0.881962466064621 19:0.89922480620155 20:1.4819138212 21:0.5385 22:0.7692 23:0.1923 30:0.519473 #T0895:HHGG_TS1
0.72292 1:0.65260 2:0.479063 3:0.688316329426943 4:0.391 5:0.805061195484813 6:0.378684 7:0.822988310768168 8:0.545528 9:0.473974 10:0.475098 11:0.473767 12:0.4807 13:0.903098583084804 14:0.791919376168544 15:0.782945736434108 16:0.689922480620155 17:0.795974199746322 18:0.881683052296453 19:0.891472868217054 20:1.47627264886 21:0.5 22:0.8077 23:0.1923 30:0.518624 #T0895:HHGG_TS2
0.72083 1:0.63496 2:0.479112 3:0.683600907423128 4:0.391 5:0.807124624934179 6:0.372514 7:0.823011626239893 8:0.532541 9:0.419479 10:0.463911 11:0.460808 12:0.4816 13:0.902462618572611 14:0.793013817319531 15:0.790697674418605 16:0.705426356589147 17:0.796852917573161 18:0.881939608119497 19:0.895348837209302 20:1.49405150791 21:0.5385 22:0.8077 23:0.1923 30:0.518700 #T0895:HHGG_TS3
0.71875 1:0.65596 2:0.479073 3:0.680607073867319 4:0.390 5:0.813574724282962 6:0.389379 7:0.835838668119411 8:0.55467 9:0.461363 10:0.476061 11:0.483598 12:0.4802 13:0.903197422658838 14:0.790505723015185 15:0.790697674418605 16:0.697674418604651 17:0.793856796602384 18:0.881739799582046 19:0.895348837209302 20:1.4815189737 21:0.5385 22:0.8077 23:0.1923 30:0.519187 #T0895:HHGG_TS4
0.71667 1:0.63989 2:0.479289 3:0.677610133600799 4:0.392 5:0.819062647323482 6:0.386283 7:0.843109249693376 8:0.570458 9:0.472038 10:0.4801 11:0.481811 12:0.4826 13:0.903814499261118 14:0.788134433854713 15:0.798449612403101 16:0.705426356589147 17:0.792272546769828 18:0.881828246025062 19:0.89922480620155 20:1.48618626746 21:0.5385 22:0.8077 23:0.1923 30:0.519592 #T0895:HHGG_TS5
0.70833 1:0.61371 2:0.478705 3:0.663018939544069 4:0.393 5:0.770199616402381 6:0.357724 7:0.756149672656259 8:0.505991 9:0.410908 10:0.473633 11:0.434823 12:0.4834 13:0.866267588024636 14:0.791280952163801 15:0.75968992248062 16:0.736434108527132 17:0.793698544469568 18:0.881870547699796 19:0.87984496124031 20:1.47686297909 21:0.5385 22:0.8846 23:0.1923 30:0.515686 #T0895:HHPred0_TS1
0.70833 1:0.61371 2:0.478705 3:0.663018939544069 4:0.393 5:0.770199616402381 6:0.357724 7:0.756149672656259 8:0.505991 9:0.410908 10:0.473633 11:0.434823 12:0.4834 13:0.866267588024636 14:0.791280952163801 15:0.75968992248062 16:0.736434108527132 17:0.793698544469568 18:0.881870547699796 19:0.87984496124031 20:1.47686297909 21:0.5385 22:0.8846 23:0.1923 30:0.515686 #T0895:HHPred1_TS1
0.67708 1:0.70931 2:0.454347 3:0.695697120935869 4:0.358 5:0.836297709778906 6:0.429876 7:0.832765796984961 8:0.643817 9:0.568837 10:0.595953 11:0.606773 12:0.4623 13:0.912449708256914 14:0.790505723015185 15:0.844961240310077 16:0.728682170542636 17:0.794815368383943 18:0.883230154154443 19:0.922480620155039 20:1.50197397508 21:0.6923 22:0.8462 23:0.2692 30:0.525104 #T0895:IntFOLD4_TS1
0.71042 1:0.67251 2:0.483658 3:0.700680284917381 4:0.400 5:0.808447456757784 6:0.414977 7:0.807573835899451 8:0.611216 9:0.558568 10:0.545343 11:0.550263 12:0.4923 13:0.900520705334654 14:0.785671941264992 15:0.790697674418605 16:0.705426356589147 17:0.787759226457943 18:0.883140067842202 19:0.895348837209302 20:1.466849114 21:0.5769 22:0.8846 23:0.2692 30:0.535072 #T0895:IntFOLD4_TS2
0.66667 1:0.62412 2:0.464346 3:0.695121908740467 4:0.377 5:0.8027865468549 6:0.426571 7:0.803933602924541 8:0.573851 9:0.507401 10:0.484654 11:0.532049 12:0.4719 13:0.899533382771007 14:0.785261525833371 15:0.821705426356589 16:0.720930232558139 17:0.78675179217896 18:0.883112043236499 19:0.910852713178295 20:1.48349690582 21:0.6538 22:0.8462 23:0.2308 30:0.519542 #T0895:IntFOLD4_TS3
0.65208 1:0.62441 2:0.440673 3:0.698955119044918 4:0.344 5:0.813098926793177 6:0.399166 7:0.817908450803177 8:0.545062 9:0.474735 10:0.434081 11:0.501856 12:0.4489 13:0.905253629215304 14:0.776004377764604 15:0.798449612403101 16:0.713178294573643 17:0.777473810799663 18:0.883496054822579 19:0.89922480620155 20:1.48603969932 21:0.6538 22:0.7692 23:0.2692 30:0.503094 #T0895:IntFOLD4_TS4
0.71042 1:0.68338 2:0.484086 3:0.7051077242525 4:0.401 5:0.82098279912949 6:0.415012 7:0.837912696150228 8:0.59178 9:0.553918 10:0.555109 11:0.561802 12:0.4913 13:0.913537694794986 14:0.775548360618359 15:0.86046511627907 16:0.720930232558139 17:0.779449137516109 18:0.881479548264687 19:0.930232558139535 20:1.49768368252 21:0.5769 22:0.8846 23:0.2308 30:0.538895 #T0895:IntFOLD4_TS5
0.7125 1:0.68523 2:0.484953 3:0.687346094257415 4:0.401 5:0.818078237583902 6:0.425842 7:0.83407152014194 8:0.599735 9:0.516356 10:0.556335 11:0.552578 12:0.4922 13:0.906847833202585 14:0.762825482238132 15:0.767441860465116 16:0.697674418604651 17:0.766522729302103 18:0.880887903827497 19:0.883720930232558 20:1.48405814471 21:0.6154 22:0.8846 23:0.2308 30:0.537504 #T0895:MULTICOM-CLUSTER_TS1
0.7125 1:0.68523 2:0.484953 3:0.687346094257415 4:0.401 5:0.818078237583902 6:0.425842 7:0.83407152014194 8:0.599735 9:0.516356 10:0.556335 11:0.552578 12:0.4922 13:0.906847833202585 14:0.762825482238132 15:0.767441860465116 16:0.697674418604651 17:0.766522729302103 18:0.880887903827497 19:0.883720930232558 20:1.48405814471 21:0.6154 22:0.8846 23:0.2308 30:0.537504 #T0895:MULTICOM-CLUSTER_TS2
0.71042 1:0.66781 2:0.486829 3:0.691829454385343 4:0.403 5:0.811389198610917 6:0.411668 7:0.823968315352648 8:0.589899 9:0.514942 10:0.545843 11:0.562309 12:0.4947 13:0.908329890224755 14:0.766200009120343 15:0.844961240310077 16:0.720930232558139 17:0.771091140624056 18:0.880340521158732 19:0.922480620155039 20:1.49358787593 21:0.6538 22:0.8846 23:0.2308 30:0.540883 #T0895:MULTICOM-CLUSTER_TS3
0.65208 1:0.58917 2:0.443416 3:0.662083960833981 4:0.360 5:0.778751097135849 6:0.376518 7:0.775204496838495 8:0.463085 9:0.303008 10:0.361166 11:0.357889 12:0.4449 13:0.888234441889092 14:0.777235624059465 15:0.744186046511628 16:0.705426356589147 17:0.782647607752126 18:0.878151948501088 19:0.872093023255814 20:1.44264168612 21:0.4615 22:0.6538 23:0.1923 30:0.483119 #T0895:MULTICOM-CLUSTER_TS4
0.71458 1:0.65287 2:0.487536 3:0.682157510797938 4:0.402 5:0.817660161004353 6:0.416675 7:0.829395988342324 8:0.590376 9:0.518448 10:0.560915 11:0.557061 12:0.4945 13:0.912503474409565 14:0.770076154863423 15:0.829457364341085 16:0.674418604651163 17:0.774830875979935 18:0.880589153692812 19:0.914728682170543 20:1.48414463576 21:0.6538 22:0.8846 23:0.2308 30:0.538887 #T0895:MULTICOM-CLUSTER_TS5
0.69583 1:0.66203 2:0.479073 3:0.670276978322785 4:0.385 5:0.81650834649763 6:0.428558 7:0.827771000607295 8:0.572396 9:0.482143 10:0.533429 11:0.517736 12:0.4844 13:0.90428422870254 14:0.772310638880022 15:0.775193798449612 16:0.728682170542636 17:0.77785415916266 18:0.881230162693263 19:0.887596899224806 20:1.4793890322 21:0.6538 22:0.8846 23:0.2308 30:0.526945 #T0895:MULTICOM-CONSTRUCT_TS1
0.69375 1:0.62008 2:0.476618 3:0.692837440797156 4:0.390 5:0.817759261666233 6:0.413447 7:0.832325768823158 8:0.591843 9:0.536196 10:0.537473 11:0.529967 12:0.4832 13:0.896027636446369 14:0.781202973231794 15:0.744186046511628 16:0.720930232558139 17:0.783645979360935 18:0.880350396676019 19:0.872093023255814 20:1.47968500431 21:0.6154 22:0.8846 23:0.3077 30:0.527670 #T0895:MULTICOM-CONSTRUCT_TS2
0.69583 1:0.64873 2:0.479073 3:0.670276978322785 4:0.385 5:0.81650834649763 6:0.428558 7:0.827771000607295 8:0.572396 9:0.482143 10:0.533429 11:0.517736 12:0.4844 13:0.90428422870254 14:0.772310638880022 15:0.775193798449612 16:0.728682170542636 17:0.77785415916266 18:0.881230162693263 19:0.887596899224806 20:1.4793890322 21:0.6538 22:0.8846 23:0.2308 30:0.526246 #T0895:MULTICOM-CONSTRUCT_TS3
0.66458 1:0.60761 2:0.449347 3:0.667383256166091 4:0.361 5:0.790808562358775 6:0.365274 7:0.784242168220627 8:0.487389 9:0.320133 10:0.397032 11:0.391646 12:0.4514 13:0.897741177682647 14:0.779789320078435 15:0.705426356589147 16:0.689922480620155 17:0.784988057987939 18:0.88026236648068 19:0.852713178294574 20:1.43012731067 21:0.4615 22:0.6538 23:0.1923 30:0.487368 #T0895:MULTICOM-CONSTRUCT_TS4
0.67708 1:0.61423 2:0.465519 3:0.677310194803 4:0.378 5:0.795993297406467 6:0.380798 7:0.804487010443087 8:0.518825 9:0.432208 10:0.452989 11:0.452784 12:0.4711 13:0.908118259779591 14:0.767932874276073 15:0.767441860465116 16:0.728682170542636 17:0.772544083090629 18:0.881046396484938 19:0.883720930232558 20:1.47094578453 21:0.7308 22:0.5 23:0.1538 30:0.507783 #T0895:MULTICOM-CONSTRUCT_TS5
0.67917 1:0.46776 2:0.469437 3:0.660716057279084 4:0.373 5:0.79345224112993 6:0.379843 7:0.785337412746044 8:0.489485 9:0.427921 10:0.440879 11:0.414625 12:0.4783 13:0.887016493652696 14:0.780792557800173 15:0.75968992248062 16:0.674418604651163 17:0.785421356079439 18:0.881956427253401 19:0.87984496124031 20:1.49093856168 21:0.6154 22:0.8462 23:0.2308 30:0.505575 #T0895:MULTICOM-NOVEL_TS1
0.68333 1:0.52066 2:0.465927 3:0.671811128557855 4:0.372 5:0.804935002199604 6:0.403038 7:0.788577155003036 8:0.50519 9:0.447893 10:0.419363 11:0.437769 12:0.4764 13:0.896933397580845 14:0.78708559441835 15:0.790697674418605 16:0.674418604651163 17:0.790020707261542 18:0.883041892317938 19:0.895348837209302 20:1.49590686706 21:0.6154 22:0.8462 23:0.2692 30:0.510330 #T0895:MULTICOM-NOVEL_TS2
