0.15385 1:0.19349 2:0.096912 3:0.601795948012099 4:0.045 5:0.578703629721514 6:0.150777 7:0.459026836728698 8:0.0787561 9:0.0472577 10:0.0988721 11:0.0711089 12:0.0840 13:0.717861186896839 14:0.719321057070565 15:0.530054644808743 16:0.612021857923497 17:0.733518641661918 18:0.901732620239326 19:0.751366120218579 20:1.2956125535 21:0.1622 22:0.027 23:0 30:0.136034 #T0866:ACOMPMOD_TS1
0.79567 1:0.45459 2:0.201209 3:0.713555361586546 4:0.139 5:0.739641336706934 6:0.34708 7:0.72876614921978 8:0.47725 9:0.519091 10:0.579352 11:0.504765 12:0.1793 13:0.880165155109924 14:0.768765813888108 15:0.814207650273224 16:0.590163934426229 17:0.774466620475234 18:0.900916506212678 19:0.907103825136612 20:1.6122795821 21:0.973 22:0.9459 23:0.7297 30:0.386869 #T0866:BAKER-ROSETTASERVER_TS3
0.79567 1:0.39989 2:0.201639 3:0.69052366027301 4:0.134 5:0.755605100667672 6:0.33568 7:0.741756734741843 8:0.478983 9:0.510512 10:0.526587 11:0.496126 12:0.1867 13:0.883133903743108 14:0.775372504919876 15:0.770491803278688 16:0.579234972677596 17:0.782879875229244 18:0.905418737091003 19:0.885245901639344 20:1.58079995265 21:0.9189 22:0.9189 23:0.7297 30:0.376357 #T0866:BAKER-ROSETTASERVER_TS4
0.52163 1:0.47861 2:0.175173 3:0.695273624183319 4:0.117 5:0.72681898197614 6:0.324189 7:0.702210679198879 8:0.468134 9:0.474853 10:0.450499 11:0.43449 12:0.1553 13:0.87272734341513 14:0.761315715490582 15:0.73224043715847 16:0.655737704918033 17:0.770724114630518 18:0.902187630331867 19:0.863387978142076 20:1.50288072441 21:0.7297 22:0.7568 23:0.8919 30:0.357000 #T0866:BAKER-ROSETTASERVER_TS5
0.44952 1:0.27827 2:0.184923 3:0.607160837993904 4:0.129 5:0.676478063985641 6:0.232987 7:0.645523444637506 8:0.215504 9:0.176922 10:0.238893 11:0.226189 12:0.1629 13:0.842469609302027 14:0.749121450660669 15:0.672131147540984 16:0.540983606557377 17:0.763323143890272 18:0.905339350549227 19:0.833333333333333 20:1.41734339935 21:0.7027 22:0.8108 23:0.3243 30:0.301183 #T0866:BhageerathH-Plus_TS1
0.41106 1:0.26965 2:0.166833 3:0.617775480126135 4:0.113 5:0.583289822016737 6:0.208236 7:0.558728504528552 8:0.279224 9:0.226043 10:0.235317 11:0.233622 12:0.1440 13:0.824416460692559 14:0.708778464998594 15:0.655737704918033 16:0.601092896174863 17:0.722417276809619 18:0.879735746103715 19:0.825136612021858 20:1.43972841719 21:0.4865 22:0.5405 23:0.3243 30:0.280096 #T0866:BhageerathH-Plus_TS2
0.44952 1:0.28944 2:0.175681 3:0.633087249574068 4:0.118 5:0.588378834533828 6:0.194314 7:0.566328130240991 8:0.238686 9:0.178004 10:0.210568 11:0.197613 12:0.1508 13:0.819402226367083 14:0.691066910317683 15:0.672131147540984 16:0.60655737704918 17:0.707390067102245 18:0.877530292359051 19:0.833333333333333 20:1.40549407049 21:0.7568 22:0.7297 23:0.4054 30:0.305061 #T0866:BhageerathH-Plus_TS3
0.15144 1:0.21629 2:0.0963227 3:0.627898971652845 4:0.049 5:0.558476472097318 6:0.143506 7:0.529521553305969 8:0.134077 9:0.079477 10:0.0898926 11:0.0879281 12:0.0807 13:0.801294162128433 14:0.683687095867304 15:0.453551912568306 16:0.601092896174863 17:0.698786435639221 18:0.880862189546134 19:0.699453551912568 20:1.31265987305 21:0 22:0 23:0 30:0.138194 #T0866:BhageerathH-Plus_TS4
0.14423 1:0.20149 2:0.115001 3:0.607197777665264 4:0.065 5:0.562112131124048 6:0.136047 7:0.546474769459344 8:0.0464186 9:-0.0563978 10:-0.059295 11:-0.0812229 12:0.0850 13:0.821065246571175 14:0.677291256676975 15:0.377049180327869 16:0.562841530054645 17:0.690053991089581 18:0.874149417201259 19:0.639344262295082 20:1.31839021511 21:0.027 22:0 23:0.027 30:0.154624 #T0866:BhageerathH-Plus_TS5
0.19471 1:0.32130 2:0.176011 3:0.700127515377976 4:0.121 5:0.61001549119246 6:0.235299 7:0.548598798863455 8:0.253848 9:0.268419 10:0.299343 11:0.272628 12:0.1339 13:0.765407721817834 14:0.694791959516446 15:0.73224043715847 16:0.666666666666667 17:0.707190623362566 18:0.877666696478777 19:0.85792349726776 20:1.45628780828 21:0.3784 22:0.2162 23:0 30:0.247069 #T0866:FALCON_TOPOX_TS1
0.18269 1:0.32736 2:0.173397 3:0.694126013348454 4:0.121 5:0.607763528067134 6:0.238474 7:0.554574058321372 8:0.322523 9:0.354905 10:0.368281 11:0.363794 12:0.1319 13:0.773889319250309 14:0.680454034298566 15:0.748633879781421 16:0.677595628415301 17:0.693269650172643 18:0.873709420631969 19:0.866120218579235 20:1.45606505775 21:0.3514 22:0.2162 23:0 30:0.248794 #T0866:FALCON_TOPOX_TS2
0.19471 1:0.26932 2:0.173327 3:0.693002569512513 4:0.121 5:0.597550596887642 6:0.205964 7:0.524694441086852 8:0.268002 9:0.28777 10:0.257264 11:0.284179 12:0.1314 13:0.742272010232774 14:0.693843126229969 15:0.754098360655738 16:0.622950819672131 17:0.705928480938793 18:0.877352845666166 19:0.868852459016393 20:1.44840871941 21:0.3514 22:0.1892 23:0 30:0.239710 #T0866:FALCON_TOPOX_TS3
0.1875 1:0.30030 2:0.167523 3:0.660383185686447 4:0.111 5:0.590085716091322 6:0.234936 7:0.555711139272913 8:0.242794 9:0.250328 10:0.245346 11:0.284378 12:0.1318 13:0.772827260701501 14:0.665413269609221 15:0.715846994535519 16:0.688524590163934 17:0.681558699970443 18:0.876755156202279 19:0.849726775956284 20:1.47557630334 21:0.3243 22:0.1081 23:0 30:0.236100 #T0866:FALCON_TOPOX_TS4
0.19712 1:0.27235 2:0.173625 3:0.675604351860845 4:0.121 5:0.596037088672126 6:0.243938 7:0.534240912719398 8:0.290799 9:0.316342 10:0.321395 11:0.317005 12:0.1332 13:0.747452935361875 14:0.679821478774248 15:0.726775956284153 16:0.66120218579235 17:0.694963901106927 18:0.877263932667279 19:0.855191256830601 20:1.47023391729 21:0.3514 22:0.2162 23:0 30:0.242640 #T0866:FALCON_TOPOX_TS5
0.19952 1:0.31776 2:0.171926 3:0.661880069384097 4:0.119 5:0.596378047540514 6:0.228843 7:0.53571203146903 8:0.273933 9:0.280275 10:0.304309 11:0.298141 12:0.1306 13:0.763653240362307 14:0.689661231374754 15:0.743169398907104 16:0.677595628415301 17:0.703233382637749 18:0.873407617076497 19:0.863387978142076 20:1.42903107856 21:0.3514 22:0.2162 23:0 30:0.242365 #T0866:FALCON_TOPO_TS1
0.1875 1:0.32826 2:0.171951 3:0.66727160738753 4:0.120 5:0.610709902245465 6:0.227914 7:0.541421905097664 8:0.292147 9:0.382239 10:0.343257 11:0.3535 12:0.1315 13:0.769591515195106 14:0.697076187798707 15:0.792349726775956 16:0.677595628415301 17:0.71066675463326 18:0.87485768476491 19:0.896174863387978 20:1.43398258785 21:0.3514 22:0.2162 23:0 30:0.244907 #T0866:FALCON_TOPO_TS2
0.19231 1:0.29259 2:0.172477 3:0.674422741825972 4:0.118 5:0.601447570302919 6:0.221087 7:0.537368448960406 8:0.265631 9:0.334747 10:0.348518 11:0.310665 12:0.1324 13:0.761421235922403 14:0.688360978352544 15:0.754098360655738 16:0.650273224043716 17:0.700761111796887 18:0.879524705687374 19:0.868852459016393 20:1.45467599232 21:0.3514 22:0.1892 23:0 30:0.241917 #T0866:FALCON_TOPO_TS3
0.1899 1:0.29815 2:0.170634 3:0.688905849691007 4:0.114 5:0.587548519139779 6:0.231931 7:0.56309165260675 8:0.291742 9:0.334416 10:0.346468 11:0.37735 12:0.1301 13:0.781171034484099 14:0.654554399775091 15:0.743169398907104 16:0.655737704918033 17:0.671778560182197 18:0.872172090829569 19:0.863387978142076 20:1.4808712793 21:0.3514 22:0.1351 23:0 30:0.244818 #T0866:FALCON_TOPO_TS4
0.1875 1:0.31480 2:0.173427 3:0.673023077462399 4:0.121 5:0.595535718041244 6:0.223843 7:0.527212430141103 8:0.291506 9:0.336278 10:0.337351 11:0.30644 12:0.1332 13:0.758664665729051 14:0.694299971886421 15:0.765027322404372 16:0.644808743169399 17:0.708637598954258 18:0.877221976760634 19:0.87431693989071 20:1.47408193223 21:0.3514 22:0.2162 23:0 30:0.247101 #T0866:FALCON_TOPO_TS5
0.17788 1:0.28842 2:0.131163 3:0.602961293564806 4:0.081 5:0.637765812741685 6:0.193877 7:0.535164004599901 8:0.218388 9:0.239935 10:0.306863 11:0.230892 12:0.0907 13:0.765490435446921 14:0.74761034579702 15:0.73224043715847 16:0.595628415300546 17:0.756208055296674 18:0.898168367144973 19:0.85792349726776 20:1.43294002165 21:0.2162 22:0.1892 23:0 30:0.185900 #T0866:FFAS-3D_TS1
0.35817 1:0.30642 2:0.162786 3:0.637263306988242 4:0.104 5:0.428209824201589 6:0.179926 7:0.370005483619148 8:0.217434 9:0.273655 10:0.399677 11:0.386354 12:0.1144 13:0.715541706233458 14:0.604160809671071 15:0.601092896174863 16:0.666666666666667 17:0.6249579389233 18:0.650282724922824 19:0.792349726775956 20:1.36972954289 21:0.4054 22:0.2162 23:0.2973 30:0.277274 #T0866:FLOUDAS_SERVER_TS1
0.35577 1:0.20042 2:0.161922 3:0.644011019783951 4:0.106 5:0.437176023967598 6:0.176764 7:0.34773319756071 8:0.0772205 9:0.204879 10:0.331156 11:0.311968 12:0.1330 13:0.696262918537281 14:0.63227438852966 15:0.513661202185792 16:0.617486338797814 17:0.653018762371598 18:0.857571235688608 19:0.751366120218579 20:1.30799791758 21:0.4054 22:0.2703 23:0.2703 30:0.259687 #T0866:FLOUDAS_SERVER_TS2
0.36538 1:0.25347 2:0.163042 3:0.639256505494225 4:0.105 5:0.408663806224716 6:0.172054 7:0.337949968942275 8:0.214063 9:0.200774 10:0.348006 11:0.364338 12:0.1159 13:0.694425529061059 14:0.606374754006185 15:0.519125683060109 16:0.639344262295082 17:0.626278084357977 18:0.657677350184731 19:0.754098360655738 20:1.33164785048 21:0.3784 22:0.2703 23:0.2973 30:0.271634 #T0866:FLOUDAS_SERVER_TS3
0.36779 1:0.24290 2:0.163879 3:0.635121375765683 4:0.105 5:0.412619944133553 6:0.188967 7:0.339996104018198 8:0.11813 9:0.224587 10:0.337268 11:0.302086 12:0.1196 13:0.702468579026506 14:0.619061006466123 15:0.551912568306011 16:0.622950819672131 17:0.640474356851866 18:0.731793130649514 19:0.765027322404372 20:1.32784041308 21:0.4054 22:0.2432 23:0.2973 30:0.266996 #T0866:FLOUDAS_SERVER_TS4
0.36058 1:0.28906 2:0.163439 3:0.632071776170586 4:0.105 5:0.430886602765601 6:0.1848 7:0.363177710583969 8:0.204161 9:0.243327 10:0.364424 11:0.358452 12:0.1169 13:0.717007516151513 14:0.613754568456565 15:0.53551912568306 16:0.66120218579235 17:0.633724718161901 18:0.648601536095995 19:0.762295081967213 20:1.36550727848 21:0.3784 22:0.2432 23:0.2973 30:0.275232 #T0866:FLOUDAS_SERVER_TS5
0.1875 1:0.24521 2:0.130697 3:0.676103404983125 4:0.085 5:0.487016586719855 6:0.137258 7:0.424466100240907 8:0.111515 9:0.141456 10:0.314312 11:0.188751 12:0.0878 13:0.727631017513712 14:0.638002530222097 15:0.808743169398907 16:0.617486338797814 17:0.657959297978701 18:0.871478192185779 19:0.901639344262295 20:1.38771186 21:0.3784 22:0.4054 23:0.027 30:0.209429 #T0866:GAPF_LNCC_SERVER_TS1
0.29808 1:0.31150 2:0.148105 3:0.676980768122791 4:0.095 5:0.460178045684564 6:0.150627 7:0.428532221131005 8:0.239805 9:0.387839 10:0.428694 11:0.359833 12:0.0900 13:0.748649124120013 14:0.603598538093899 15:0.836065573770492 16:0.710382513661202 17:0.625406616187219 18:0.85106247012143 19:0.907103825136612 20:1.40795646398 21:0.3784 22:0.6486 23:0.3514 30:0.269260 #T0866:GAPF_LNCC_SERVER_TS2
0.29567 1:0.26065 2:0.149833 3:0.643768532895007 4:0.096 5:0.445973692072039 6:0.122814 7:0.396312700091494 8:0.128812 9:0.230891 10:0.300851 11:0.168917 12:0.0955 13:0.737135697977647 14:0.612067753725049 15:0.775956284153005 16:0.655737704918033 17:0.633237468122358 18:0.862925384750571 19:0.877049180327869 20:1.41308723981 21:0.2973 22:0.4054 23:0.3514 30:0.253882 #T0866:GAPF_LNCC_SERVER_TS3
0.30288 1:0.28838 2:0.152313 3:0.665299929456254 4:0.096 5:0.487924569818963 6:0.16446 7:0.431410929969026 8:0.270614 9:0.392649 10:0.447119 11:0.376458 12:0.1067 13:0.754418472645699 14:0.636350857464155 15:0.830601092896175 16:0.677595628415301 17:0.657966153161217 18:0.879364861611109 19:0.907103825136612 20:1.38967919232 21:0.3784 22:0.6486 23:0.3514 30:0.270077 #T0866:GAPF_LNCC_SERVER_TS4
0.21394 1:0.20187 2:0.133915 3:0.612288284914031 4:0.086 5:0.419947996654591 6:0.112419 7:0.224694359959037 8:0.073939 9:0.0338874 10:0.210285 11:0.0885079 12:0.0897 13:0.599054673611631 14:0.693843126229969 15:0.770491803278688 16:0.639344262295082 17:0.712122240426712 18:0.894865419480899 19:0.87431693989071 20:1.34116450163 21:0.3514 22:0.4324 23:0.1622 30:0.212180 #T0866:GAPF_LNCC_SERVER_TS5
0.25481 1:0.46781 2:0.143279 3:0.704527838866581 4:0.098 5:0.698135286943979 6:0.319602 7:0.70528308894261 8:0.489349 9:0.373281 10:0.3996 11:0.392434 12:0.1032 13:0.853543904802542 14:0.713136069721676 15:0.677595628415301 16:0.73224043715847 17:0.727497718772516 18:0.877153435372954 19:0.83879781420765 20:1.57871952577 21:0.4054 22:0.4324 23:0 30:0.240213 #T0866:GOAL_TS1
0.19712 1:0.43207 2:0.138259 3:0.689309980722454 4:0.093 5:0.684619276978231 6:0.293876 7:0.682689470801541 8:0.470114 9:0.456851 10:0.446621 11:0.404851 12:0.1040 13:0.857365741006229 14:0.723221816137194 15:0.748633879781421 16:0.683060109289617 17:0.738306445287457 18:0.884339075485762 19:0.87431693989071 20:1.5443926096 21:0.3514 22:0.2432 23:0.1081 30:0.236385 #T0866:GOAL_TS2
0.1851 1:0.43988 2:0.139133 3:0.693861830375418 4:0.092 5:0.722588174426418 6:0.307408 7:0.730738816448843 8:0.422611 9:0.395568 10:0.367529 11:0.371681 12:0.1014 13:0.871864050285221 14:0.726946865335957 15:0.710382513661202 16:0.704918032786885 17:0.742523282741128 18:0.891511397349981 19:0.855191256830601 20:1.5589081051 21:0.1351 22:0.3514 23:0 30:0.216373 #T0866:GOAL_TS3
0.26202 1:0.43849 2:0.145261 3:0.687668370700445 4:0.092 5:0.692407483966001 6:0.303305 7:0.69186239396305 8:0.40659 9:0.364426 10:0.415619 11:0.325201 12:0.1025 13:0.857023417385025 14:0.724486927185831 15:0.704918032786885 16:0.683060109289617 17:0.73749314408278 18:0.894035656838489 19:0.852459016393443 20:1.53442458748 21:0.5946 22:0.6486 23:0.027 30:0.246740 #T0866:GOAL_TS4
0.23798 1:0.38011 2:0.147314 3:0.668983788721988 4:0.094 5:0.67907107569927 6:0.297002 7:0.679522341878405 8:0.387476 9:0.407904 10:0.400419 11:0.332568 12:0.1115 13:0.843112559544579 14:0.708321619342142 15:0.726775956284153 16:0.743169398907104 17:0.722702633062302 18:0.895182454648679 19:0.863387978142076 20:1.50497453418 21:0.5135 22:0.4054 23:0 30:0.232286 #T0866:GOAL_TS5
0.29808 1:0.32113 2:0.184273 3:0.637098208710797 4:0.134 5:0.672415218579235 6:0.211418 7:0.595342733079835 8:0.243272 9:0.183121 10:0.378159 11:0.293024 12:0.1490 13:0.768594577834886 14:0.751511104863649 15:0.683060109289617 16:0.639344262295082 17:0.760974105473003 18:0.905093985227491 19:0.825136612021858 20:1.48314442979 21:0.4865 22:0.2703 23:0.2703 30:0.282507 #T0866:HHGG_TS1
0.29808 1:0.33333 2:0.183939 3:0.640335327677398 4:0.134 5:0.664617862556325 6:0.211831 7:0.591401620205988 8:0.231764 9:0.174179 10:0.350642 11:0.272511 12:0.1482 13:0.763101071000563 14:0.750632555524318 15:0.688524590163934 16:0.655737704918033 17:0.760850910171337 18:0.904962797321853 19:0.827868852459016 20:1.48308631697 21:0.4865 22:0.2432 23:0.2703 30:0.281704 #T0866:HHGG_TS2
0.29567 1:0.31159 2:0.183995 3:0.631329582823384 4:0.134 5:0.671297389923366 6:0.2084 7:0.595080708116139 8:0.254297 9:0.189666 10:0.380999 11:0.298291 12:0.1482 13:0.770116664123376 14:0.75607956142817 15:0.683060109289617 16:0.617486338797814 17:0.766226047645047 18:0.905091220308066 19:0.825136612021858 20:1.48060700308 21:0.4865 22:0.2703 23:0.2703 30:0.281625 #T0866:HHGG_TS3
0.30048 1:0.30386 2:0.183906 3:0.618330494093834 4:0.134 5:0.667929125189706 6:0.202661 7:0.58897166960456 8:0.251983 9:0.197487 10:0.366377 11:0.289428 12:0.1484 13:0.762227475115444 14:0.753725049198763 15:0.666666666666667 16:0.628415300546448 17:0.763410804227338 18:0.905105966134976 19:0.816939890710383 20:1.47975562832 21:0.4865 22:0.2703 23:0.2703 30:0.280342 #T0866:HHGG_TS4
0.30048 1:0.31619 2:0.184052 3:0.618036998297008 4:0.133 5:0.669867634039534 6:0.202385 7:0.59566181087524 8:0.245837 9:0.178121 10:0.353053 11:0.277519 12:0.1489 13:0.764400676094012 14:0.751721956705089 15:0.688524590163934 16:0.622950819672131 17:0.760646263174893 18:0.90497649982788 19:0.827868852459016 20:1.47753373538 21:0.4865 22:0.2432 23:0.2703 30:0.279984 #T0866:HHGG_TS5
0.29087 1:0.29707 2:0.184507 3:0.626466043207102 4:0.135 5:0.636337367886895 6:0.19699 7:0.525556914331042 8:0.206458 9:0.13773 10:0.28727 11:0.202789 12:0.1490 13:0.737489101920492 14:0.755306438009559 15:0.677595628415301 16:0.622950819672131 17:0.764895050233717 18:0.905615842543704 19:0.822404371584699 20:1.46759999914 21:0.4865 22:0.2973 23:0.2703 30:0.279077 #T0866:HHPred0_TS1
0.29087 1:0.29707 2:0.184507 3:0.626466043207102 4:0.135 5:0.636337367886895 6:0.19699 7:0.525556914331042 8:0.206458 9:0.13773 10:0.28727 11:0.202789 12:0.1490 13:0.737489101920492 14:0.755306438009559 15:0.677595628415301 16:0.622950819672131 17:0.764895050233717 18:0.905615842543704 19:0.822404371584699 20:1.46759999914 21:0.4865 22:0.2973 23:0.2703 30:0.279077 #T0866:HHPred1_TS1
0.21154 1:0.31395 2:0.143543 3:0.683263452725353 4:0.089 5:0.661426112818272 6:0.218001 7:0.569134785281996 8:0.313357 9:0.32372 10:0.341113 11:0.246235 12:0.1145 13:0.740233425442557 14:0.755763283666011 15:0.73224043715847 16:0.672131147540984 17:0.76641219554788 18:0.908070520932236 19:0.866120218579235 20:1.39695915308 21:0.4595 22:0.4865 23:0.1622 30:0.228738 #T0866:IntFOLD4_TS1
0.25 1:0.28643 2:0.150264 3:0.663555219157465 4:0.091 5:0.663855382090787 6:0.197365 7:0.579225390110213 8:0.321018 9:0.444284 10:0.392922 11:0.321637 12:0.1146 13:0.736648747000294 14:0.752987067753725 15:0.715846994535519 16:0.699453551912568 17:0.762468300155812 18:0.907205792909774 19:0.85792349726776 20:1.39108369843 21:0.4054 22:0.2973 23:0.1892 30:0.226661 #T0866:IntFOLD4_TS2
0.14904 1:0.38081 2:0.130701 3:0.701444111425854 4:0.084 5:0.651894846613948 6:0.286956 7:0.604173913021581 8:0.4262 9:0.508277 10:0.51966 11:0.47758 12:0.0936 13:0.792469269116714 14:0.7041748664605 15:0.748633879781421 16:0.650273224043716 17:0.715577264788426 18:0.883746329744533 19:0.871584699453552 20:1.51966935247 21:0.0541 22:0.027 23:0 30:0.195553 #T0866:IntFOLD4_TS3
0.14904 1:0.38081 2:0.130701 3:0.701444111425854 4:0.084 5:0.651894846613948 6:0.286956 7:0.604173913021581 8:0.4262 9:0.508277 10:0.51966 11:0.47758 12:0.0936 13:0.792469269116714 14:0.7041748664605 15:0.748633879781421 16:0.650273224043716 17:0.715577264788426 18:0.883746329744533 19:0.871584699453552 20:1.51966935247 21:0.0541 22:0.027 23:0 30:0.195553 #T0866:IntFOLD4_TS4
0.21635 1:0.26412 2:0.150115 3:0.623065571867923 4:0.098 5:0.573067167256342 6:0.138701 7:0.492683335012129 8:0.219378 9:0.269411 10:0.243638 11:0.202368 12:0.1168 13:0.753880591067122 14:0.717247680629744 15:0.699453551912568 16:0.628415300546448 17:0.72697658260063 18:0.897692209145894 19:0.846994535519126 20:1.40757794468 21:0.5135 22:0.3784 23:0.0811 30:0.233413 #T0866:IntFOLD4_TS5
0.4375 1:0.33487 2:0.190818 3:0.640138380419622 4:0.130 5:0.626091273087784 6:0.241553 7:0.576244543577346 8:0.349183 9:0.300128 10:0.364946 11:0.250629 12:0.1621 13:0.802896823738326 14:0.715314872083216 15:0.825136612021858 16:0.644808743169399 17:0.722801411416498 18:0.863276200811038 19:0.912568306010929 20:1.51591373539 21:0.7838 22:0.9189 23:0.2973 30:0.321050 #T0866:MULTICOM-CLUSTER_TS1
0.46394 1:0.31449 2:0.181433 3:0.668571847063512 4:0.129 5:0.503559630031622 6:0.214319 7:0.446298850024762 8:0.280352 9:0.254129 10:0.368955 11:0.305177 12:0.1472 13:0.741457995375424 14:0.642957548495924 15:0.748633879781421 16:0.644808743169399 17:0.661491139981308 18:0.784229963514511 19:0.87431693989071 20:1.44089962554 21:0.7838 22:0.7568 23:0.5135 30:0.333915 #T0866:MULTICOM-CLUSTER_TS2
0.4399 1:0.27526 2:0.184665 3:0.614098512590133 4:0.128 5:0.561395305691424 6:0.180838 7:0.500531378291489 8:0.167358 9:0.182407 10:0.319736 11:0.155953 12:0.1576 13:0.778605940024357 14:0.677010120888389 15:0.770491803278688 16:0.590163934426229 17:0.689947525403007 18:0.872085215324947 19:0.885245901639344 20:1.47633971947 21:0.7297 22:0.7568 23:0.3514 30:0.311880 #T0866:MULTICOM-CLUSTER_TS3
0.47837 1:0.30776 2:0.180057 3:0.652437113195926 4:0.126 5:0.517374561854822 6:0.2132 7:0.469104981743094 8:0.271523 9:0.258026 10:0.36214 11:0.315218 12:0.1488 13:0.767075115833099 14:0.646647455721113 15:0.737704918032787 16:0.622950819672131 17:0.66306185842309 18:0.805040314976974 19:0.868852459016393 20:1.43186602761 21:0.7568 22:0.7027 23:0.4865 30:0.327902 #T0866:MULTICOM-CLUSTER_TS4
0.45913 1:0.31360 2:0.182246 3:0.634134121698207 4:0.129 5:0.510800841755588 6:0.220994 7:0.457558054191534 8:0.295916 9:0.301158 10:0.411456 11:0.330085 12:0.1475 13:0.75980020430558 14:0.63835394995783 15:0.721311475409836 16:0.644808743169399 17:0.657667269059643 18:0.7905283252401 19:0.860655737704918 20:1.4703118453 21:0.7297 22:0.7297 23:0.5135 30:0.334744 #T0866:MULTICOM-CLUSTER_TS5
