0.33621 1:0.27461 2:0.274968 3:0.503595465179054 4:0.203 5:0.709681020510175 6:0.259925 7:0.574107102857143 8:0.265879 9:0.305163 10:0.282096 11:0.289011 12:0.2717 13:0.683670057319625 14:0.785740287246012 15:0.64 16:0.621333333333333 17:0.797655877032689 18:0.938937572827934 19:0.813333333333333 20:1.59475503399 21:0.2667 22:0.3333 23:0.6533 30:0.367637 #T0871:ACOMPMOD_TS1
0.56818 1:0.43445 2:0.476858 3:0.642380548116313 4:0.405 5:0.690116977426197 6:0.354351 7:0.597761336733231 8:0.45349 9:0.485469 10:0.541293 11:0.517068 12:0.4575 13:0.709717186789191 14:0.73939373883116 15:0.8 16:0.677333333333333 17:0.75602597920467 18:0.918408443623406 19:0.9 20:1.71596503497 21:0.32 22:0.3467 23:0.96 30:0.547075 #T0871:FALCON_TOPOX_TS2
0.55564 1:0.40915 2:0.474039 3:0.592804599688787 4:0.403 5:0.690541150381198 6:0.329861 7:0.602537562396314 8:0.467239 9:0.528235 10:0.593236 11:0.538953 12:0.4553 13:0.697184823946866 14:0.738632603084254 15:0.781333333333333 16:0.696 17:0.75443442511972 18:0.918603036337547 19:0.890666666666667 20:1.68329701736 21:0.3333 22:0.3467 23:0.9333 30:0.538015 #T0871:FALCON_TOPOX_TS3
0.55094 1:0.44870 2:0.471458 3:0.658502492881263 4:0.400 5:0.69355051970192 6:0.357951 7:0.606007184454685 8:0.478144 9:0.513615 10:0.581859 11:0.552569 12:0.4531 13:0.715513420070967 14:0.739658481699649 15:0.794666666666667 16:0.677333333333333 17:0.756446649540927 18:0.918093146133658 19:0.897333333333333 20:1.7133750178 21:0.36 22:0.36 23:0.9467 30:0.548234 #T0871:FALCON_TOPOX_TS4
0.56348 1:0.43672 2:0.473403 3:0.641540145444537 4:0.401 5:0.694390423513901 6:0.34557 7:0.604686419928316 8:0.463771 9:0.500115 10:0.550014 11:0.528633 12:0.4548 13:0.701560549540533 14:0.74528426765504 15:0.794666666666667 16:0.688 17:0.760278394440711 18:0.918331572943185 19:0.897333333333333 20:1.68985841203 21:0.3333 22:0.36 23:0.9467 30:0.540595 #T0871:FALCON_TOPOX_TS5
0.56505 1:0.42196 2:0.474005 3:0.638171844732134 4:0.401 5:0.692867430702207 6:0.343041 7:0.60224854390169 8:0.443389 9:0.475427 10:0.538547 11:0.495457 12:0.4543 13:0.691301537621691 14:0.743745449731948 15:0.789333333333333 16:0.669333333333333 17:0.75906567541926 18:0.918296681988972 19:0.894666666666667 20:1.71699458348 21:0.36 22:0.3333 23:0.9467 30:0.540453 #T0871:FALCON_TOPO_TS1
0.5627 1:0.44569 2:0.476542 3:0.648656554001842 4:0.406 5:0.691367535431356 6:0.354365 7:0.601837717603687 8:0.452825 9:0.517864 10:0.547619 11:0.524196 12:0.4565 13:0.698600236557183 14:0.736183731550731 15:0.784 16:0.682666666666667 17:0.753010330442156 18:0.918068054357613 19:0.892 20:1.72326860272 21:0.3467 22:0.3867 23:0.9733 30:0.549309 #T0871:FALCON_TOPO_TS2
0.56034 1:0.42873 2:0.470309 3:0.643403867935513 4:0.399 5:0.696247820154772 6:0.331585 7:0.609510408663595 8:0.466096 9:0.489233 10:0.562879 11:0.532484 12:0.4507 13:0.702993503775817 14:0.74146204249123 15:0.794666666666667 16:0.696 17:0.755884588371171 18:0.91817851011994 19:0.897333333333333 20:1.71501145029 21:0.32 22:0.3467 23:0.96 30:0.542219 #T0871:FALCON_TOPO_TS3
0.55329 1:0.42918 2:0.474704 3:0.624698641882522 4:0.402 5:0.702010601341359 6:0.355206 7:0.60331293202253 8:0.484802 9:0.534699 10:0.571536 11:0.541241 12:0.4548 13:0.709921936129561 14:0.744787874776623 15:0.784 16:0.688 17:0.761356032370516 18:0.918848032660004 19:0.892 20:1.68171542978 21:0.3467 22:0.3333 23:0.9467 30:0.540583 #T0871:FALCON_TOPO_TS4
0.55251 1:0.43152 2:0.47363 3:0.62876990335454 4:0.401 5:0.692820606970479 6:0.344232 7:0.603000272012289 8:0.473595 9:0.495806 10:0.568812 11:0.532167 12:0.4536 13:0.713529833500136 14:0.744473492620292 15:0.792 16:0.677333333333333 17:0.760069286282828 18:0.918656202240608 19:0.896 20:1.65974621712 21:0.3467 22:0.3733 23:0.9467 30:0.538962 #T0871:FALCON_TOPO_TS5
0.50235 1:0.41017 2:0.426291 3:0.564393398892759 4:0.347 5:0.727475636044712 6:0.328293 7:0.62490735406042 8:0.416834 9:0.435618 10:0.45529 11:0.42341 12:0.4128 13:0.708086616322446 14:0.774587993910914 15:0.805333333333333 16:0.658666666666667 17:0.789296048131007 18:0.928105510866126 19:0.902666666666667 20:1.64811645264 21:0.4133 22:0.3067 23:0.8667 30:0.493084 #T0871:FFAS-3D_TS1
0.54232 1:0.30572 2:0.454969 3:0.518342821454657 4:0.385 5:0.702145439484093 6:0.249943 7:0.530154209871992 8:0.353117 9:0.471029 10:0.418615 11:0.465129 12:0.4382 13:0.62073274497316 14:0.809021113243762 15:0.68 16:0.64 17:0.818969560024986 18:0.94178228081767 19:0.838666666666667 20:1.53827853573 21:0.4133 22:0.2933 23:0.84 30:0.485680 #T0871:FLOUDAS_SERVER_TS1
0.54154 1:0.28591 2:0.456105 3:0.532289745842552 4:0.388 5:0.698729001559186 6:0.247076 7:0.53151101671275 8:0.325661 9:0.463005 10:0.385778 11:0.441615 12:0.4387 13:0.618750395778364 14:0.802898934409954 15:0.688 16:0.648 17:0.815272834970732 18:0.939581075166363 19:0.844 20:1.50711991672 21:0.4533 22:0.3067 23:0.9333 30:0.486810 #T0871:FLOUDAS_SERVER_TS2
0.54232 1:0.25158 2:0.454624 3:0.562634006922906 4:0.385 5:0.668606308856406 6:0.261094 7:0.535739727352791 8:0.317317 9:0.407044 10:0.378143 11:0.406319 12:0.4394 13:0.646089418615231 14:0.774885829637964 15:0.666666666666667 16:0.626666666666667 17:0.788260280272888 18:0.93674221740011 19:0.829333333333333 20:1.55461873513 21:0.36 22:0.28 23:0.8133 30:0.486039 #T0871:FLOUDAS_SERVER_TS3
0.54075 1:0.25204 2:0.456995 3:0.518853888577205 4:0.388 5:0.661629246706793 6:0.241277 7:0.502156138003072 8:0.313459 9:0.421897 10:0.366614 11:0.392968 12:0.4383 13:0.612756691838777 14:0.774621086769475 15:0.669333333333333 16:0.610666666666667 17:0.786258811504737 18:0.932181924268448 19:0.832 20:1.52728454767 21:0.36 22:0.2933 23:0.84 30:0.483311 #T0871:FLOUDAS_SERVER_TS4
0.54467 1:0.27586 2:0.453214 3:0.568959214133737 4:0.384 5:0.661879318658641 6:0.244845 7:0.523581389206349 8:0.341324 9:0.411011 10:0.378518 11:0.423997 12:0.4363 13:0.642984405422618 14:0.783274869283209 15:0.637333333333333 16:0.624 17:0.796631904619632 18:0.929609655002756 19:0.816 20:1.54945576441 21:0.4267 22:0.28 23:0.8667 30:0.490395 #T0871:FLOUDAS_SERVER_TS5
0.08229 1:0.17681 2:0.0663672 3:0.561956112587198 4:0.044 5:0.472875765422757 6:0.150595 7:0.383566148243728 8:0.126628 9:0.0668594 10:0.193838 11:0.118583 12:0.0481 13:0.591783240833409 14:0.661278046197631 15:0.805333333333333 16:0.512 17:0.683642392622988 18:0.876447156660771 19:0.901333333333333 20:1.450761273 21:0.32 22:0.24 23:0 30:0.129347 #T0871:GAPF_LNCC_SERVER_TS1
0.07915 1:0.18628 2:0.0656453 3:0.560265568599223 4:0.042 5:0.453124770192032 6:0.142749 7:0.360783130117768 8:0.077196 9:0.0994511 10:0.187515 11:0.0943277 12:0.0573 13:0.590905140569557 14:0.650489774306705 15:0.832 16:0.522666666666667 17:0.673366765741121 18:0.902468011276576 19:0.914666666666667 20:1.41885578417 21:0.2933 22:0.2667 23:0 30:0.130717 #T0871:GAPF_LNCC_SERVER_TS2
0.0721 1:0.17229 2:0.062565 3:0.571156506367168 4:0.040 5:0.457754182310117 6:0.136416 7:0.395076604895033 8:0.0639792 9:0.0905126 10:0.175927 11:0.107199 12:0.0481 13:0.601375452643072 14:0.633149116420676 15:0.784 16:0.48 17:0.654900904627259 18:0.888788399517244 19:0.892 20:1.3818995576 21:0.2933 22:0.1867 23:0 30:0.122150 #T0871:GAPF_LNCC_SERVER_TS3
0.09013 1:0.18673 2:0.0685759 3:0.54743172892695 4:0.044 5:0.456991432330181 6:0.134266 7:0.387281265990783 8:0.112727 9:0.115189 10:0.214991 11:0.133957 12:0.0536 13:0.600075188790829 14:0.643689191872394 15:0.813333333333333 16:0.536 17:0.664928818811079 18:0.894839600119426 19:0.902666666666667 20:1.44715691407 21:0.3333 22:0.12 23:0 30:0.131972 #T0871:GAPF_LNCC_SERVER_TS4
0.07445 1:0.18696 2:0.062346 3:0.575740698006754 4:0.038 5:0.430591447761536 6:0.12107 7:0.361470094091142 8:0.105672 9:0.103044 10:0.225936 11:0.129993 12:0.0429 13:0.593484196160495 14:0.622178833807664 15:0.821333333333333 16:0.512 17:0.646142352378026 18:0.878513128223886 19:0.910666666666667 20:1.3838768135 21:0.2933 22:0.1067 23:0 30:0.121387 #T0871:GAPF_LNCC_SERVER_TS5
0.55329 1:0.61369 2:0.411222 3:0.662209105632536 4:0.337 5:0.787369716503296 6:0.394121 7:0.739828149001536 8:0.589558 9:0.621492 10:0.636977 11:0.589859 12:0.4072 13:0.824641324720226 14:0.775564233238467 15:0.818666666666667 16:0.706666666666667 17:0.793382089686254 18:0.935914341236364 19:0.908 20:1.75794989388 21:0.48 22:0.36 23:0.92 30:0.533364 #T0871:GOAL_TS1
0.56975 1:0.58936 2:0.409987 3:0.649639733669246 4:0.335 5:0.784696891911723 6:0.393687 7:0.741558019703021 8:0.599511 9:0.63229 10:0.655769 11:0.589109 12:0.4072 13:0.819377235920299 14:0.776606658283142 15:0.808 16:0.725333333333333 17:0.794179859315418 18:0.935911384506358 19:0.901333333333333 20:1.76373214635 21:0.4533 22:0.3733 23:0.8667 30:0.528219 #T0871:GOAL_TS2
0.55172 1:0.58569 2:0.410028 3:0.647557696175465 4:0.335 5:0.79922898007452 6:0.399479 7:0.757992511520737 8:0.563938 9:0.602986 10:0.587339 11:0.562454 12:0.4069 13:0.825943189882631 14:0.781520947779469 15:0.834666666666667 16:0.706666666666667 17:0.799015032732382 18:0.937523271973368 19:0.917333333333333 20:1.74494247314 21:0.52 22:0.3733 23:0.8667 30:0.523631 #T0871:GOAL_TS3
0.56034 1:0.56126 2:0.416656 3:0.656016767405181 4:0.342 5:0.784615593167097 6:0.382275 7:0.731649065540195 8:0.565641 9:0.61671 10:0.615019 11:0.565384 12:0.4109 13:0.805957164953144 14:0.780991462042491 15:0.789333333333333 16:0.690666666666667 17:0.798087458921204 18:0.935049110652155 19:0.894666666666667 20:1.75830511573 21:0.48 22:0.4133 23:1 30:0.533737 #T0871:GOAL_TS4
0.56818 1:0.56217 2:0.419039 3:0.646338841313023 4:0.345 5:0.783217399484093 6:0.388874 7:0.733399337552483 8:0.55803 9:0.580648 10:0.564126 11:0.531102 12:0.4133 13:0.808235538167592 14:0.781421669203786 15:0.776 16:0.704 17:0.796443219257354 18:0.935069654781284 19:0.888 20:1.76388099445 21:0.5067 22:0.4267 23:0.9867 30:0.533361 #T0871:GOAL_TS5
0.53527 1:0.42250 2:0.431736 3:0.612357831669648 4:0.351 5:0.723759202499283 6:0.335672 7:0.661821956600103 8:0.463106 9:0.49908 10:0.526904 11:0.509 12:0.4207 13:0.76103968701665 14:0.757727182474022 15:0.72 16:0.642666666666667 17:0.772026301381509 18:0.925967786456414 19:0.86 20:1.72828171376 21:0.4 22:0.4 23:0.9333 30:0.521441 #T0871:HHGG_TS1
0.5337 1:0.39180 2:0.429401 3:0.602519853073495 4:0.348 5:0.72433218931499 6:0.321717 7:0.662568124362519 8:0.470774 9:0.494427 10:0.51958 11:0.504166 12:0.4191 13:0.745484123373669 14:0.756618571712224 15:0.72 16:0.637333333333333 17:0.7713720592401 18:0.925978892593305 19:0.86 20:1.72756023618 21:0.3867 22:0.4133 23:0.9067 30:0.515138 #T0871:HHGG_TS2
0.53762 1:0.42436 2:0.430219 3:0.618148006224264 4:0.349 5:0.724523307652623 6:0.318705 7:0.662968469984639 8:0.488648 9:0.513524 10:0.559747 11:0.533703 12:0.4199 13:0.764822199981803 14:0.758107750347475 15:0.722666666666667 16:0.648 17:0.773455408496843 18:0.926000522426129 19:0.861333333333333 20:1.71718387503 21:0.4267 22:0.4133 23:0.92 30:0.522036 #T0871:HHGG_TS3
0.53997 1:0.41971 2:0.431239 3:0.606980067535382 4:0.349 5:0.719666151986242 6:0.330807 7:0.652997031807476 8:0.476339 9:0.526966 10:0.551042 11:0.525522 12:0.4202 13:0.751843799472296 14:0.756420014560858 15:0.712 16:0.650666666666667 17:0.771662191832915 18:0.925971719572097 19:0.856 20:1.7241280745 21:0.3733 22:0.4133 23:0.92 30:0.519866 #T0871:HHGG_TS4
0.53683 1:0.39962 2:0.430678 3:0.615877208396405 4:0.350 5:0.721690620911436 6:0.317916 7:0.659393721208397 8:0.454588 9:0.49201 10:0.527436 11:0.497747 12:0.4202 13:0.745064652897825 14:0.754583360910715 15:0.717333333333333 16:0.626666666666667 17:0.76941509969443 18:0.925969592150637 19:0.858666666666667 20:1.72641737515 21:0.4 22:0.4133 23:0.9333 30:0.518267 #T0871:HHGG_TS5
0.53918 1:0.39320 2:0.433344 3:0.596762214059639 4:0.352 5:0.695432473281743 6:0.310804 7:0.606865319385561 8:0.445585 9:0.461386 10:0.529769 11:0.47307 12:0.4214 13:0.715358311345647 14:0.753358925143954 15:0.730666666666667 16:0.637333333333333 17:0.768045369296114 18:0.92597207451747 19:0.865333333333333 20:1.69651252189 21:0.3733 22:0.4 23:0.9067 30:0.512143 #T0871:HHPred0_TS1
0.53918 1:0.39320 2:0.433344 3:0.596762214059639 4:0.352 5:0.695432473281743 6:0.310804 7:0.606865319385561 8:0.445585 9:0.461386 10:0.529769 11:0.47307 12:0.4214 13:0.715358311345647 14:0.753358925143954 15:0.730666666666667 16:0.637333333333333 17:0.768045369296114 18:0.92597207451747 19:0.865333333333333 20:1.69651252189 21:0.3733 22:0.4 23:0.9067 30:0.512143 #T0871:HHPred1_TS1
0.51411 1:0.41743 2:0.448118 3:0.626959277646636 4:0.376 5:0.701959698836343 6:0.335157 7:0.615355502754736 8:0.475506 9:0.48731 10:0.55076 11:0.498948 12:0.4284 13:0.706538950050041 14:0.736795949434112 15:0.810666666666667 16:0.68 17:0.752876094268513 18:0.913637067273203 19:0.902666666666667 20:1.6964314721 21:0.36 22:0.3333 23:0.8267 30:0.520520 #T0871:IntFOLD4_TS1
0.51411 1:0.41743 2:0.448118 3:0.626959277646636 4:0.376 5:0.701959698836343 6:0.335157 7:0.615355502754736 8:0.475506 9:0.48731 10:0.55076 11:0.498948 12:0.4284 13:0.706538950050041 14:0.736795949434112 15:0.810666666666667 16:0.68 17:0.752876094268513 18:0.913637067273203 19:0.902666666666667 20:1.6964314721 21:0.36 22:0.3333 23:0.8267 30:0.520520 #T0871:IntFOLD4_TS2
0.51411 1:0.41743 2:0.448118 3:0.626959277646636 4:0.376 5:0.701959698836343 6:0.335157 7:0.615355502754736 8:0.475506 9:0.48731 10:0.55076 11:0.498948 12:0.4284 13:0.706538950050041 14:0.736795949434112 15:0.810666666666667 16:0.68 17:0.752876094268513 18:0.913637067273203 19:0.902666666666667 20:1.6964314721 21:0.36 22:0.3333 23:0.8267 30:0.520520 #T0871:IntFOLD4_TS3
0.51411 1:0.41743 2:0.448118 3:0.626959277646636 4:0.376 5:0.701959698836343 6:0.335157 7:0.615355502754736 8:0.475506 9:0.48731 10:0.55076 11:0.498948 12:0.4284 13:0.706538950050041 14:0.736795949434112 15:0.810666666666667 16:0.68 17:0.752876094268513 18:0.913637067273203 19:0.902666666666667 20:1.6964314721 21:0.36 22:0.3333 23:0.8267 30:0.520520 #T0871:IntFOLD4_TS4
0.5337 1:0.41207 2:0.447193 3:0.605408843112555 4:0.379 5:0.703907211888793 6:0.337412 7:0.60997303827957 8:0.458236 9:0.478957 10:0.521334 11:0.494264 12:0.4306 13:0.712946228732599 14:0.748775564233239 15:0.797333333333333 16:0.666666666666667 17:0.76227044383469 18:0.918045548372934 19:0.896 20:1.67495242277 21:0.3733 22:0.32 23:0.9467 30:0.521936 #T0871:IntFOLD4_TS5
0.53292 1:0.41625 2:0.451139 3:0.532803692216494 4:0.380 5:0.770416561903124 6:0.317279 7:0.621613023225807 8:0.39891 9:0.462391 10:0.460375 11:0.433415 12:0.4393 13:0.695045691929761 14:0.80658878813952 15:0.781333333333333 16:0.688 17:0.815604843203061 18:0.941116209329745 19:0.890666666666667 20:1.67342897189 21:0.4133 22:0.3467 23:0.9467 30:0.507437 #T0871:MULTICOM-CLUSTER_TS1
0.54545 1:0.43993 2:0.452391 3:0.596446724322264 4:0.378 5:0.724041519678991 6:0.319831 7:0.632256624434204 8:0.464336 9:0.475916 10:0.546073 11:0.498072 12:0.4409 13:0.722217377854608 14:0.769574425838904 15:0.842666666666667 16:0.672 17:0.779739442293346 18:0.93643224479525 19:0.921333333333333 20:1.68634232484 21:0.4133 22:0.32 23:0.9867 30:0.527051 #T0871:MULTICOM-CLUSTER_TS2
0.53997 1:0.41668 2:0.449828 3:0.605336777143825 4:0.382 5:0.745473861129263 6:0.327337 7:0.629480246738351 8:0.423596 9:0.460477 10:0.48597 11:0.460081 12:0.4342 13:0.712076717314166 14:0.783109404990403 15:0.821333333333333 16:0.653333333333333 17:0.793560335369754 18:0.934528024223837 19:0.910666666666667 20:1.65791174653 21:0.4 22:0.3333 23:0.9467 30:0.514180 #T0871:MULTICOM-CLUSTER_TS3
0.52821 1:0.42030 2:0.446969 3:0.564263578528406 4:0.373 5:0.773734933505302 6:0.328275 7:0.627883784557092 8:0.396991 9:0.445129 10:0.455891 11:0.421744 12:0.4357 13:0.685679410426713 14:0.807349923886425 15:0.770666666666667 16:0.682666666666667 17:0.815687771835403 18:0.941257539792524 19:0.885333333333333 20:1.63814122565 21:0.4133 22:0.32 23:0.9867 30:0.501803 #T0871:MULTICOM-CLUSTER_TS4
0.53292 1:0.43133 2:0.452183 3:0.569727296785189 4:0.384 5:0.745275453321869 6:0.335669 7:0.650139928950333 8:0.40735 9:0.462137 10:0.460914 11:0.447141 12:0.4371 13:0.738974724774816 14:0.778228208352638 15:0.818666666666667 16:0.648 17:0.787131685574988 18:0.934679332809035 19:0.906666666666667 20:1.60920661221 21:0.3867 22:0.3067 23:0.9467 30:0.511310 #T0871:MULTICOM-CLUSTER_TS5
0.55172 1:0.43672 2:0.449091 3:0.567719527040616 4:0.371 5:0.740162252416165 6:0.325677 7:0.619527929790067 8:0.429162 9:0.452442 10:0.481207 11:0.469034 12:0.4376 13:0.707341570375762 14:0.785823019392415 15:0.826666666666667 16:0.669333333333333 17:0.796298589339519 18:0.938931397350056 19:0.912 20:1.6417497183 21:0.4267 22:0.3067 23:0.9733 30:0.511931 #T0871:MULTICOM-CONSTRUCT_TS1
0.53918 1:0.43567 2:0.449202 3:0.610223967650764 4:0.381 5:0.744075157386071 6:0.329067 7:0.628309451797235 8:0.434407 9:0.47561 10:0.499939 11:0.474056 12:0.4333 13:0.716556892002547 14:0.786153947978026 15:0.826666666666667 16:0.658666666666667 17:0.796936766903225 18:0.934302439499053 19:0.913333333333333 20:1.64847226551 21:0.3867 22:0.3333 23:0.9467 30:0.514857 #T0871:MULTICOM-CONSTRUCT_TS2
0.53292 1:0.43847 2:0.451369 3:0.570339053022685 4:0.382 5:0.746879547744339 6:0.331154 7:0.654966957890425 8:0.4131 9:0.463755 10:0.474511 11:0.458076 12:0.4363 13:0.738027331453007 14:0.777864186908465 15:0.821333333333333 16:0.650666666666667 17:0.78689610935151 18:0.934384498330202 19:0.908 20:1.61492312912 21:0.3867 22:0.3067 23:0.9467 30:0.511999 #T0871:MULTICOM-CONSTRUCT_TS3
0.5384 1:0.41165 2:0.454767 3:0.625543448115255 4:0.383 5:0.716366916010318 6:0.338039 7:0.631452812985151 8:0.453377 9:0.437723 10:0.50107 11:0.476795 12:0.4360 13:0.727161859703394 14:0.754930835925607 15:0.8 16:0.672 17:0.767051490997081 18:0.920922432137241 19:0.9 20:1.68760157674 21:0.4 22:0.2667 23:0.9333 30:0.524477 #T0871:MULTICOM-CONSTRUCT_TS4
0.53213 1:0.46462 2:0.449413 3:0.626117435349162 4:0.379 5:0.744457328346231 6:0.3402 7:0.646862159180748 8:0.422706 9:0.500924 10:0.518692 11:0.47888 12:0.4352 13:0.72668765353471 14:0.771328347342643 15:0.765333333333333 16:0.666666666666667 17:0.782401128875039 18:0.93509007893745 19:0.88 20:1.64486937984 21:0.3733 22:0.32 23:0.9067 30:0.515401 #T0871:MULTICOM-CONSTRUCT_TS5
0.50862 1:0.47357 2:0.439399 3:0.533706845631901 4:0.366 5:0.788731541748352 6:0.321566 7:0.624758024516129 8:0.444828 9:0.461617 10:0.464081 11:0.466219 12:0.4251 13:0.681350705122373 14:0.827619299755113 15:0.744 16:0.688 17:0.836028273539835 18:0.94308868238567 19:0.872 20:1.61491055452 21:0.3733 22:0.28 23:0.88 30:0.491220 #T0871:MULTICOM-NOVEL_TS1
0.51724 1:0.41392 2:0.42921 3:0.534039399167981 4:0.359 5:0.758787746059043 6:0.299464 7:0.623907970117768 8:0.412442 9:0.416926 10:0.444503 11:0.427416 12:0.4180 13:0.683069420434901 14:0.81074194188894 15:0.784 16:0.645333333333333 17:0.819688416818246 18:0.940149308173431 19:0.892 20:1.62294171937 21:0.3333 22:0.2 23:0.8133 30:0.481784 #T0871:MULTICOM-NOVEL_TS2
0.52508 1:0.45457 2:0.440143 3:0.620901671447777 4:0.364 5:0.745274569859559 6:0.355877 7:0.648123359897594 8:0.411698 9:0.436534 10:0.456219 11:0.453808 12:0.4288 13:0.727743208079338 14:0.790356741015289 15:0.776 16:0.642666666666667 17:0.802394192501906 18:0.937573393861091 19:0.888 20:1.65133633279 21:0.4133 22:0.32 23:0.9467 30:0.508738 #T0871:MULTICOM-NOVEL_TS3
0.50705 1:0.42478 2:0.428472 3:0.50948099376515 4:0.357 5:0.776069504018343 6:0.306552 7:0.629000176016385 8:0.400888 9:0.401972 10:0.427798 11:0.417142 12:0.4146 13:0.684874460922573 14:0.810642663313257 15:0.733333333333333 16:0.658666666666667 17:0.821475600739797 18:0.942162254501259 19:0.865333333333333 20:1.59919525994 21:0.4133 22:0.2533 23:0.88 30:0.481484 #T0871:MULTICOM-NOVEL_TS4
0.48433 1:0.42762 2:0.41211 3:0.546262583492998 4:0.338 5:0.744867660613356 6:0.323648 7:0.636013984884793 8:0.42652 9:0.415603 10:0.432119 11:0.412251 12:0.4020 13:0.723258447820944 14:0.781123833476736 15:0.770666666666667 16:0.677333333333333 17:0.795479350162958 18:0.93907441504535 19:0.882666666666667 20:1.59943744666 21:0.3733 22:0.2 23:0.92 30:0.480801 #T0871:MULTICOM-NOVEL_TS5
