0.06232 1:0.11434 2:0.0441254 3:0.297285963082816 4:0.024 5:0.687981373649996 6:0.175244 7:0.533188354827456 8:0.00453271 9:-0.10682 10:-0.0420339 11:-0.087178 12:0.0470 13:0.5155929053833 14:0.798993383475655 15:0.474358974358974 16:0.490842490842491 17:0.802619559854688 18:0.947840353768951 19:0.717032967032967 20:1.40301966351 21:0.1101 22:0.0275 23:0 30:0.059531 #T0918:ACOMPMOD_TS1
0.08668 1:0.17004 2:0.0912261 3:0.506143338928573 4:0.060 5:0.643199588534137 6:0.20675 7:0.54640535455456 8:0.220929 9:0.218168 10:0.26386 11:0.198838 12:0.0775 13:0.594878185445543 14:0.739953627778092 15:0.683150183150183 16:0.575091575091575 17:0.751864108137204 18:0.941298562611478 19:0.840659340659341 20:1.51731961343 21:0.1651 22:0.2569 23:0.1193 30:0.146549 #T0918:FALCON_TOPOX_TS4
0.08238 1:0.16062 2:0.0926231 3:0.508255366467094 4:0.061 5:0.638648974752676 6:0.219431 7:0.546618500067521 8:0.159615 9:0.15814 10:0.187904 11:0.154455 12:0.0773 13:0.58895852987398 14:0.730023186110954 15:0.677655677655678 16:0.602564102564103 17:0.741904808803718 18:0.940092056657662 19:0.838827838827839 20:1.58837466121 21:0.1743 22:0.2477 23:0.1284 30:0.150085 #T0918:FALCON_TOPOX_TS5
0.09026 1:0.16999 2:0.0892022 3:0.491027484537365 4:0.060 5:0.634606697682512 6:0.209597 7:0.541982708878423 8:0.205745 9:0.188453 10:0.252169 11:0.184294 12:0.0741 13:0.582196778180806 14:0.731572696940564 15:0.683150183150183 16:0.556776556776557 17:0.743453949842982 18:0.94021407454117 19:0.83974358974359 20:1.52446548624 21:0.156 22:0.2477 23:0.1284 30:0.144979 #T0918:FALCON_TOPO_TS1
0.08381 1:0.16374 2:0.0906776 3:0.479449327724268 4:0.061 5:0.644882422385582 6:0.203247 7:0.551281820501567 8:0.192586 9:0.193221 10:0.22813 11:0.193746 12:0.0750 13:0.582627194761718 14:0.740157213142566 15:0.664835164835165 16:0.608058608058608 17:0.750847107612881 18:0.938743458280009 19:0.828754578754579 20:1.49260774985 21:0.1835 22:0.2385 23:0.1284 30:0.144429 #T0918:FALCON_TOPO_TS2
0.08596 1:0.15952 2:0.0927254 3:0.469794333383096 4:0.062 5:0.644328812492323 6:0.201165 7:0.54886716046882 8:0.179484 9:0.190933 10:0.223334 11:0.172729 12:0.0775 13:0.589913405132878 14:0.740688797149805 15:0.672161172161172 16:0.593406593406593 17:0.75165553903618 18:0.940811158113639 19:0.836080586080586 20:1.5196624743 21:0.1743 22:0.2569 23:0.1376 30:0.148234 #T0918:FALCON_TOPO_TS3
0.09169 1:0.16178 2:0.0926701 3:0.488235194474818 4:0.062 5:0.636777884914598 6:0.184362 7:0.540345681031718 8:0.163704 9:0.132062 10:0.191364 11:0.135712 12:0.0780 13:0.572685797085587 14:0.73859639201493 15:0.67948717948718 16:0.591575091575092 17:0.749600134254786 18:0.93982789400651 19:0.838827838827839 20:1.49223074985 21:0.1651 22:0.2661 23:0.1376 30:0.147097 #T0918:FALCON_TOPO_TS4
0.09026 1:0.16821 2:0.0922418 3:0.489331419247361 4:0.062 5:0.638440360512947 6:0.203903 7:0.544418359258509 8:0.174778 9:0.176993 10:0.20494 11:0.157586 12:0.0766 13:0.594492023969136 14:0.738076118305717 15:0.67948717948718 16:0.598901098901099 17:0.749873260412633 18:0.938801239856536 19:0.83974358974359 20:1.56635595801 21:0.1468 22:0.2385 23:0.1193 30:0.147780 #T0918:FALCON_TOPO_TS5
0.10458 1:0.20833 2:0.0723694 3:0.488843900410326 4:0.051 5:0.672580371780699 6:0.227619 7:0.506886506670493 8:0.241487 9:0.13549 10:0.25392 11:0.156198 12:0.0514 13:0.49037701304217 14:0.778431261663745 15:0.708791208791209 16:0.626373626373626 17:0.786279835438562 18:0.941802103406661 19:0.852564102564103 20:1.54529519608 21:0.3119 22:0.4954 23:0.2844 30:0.150091 #T0918:FFAS-3D_TS1
0.09026 1:0.13672 2:0.0814343 3:0.430343223076557 4:0.061 5:0.472214186115547 6:0.121802 7:0.386771868778943 8:-0.0240618 9:0.0517471 10:0.0938633 11:0.121815 12:0.0601 13:0.46913640684241 14:0.657264038907425 15:0.413919413919414 16:0.562271062271062 17:0.669923424550227 18:0.888489175873168 19:0.704212454212454 20:1.38329109092 21:0.1376 22:0.1743 23:0.1284 30:0.139721 #T0918:FLOUDAS_SERVER_TS1
0.09026 1:0.13535 2:0.0823403 3:0.454183282069581 4:0.061 5:0.479678001812604 6:0.125866 7:0.398439126477721 8:0.01749 9:0.0745065 10:0.102472 11:0.143783 12:0.0648 13:0.476604217796976 14:0.657411072781768 15:0.428571428571429 16:0.554945054945055 17:0.67110805376837 18:0.909819979842082 19:0.713369963369963 20:1.37556725694 21:0.1743 22:0.1835 23:0.1284 30:0.142411 #T0918:FLOUDAS_SERVER_TS2
0.09026 1:0.13184 2:0.0817075 3:0.467784574774181 4:0.060 5:0.456599101052287 6:0.125282 7:0.373300951705744 8:-0.0359841 9:0.054933 10:0.108092 11:0.11388 12:0.0592 13:0.467581054056658 14:0.650658824860035 15:0.435897435897436 16:0.529304029304029 17:0.665046013184351 18:0.884316386848193 19:0.716117216117216 20:1.36291395969 21:0.1651 22:0.1743 23:0.1376 30:0.141365 #T0918:FLOUDAS_SERVER_TS3
0.09241 1:0.12605 2:0.0816701 3:0.423857219909386 4:0.061 5:0.469821228995997 6:0.118051 7:0.383515094416592 8:-0.0106318 9:0.0724771 10:0.115702 11:0.135974 12:0.0610 13:0.470564050341371 14:0.657693830232427 15:0.443223443223443 16:0.527472527472527 17:0.671904826192986 18:0.900146004642809 19:0.717948717948718 20:1.34587313797 21:0.156 22:0.1743 23:0.1376 30:0.139444 #T0918:FLOUDAS_SERVER_TS4
0.09169 1:0.13550 2:0.0817709 3:0.443926310011954 4:0.060 5:0.470769559549794 6:0.124928 7:0.398853438707989 8:-0.0439253 9:0.0496813 10:0.108226 11:0.113923 12:0.0569 13:0.484024858996337 14:0.642956511904089 15:0.424908424908425 16:0.551282051282051 17:0.656504056759767 18:0.861087143440072 19:0.710622710622711 20:1.42594890891 21:0.156 22:0.1927 23:0.1284 30:0.142948 #T0918:FLOUDAS_SERVER_TS5
0.0702 1:0.18747 2:0.0641925 3:0.530910388196076 4:0.042 5:0.5656937404606 6:0.171107 7:0.499022102246192 8:0.153153 9:0.11719 10:0.239705 11:0.111695 12:0.0534 13:0.569486759753075 14:0.694644573884522 15:0.8003663003663 16:0.604395604395604 17:0.712262498299429 18:0.929331511128766 19:0.899267399267399 20:1.5366128343 21:0.367 22:0.4862 23:0 30:0.128172 #T0918:GAPF_LNCC_SERVER_TS1
0.07163 1:0.17754 2:0.0633761 3:0.498572984316601 4:0.041 5:0.543462068628563 6:0.150886 7:0.479020162781407 8:0.115783 9:0.0917668 10:0.211506 11:0.0870866 12:0.0503 13:0.564550947499408 14:0.682644347678561 15:0.796703296703297 16:0.598901098901099 17:0.699999993737938 18:0.925732135909243 19:0.897435897435897 20:1.43925027501 21:0.3853 22:0.5413 23:0.0734 30:0.132506 #T0918:GAPF_LNCC_SERVER_TS2
0.07092 1:0.16476 2:0.0648425 3:0.496263226293437 4:0.042 5:0.561662531055216 6:0.154743 7:0.489976853024088 8:0.143747 9:0.129594 10:0.228977 11:0.129067 12:0.0560 13:0.560069285410924 14:0.691873550868065 15:0.793040293040293 16:0.591575091575092 17:0.707608400785431 18:0.934755438625606 19:0.895604395604396 20:1.50449300133 21:0.3761 22:0.5321 23:0.0734 30:0.135552 #T0918:GAPF_LNCC_SERVER_TS3
0.0788 1:0.18661 2:0.0646328 3:0.530326378782268 4:0.042 5:0.568950014606345 6:0.164727 7:0.502204393831975 8:0.153432 9:0.142853 10:0.243271 11:0.125181 12:0.0574 13:0.561199277642488 14:0.693818922128598 15:0.791208791208791 16:0.611721611721612 17:0.710662277127203 18:0.936796628448347 19:0.894688644688645 20:1.55649949503 21:0.3853 22:0.5413 23:0.0734 30:0.140025 #T0918:GAPF_LNCC_SERVER_TS4
0.06805 1:0.16828 2:0.0607164 3:0.501275986954537 4:0.041 5:0.592431545351324 6:0.193316 7:0.495119599742296 8:0.133047 9:0.103892 10:0.160583 11:0.111909 12:0.0490 13:0.553990989565551 14:0.718068201097099 15:0.783882783882784 16:0.582417582417582 17:0.734452022702601 18:0.93431013690641 19:0.891025641025641 20:1.50600672367 21:0.3853 22:0.5138 23:0 30:0.119437 #T0918:GAPF_LNCC_SERVER_TS5
0.14255 1:0.37029 2:0.0760746 3:0.668071782656678 4:0.053 5:0.817024498352751 6:0.388137 7:0.797127224937121 8:0.46898 9:0.391724 10:0.474869 11:0.403198 12:0.0564 13:0.764188698055274 14:0.784007238590737 15:0.811355311355311 16:0.641025641025641 17:0.793090190673714 18:0.938816093130586 19:0.902930402930403 20:1.78344680983 21:0.5413 22:0.7064 23:0.8257 30:0.251585 #T0918:GOAL_TS1
0.1404 1:0.37299 2:0.0749724 3:0.670587345027347 4:0.050 5:0.803996823218341 6:0.370877 7:0.783175288060634 8:0.467695 9:0.402208 10:0.463384 11:0.403505 12:0.0568 13:0.775037444339094 14:0.778069332126902 15:0.813186813186813 16:0.655677655677656 17:0.789456146680801 18:0.941768380758228 19:0.906593406593407 20:1.80489537013 21:0.5138 22:0.6697 23:0.8624 30:0.255315 #T0918:GOAL_TS2
0.15544 1:0.31976 2:0.0811478 3:0.633050531774687 4:0.055 5:0.810765737860592 6:0.370916 7:0.781785418882193 8:0.454433 9:0.405007 10:0.45127 11:0.407071 12:0.0606 13:0.751911356549815 14:0.784606684386134 15:0.787545787545788 16:0.620879120879121 17:0.794152661485574 18:0.943954833876751 19:0.893772893772894 20:1.78865648273 21:0.4679 22:0.6422 23:0.8257 30:0.246716 #T0918:GOAL_TS3
0.12034 1:0.37264 2:0.0781537 3:0.701725542805009 4:0.048 5:0.777092017069345 6:0.36133 7:0.758587011107172 8:0.448082 9:0.355751 10:0.438538 11:0.369016 12:0.0545 13:0.753329006960662 14:0.767234066617655 15:0.80952380952381 16:0.681318681318681 17:0.774848265266093 18:0.930495055654298 19:0.903846153846154 20:1.77239072899 21:0.5138 22:0.7431 23:0.5413 30:0.226276 #T0918:GOAL_TS4
0.11891 1:0.32380 2:0.077806 3:0.635985301770123 4:0.049 5:0.755844736731454 6:0.318327 7:0.737555665108061 8:0.413488 9:0.303769 10:0.390692 11:0.307468 12:0.0569 13:0.753732953754605 14:0.759079341740655 15:0.782051282051282 16:0.661172161172161 17:0.767695717167221 18:0.937169161686901 19:0.89010989010989 20:1.7654284097 21:0.5413 22:0.6697 23:0.5596 30:0.223879 #T0918:GOAL_TS5
0.08883 1:0.16190 2:0.120674 3:0.52557364399869 4:0.099 5:0.511072238888941 6:0.180715 7:0.467455741350304 8:0.111635 9:0.0854174 10:0.145093 11:0.151387 12:0.0879 13:0.56527717138503 14:0.643691681275802 15:0.547619047619048 16:0.564102564102564 17:0.660163904307521 18:0.823764010233088 19:0.768315018315018 20:1.52384535322 21:0.1009 22:0.1927 23:0.1651 30:0.192426 #T0918:HHGG_TS1
0.08811 1:0.16370 2:0.120349 3:0.539739473859603 4:0.098 5:0.509687470267623 6:0.170973 7:0.464576381236531 8:0.118923 9:0.0934076 10:0.150714 11:0.153913 12:0.0878 13:0.569118562042207 14:0.644404230051462 15:0.556776556776557 16:0.558608058608059 17:0.660765324438493 18:0.823705222759146 19:0.772893772893773 20:1.53758218171 21:0.1101 22:0.1927 23:0.156 30:0.193202 #T0918:HHGG_TS2
0.08739 1:0.16269 2:0.120464 3:0.534960459443958 4:0.098 5:0.512030223449523 6:0.183421 7:0.467980390298386 8:0.108983 9:0.0684491 10:0.136706 11:0.14105 12:0.0879 13:0.574284810149171 14:0.645467398065939 15:0.543956043956044 16:0.562271062271062 17:0.662162186546456 18:0.823706069045104 19:0.766483516483517 20:1.51926248158 21:0.1101 22:0.2018 23:0.156 30:0.191871 #T0918:HHGG_TS3
0.08883 1:0.16381 2:0.120434 3:0.533524420031475 4:0.098 5:0.510449730274741 6:0.176644 7:0.464610394405901 8:0.118248 9:0.0772531 10:0.149115 11:0.151781 12:0.0878 13:0.56994804783834 14:0.646587117570548 15:0.553113553113553 16:0.56043956043956 17:0.66260316105204 18:0.823742039921475 19:0.771062271062271 20:1.52146225005 21:0.1193 22:0.1927 23:0.156 30:0.192494 #T0918:HHGG_TS4
0.08954 1:0.16379 2:0.120277 3:0.539305147530846 4:0.098 5:0.507233862516102 6:0.177959 7:0.458326805450054 8:0.102257 9:0.0748224 10:0.140057 11:0.141588 12:0.0877 13:0.562673377104646 14:0.646541876378443 15:0.551282051282051 16:0.567765567765568 17:0.663248639134401 18:0.823747147567194 19:0.77014652014652 20:1.5256458551 21:0.1101 22:0.2018 23:0.156 30:0.192054 #T0918:HHGG_TS5
0.08883 1:0.15555 2:0.119567 3:0.492567534300856 4:0.097 5:0.484315442465961 6:0.16033 7:0.409080219597351 8:0.0777915 9:0.0660286 10:0.12827 11:0.127522 12:0.0873 13:0.523941773606589 14:0.643352372335011 15:0.564102564102564 16:0.56959706959707 17:0.65957847363293 18:0.823503329847129 19:0.775641025641026 20:1.5202875243 21:0.1101 22:0.211 23:0.1651 30:0.190897 #T0918:HHPred0_TS1
0.08883 1:0.15555 2:0.119567 3:0.492567534300856 4:0.097 5:0.484315442465961 6:0.16033 7:0.409080219597351 8:0.0777915 9:0.0660286 10:0.12827 11:0.127522 12:0.0873 13:0.523941773606589 14:0.643352372335011 15:0.564102564102564 16:0.56959706959707 17:0.65957847363293 18:0.823503329847129 19:0.775641025641026 20:1.5202875243 21:0.1101 22:0.211 23:0.1651 30:0.190897 #T0918:HHPred1_TS1
0.06089 1:0.14960 2:0.0691463 3:0.407540892928072 4:0.045 5:0.751909747613378 6:0.227646 7:0.61664836658733 8:0.206036 9:0.119879 10:0.167444 11:0.141193 12:0.0628 13:0.590226819307122 14:0.808539275009897 15:0.602564102564103 16:0.578754578754579 17:0.816287069133368 18:0.951972624594374 19:0.785714285714286 20:1.46157570976 21:0.055 22:0.0367 23:0.0092 30:0.087707 #T0918:IntFOLD4_TS1
0.06089 1:0.14960 2:0.0691463 3:0.407540892928072 4:0.045 5:0.751909747613378 6:0.227646 7:0.61664836658733 8:0.206036 9:0.119879 10:0.167444 11:0.141193 12:0.0628 13:0.590226819307122 14:0.808539275009897 15:0.602564102564103 16:0.578754578754579 17:0.816287069133368 18:0.951972624594374 19:0.785714285714286 20:1.46157570976 21:0.055 22:0.0367 23:0.0092 30:0.087707 #T0918:IntFOLD4_TS2
0.06304 1:0.15644 2:0.0691119 3:0.47352097518332 4:0.045 5:0.7480513986422 6:0.228643 7:0.605324784749301 8:0.225473 9:0.17839 10:0.228724 11:0.170952 12:0.0623 13:0.594026750545159 14:0.814692077136232 15:0.587912087912088 16:0.56043956043956 17:0.822439489596938 18:0.951518436535283 19:0.782967032967033 20:1.51708566249 21:0.1376 22:0.0367 23:0 30:0.095039 #T0918:IntFOLD4_TS3
0.06304 1:0.15644 2:0.0691119 3:0.47352097518332 4:0.045 5:0.7480513986422 6:0.228643 7:0.605324784749301 8:0.225473 9:0.17839 10:0.228724 11:0.170952 12:0.0623 13:0.594026750545159 14:0.814692077136232 15:0.587912087912088 16:0.56043956043956 17:0.822439489596938 18:0.951518436535283 19:0.782967032967033 20:1.51708566249 21:0.1376 22:0.0367 23:0 30:0.095039 #T0918:IntFOLD4_TS4
0.05659 1:0.14002 2:0.0658358 3:0.377927230432321 4:0.041 5:0.762092214329809 6:0.218567 7:0.61484924046128 8:0.239116 9:0.193191 10:0.197059 11:0.16508 12:0.0598 13:0.550811462547928 14:0.810394163886218 15:0.604395604395604 16:0.56959706959707 17:0.820168397193511 18:0.953125048507993 19:0.786630036630037 20:1.45900306963 21:0.0734 22:0.0275 23:0.0092 30:0.079395 #T0918:IntFOLD4_TS5
0.06304 1:0.15827 2:0.0877022 3:0.434902580928998 4:0.065 5:0.756444485927515 6:0.253809 7:0.649009778391092 8:0.238586 9:0.192987 10:0.20686 11:0.183524 12:0.0734 13:0.632135154137436 14:0.792410790024317 15:0.578754578754579 16:0.575091575091575 17:0.80103793026704 18:0.949379008055538 19:0.749084249084249 20:1.57781775374 21:0.1468 22:0.1284 23:0.156 30:0.137578 #T0918:MULTICOM-CLUSTER_TS1
0.0967 1:0.17892 2:0.0996739 3:0.556661380133453 4:0.076 5:0.483742021652037 6:0.168854 7:0.450817890804792 8:0.16105 9:0.0997867 10:0.196611 11:0.158095 12:0.0521 13:0.580102750359573 14:0.618831646213878 15:0.622710622710623 16:0.606227106227106 17:0.633018627234987 18:0.808900281210913 19:0.804945054945055 20:1.56846857203 21:0.1376 22:0.1835 23:0.1284 30:0.168788 #T0918:MULTICOM-CLUSTER_TS2
0.09957 1:0.17913 2:0.101097 3:0.542341948989334 4:0.079 5:0.460746795178883 6:0.169351 7:0.415975496052846 8:0.180932 9:0.143519 10:0.226912 11:0.206939 12:0.0547 13:0.572044217035598 14:0.614273596109257 15:0.63003663003663 16:0.604395604395604 17:0.628925853378227 18:0.821260738790448 19:0.808608058608059 20:1.53406848658 21:0.1284 22:0.1927 23:0.1376 30:0.172787 #T0918:MULTICOM-CLUSTER_TS3
0.10029 1:0.16276 2:0.0934948 3:0.551639176219023 4:0.071 5:0.438738058489948 6:0.161415 7:0.395473414695903 8:0.144395 9:0.0766516 10:0.1794 11:0.168834 12:0.0463 13:0.544497615339866 14:0.601854888876322 15:0.598901098901099 16:0.562271062271062 17:0.617648968696201 18:0.813725897925156 19:0.793040293040293 20:1.55029523607 21:0.1193 22:0.1743 23:0.1284 30:0.162115 #T0918:MULTICOM-CLUSTER_TS4
0.0702 1:0.13431 2:0.0571216 3:0.350781636996276 4:0.039 5:0.774321024704015 6:0.190223 7:0.595373653367882 8:0.161515 9:0.1145 10:0.121189 11:0.0808822 12:0.0454 13:0.552146372568497 14:0.817847650285585 15:0.595238095238095 16:0.586080586080586 17:0.821699994821274 18:0.946374163044524 19:0.773809523809524 20:1.43215291752 21:0.1468 22:0 23:0.0092 30:0.070739 #T0918:MULTICOM-CLUSTER_TS5
0.06304 1:0.15633 2:0.0873328 3:0.431787811285012 4:0.065 5:0.753529734140895 6:0.265558 7:0.658899532207424 8:0.247122 9:0.188075 10:0.207199 11:0.180419 12:0.0729 13:0.653426142156437 14:0.790216592207205 15:0.582417582417582 16:0.554945054945055 17:0.798290097341994 18:0.949251795003413 19:0.750915750915751 20:1.58323859838 21:0.1468 22:0.1284 23:0.1468 30:0.137102 #T0918:MULTICOM-CONSTRUCT_TS1
0.09957 1:0.17913 2:0.101097 3:0.542341948989334 4:0.079 5:0.460746795178883 6:0.169351 7:0.415975496052846 8:0.180932 9:0.143519 10:0.226912 11:0.206939 12:0.0547 13:0.572044217035598 14:0.614273596109257 15:0.63003663003663 16:0.604395604395604 17:0.628925853378227 18:0.821260738790448 19:0.808608058608059 20:1.53406848658 21:0.1284 22:0.1927 23:0.1376 30:0.172787 #T0918:MULTICOM-CONSTRUCT_TS2
0.0967 1:0.17892 2:0.0996739 3:0.556661380133453 4:0.076 5:0.483742021652037 6:0.168854 7:0.450817890804792 8:0.16105 9:0.0997867 10:0.196611 11:0.158095 12:0.0521 13:0.580102750359573 14:0.618831646213878 15:0.622710622710623 16:0.606227106227106 17:0.633018627234987 18:0.808900281210913 19:0.804945054945055 20:1.56846857203 21:0.1376 22:0.1835 23:0.1284 30:0.168788 #T0918:MULTICOM-CONSTRUCT_TS3
