0.24188 1:0.27587 2:0.180468 3:0.605332175010762 4:0.098 5:0.641736600941023 6:0.148599 7:0.584019193977731 8:0.106844 9:0.0773178 10:0.0471302 11:0.0773584 12:0.2112 13:0.805777723419288 14:0.748159891292039 15:0.484472049689441 16:0.627329192546584 17:0.755370990219012 18:0.886179127142352 19:0.736024844720497 20:1.26647002904 21:0.1562 22:0.0312 23:0.0625 30:0.236440 #T0915:ACOMPMOD_TS1
0.43506 1:0.52184 2:0.289907 3:0.686743000025147 4:0.176 5:0.868278982418568 6:0.407809 7:0.899277926458101 8:0.537326 9:0.469136 10:0.455895 11:0.447483 12:0.3259 13:0.923681489350734 14:0.783452232665232 15:0.813664596273292 16:0.701863354037267 17:0.79175546757214 18:0.887919585295355 19:0.897515527950311 20:1.41960809511 21:0.25 22:0.2812 23:0.1875 30:0.362966 #T0915:BAKER-ROSETTASERVER_TS3
0.45292 1:0.57182 2:0.292591 3:0.685716693068243 4:0.178 5:0.871843570547364 6:0.410854 7:0.902918314728416 8:0.50039 9:0.422138 10:0.438053 11:0.419216 12:0.3278 13:0.941351558701609 14:0.779337938323331 15:0.826086956521739 16:0.739130434782609 17:0.790193785147029 18:0.888137794143873 19:0.903726708074534 20:1.43303587264 21:0.2812 22:0.3125 23:0.0938 30:0.363992 #T0915:BAKER-ROSETTASERVER_TS4
0.42532 1:0.42552 2:0.300384 3:0.679449261045072 4:0.186 5:0.841514923575247 6:0.339592 7:0.871298992949213 8:0.451962 9:0.31271 10:0.355808 11:0.331061 12:0.3343 13:0.913587353699572 14:0.775487864718982 15:0.807453416149068 16:0.677018633540373 17:0.779697391038586 18:0.888434907798477 19:0.894409937888199 20:1.41780447417 21:0.375 22:0.2812 23:0.0938 30:0.359707 #T0915:BAKER-ROSETTASERVER_TS5
0.37987 1:0.54053 2:0.265156 3:0.680209990198119 4:0.151 5:0.882350225348878 6:0.369467 7:0.906069820772629 8:0.522546 9:0.369191 10:0.364775 11:0.411513 12:0.3142 13:0.906018192348863 14:0.792775450118899 15:0.84472049689441 16:0.739130434782609 17:0.799362172324592 18:0.89653113779593 19:0.916149068322981 20:1.40330180593 21:0.2812 22:0.25 23:0.1875 30:0.342333 #T0915:BhageerathH-Plus_TS1
0.36364 1:0.56132 2:0.252837 3:0.716158386445028 4:0.145 5:0.860101894970707 6:0.375715 7:0.896356932049117 8:0.487437 9:0.408857 10:0.368882 11:0.403316 12:0.2871 13:0.911801778398633 14:0.782886045370475 15:0.84472049689441 16:0.658385093167702 17:0.792977208232869 18:0.892105363323027 19:0.919254658385093 20:1.41937686947 21:0.3125 22:0.3125 23:0.125 30:0.333930 #T0915:BhageerathH-Plus_TS2
0.29221 1:0.39592 2:0.241183 3:0.674257502642555 4:0.141 5:0.856479412608215 6:0.30803 7:0.886208736010533 8:0.461888 9:0.327706 10:0.311008 11:0.346907 12:0.2764 13:0.911182866563498 14:0.787340052089231 15:0.788819875776398 16:0.68944099378882 17:0.789027380471994 18:0.892499373772733 19:0.894409937888199 20:1.40746791765 21:0.25 22:0.1875 23:0.0312 30:0.300550 #T0915:BhageerathH-Plus_TS3
0.34091 1:0.53504 2:0.246316 3:0.712186133108301 4:0.140 5:0.844193423732796 6:0.368527 7:0.877521502991098 8:0.464272 9:0.363927 10:0.320584 11:0.366282 12:0.2819 13:0.906218431503755 14:0.777035443324652 15:0.832298136645963 16:0.627329192546584 17:0.786149858793021 18:0.891335189273193 19:0.91304347826087 20:1.4006056087 21:0.3125 22:0.375 23:0.0938 30:0.325099 #T0915:BhageerathH-Plus_TS4
0.35552 1:0.54463 2:0.249434 3:0.701144796229352 4:0.145 5:0.84785768434601 6:0.353231 7:0.885994063886424 8:0.454834 9:0.36033 10:0.322232 11:0.363825 12:0.2829 13:0.914392656752082 14:0.774393235949119 15:0.84472049689441 16:0.664596273291925 17:0.781789437324984 18:0.891315479938208 19:0.919254658385093 20:1.39846009193 21:0.2812 22:0.3438 23:0.125 30:0.328936 #T0915:BhageerathH-Plus_TS5
0.36364 1:0.33972 2:0.299044 3:0.604979741572939 4:0.175 5:0.760150072953328 6:0.258569 7:0.724400321244908 8:0.362314 9:0.300702 10:0.333625 11:0.279613 12:0.3277 13:0.870710803513939 14:0.764730306118597 15:0.813664596273292 16:0.677018633540373 17:0.769163936095713 18:0.880173399286408 19:0.900621118012422 20:1.34721654634 21:0.4688 22:0.5 23:0.0938 30:0.354957 #T0915:FALCON_TOPOX_TS1
0.37825 1:0.35711 2:0.299657 3:0.609923738711899 4:0.177 5:0.758422086005885 6:0.252743 7:0.726050287088187 8:0.366539 9:0.305631 10:0.328092 11:0.279249 12:0.3302 13:0.864843017960876 14:0.762654286037821 15:0.832298136645963 16:0.664596273291925 17:0.765541431767498 18:0.881347450016692 19:0.909937888198758 20:1.35175370569 21:0.4062 22:0.5 23:0.0938 30:0.355773 #T0915:FALCON_TOPOX_TS2
0.34416 1:0.34662 2:0.287424 3:0.603141575704104 4:0.169 5:0.768560405382311 6:0.239668 7:0.739447169333372 8:0.390768 9:0.189613 10:0.326067 11:0.267245 12:0.3158 13:0.861311793894171 14:0.764428339561394 15:0.819875776397516 16:0.701863354037267 17:0.765878593969298 18:0.88134913603599 19:0.903726708074534 20:1.37549329737 21:0.5 22:0.5 23:0.0938 30:0.348994 #T0915:FALCON_TOPOX_TS3
0.35227 1:0.31141 2:0.289557 3:0.585067716308342 4:0.167 5:0.762681597950257 6:0.239164 7:0.734929644216733 8:0.316997 9:0.189811 10:0.323207 11:0.23516 12:0.3156 13:0.856945650383042 14:0.760200807760541 15:0.819875776397516 16:0.670807453416149 17:0.762148940970111 18:0.882114934669908 19:0.903726708074534 20:1.36268270897 21:0.5 22:0.4688 23:0.125 30:0.346131 #T0915:FALCON_TOPOX_TS4
0.33766 1:0.33049 2:0.290869 3:0.61702687782855 4:0.172 5:0.760731442590644 6:0.263084 7:0.72771571977178 8:0.347647 9:0.233582 10:0.25327 11:0.210348 12:0.3230 13:0.8571010100908 14:0.759974332842638 15:0.832298136645963 16:0.652173913043478 17:0.76503027903263 18:0.880636863170467 19:0.909937888198758 20:1.38439489223 21:0.4688 22:0.4688 23:0.0625 30:0.346384 #T0915:FALCON_TOPOX_TS5
0.33604 1:0.30784 2:0.286076 3:0.584884447208895 4:0.165 5:0.757371004443424 6:0.227082 7:0.720160080907538 8:0.294436 9:0.163966 10:0.24772 11:0.186505 12:0.3153 13:0.844803637256815 14:0.765409730872306 15:0.838509316770186 16:0.68944099378882 17:0.766568486444503 18:0.884954460124705 19:0.91304347826087 20:1.3613100879 21:0.4062 22:0.5 23:0.125 30:0.339328 #T0915:FALCON_TOPO_TS1
0.35877 1:0.37802 2:0.297629 3:0.603964105981319 4:0.179 5:0.759028408752263 6:0.255325 7:0.724224688868535 8:0.374995 9:0.302118 10:0.334386 11:0.272184 12:0.3263 13:0.870552916810284 14:0.760616011776696 15:0.832298136645963 16:0.670807453416149 17:0.763308784364765 18:0.880173305206411 19:0.909937888198758 20:1.36585094625 21:0.5 22:0.4688 23:0.0938 30:0.359597 #T0915:FALCON_TOPO_TS2
0.33117 1:0.31572 2:0.281067 3:0.596423997654898 4:0.158 5:0.772542262060531 6:0.22654 7:0.73541023394491 8:0.340968 9:0.179986 10:0.298829 11:0.211806 12:0.3112 13:0.868460362047756 14:0.764201864643491 15:0.795031055900621 16:0.683229813664596 17:0.765801711646444 18:0.887768596282101 19:0.891304347826087 20:1.35786018656 21:0.5 22:0.4688 23:0.0625 30:0.335702 #T0915:FALCON_TOPO_TS3
0.33117 1:0.34600 2:0.286263 3:0.61253256274322 4:0.171 5:0.749296150910848 6:0.255764 7:0.719588879793152 8:0.361369 9:0.255049 10:0.275065 11:0.234343 12:0.3199 13:0.863177323345298 14:0.757030158909901 15:0.813664596273292 16:0.683229813664596 17:0.761849722003561 18:0.881271592472216 19:0.903726708074534 20:1.37453984117 21:0.5 22:0.4688 23:0.0625 30:0.347625 #T0915:FALCON_TOPO_TS4
0.33604 1:0.39410 2:0.29297 3:0.605804870095615 4:0.175 5:0.765512352611313 6:0.271923 7:0.729839799830171 8:0.381598 9:0.283348 10:0.333954 11:0.268619 12:0.3246 13:0.868936144835275 14:0.771222587098479 15:0.838509316770186 16:0.732919254658385 17:0.773963938137841 18:0.882094212990587 19:0.91304347826087 20:1.36230804363 21:0.4062 22:0.4375 23:0.1562 30:0.356161 #T0915:FALCON_TOPO_TS5
0.22727 1:0.32477 2:0.195796 3:0.616623500220804 4:0.120 5:0.749595315579221 6:0.273036 7:0.727085446518018 8:0.385421 9:0.273361 10:0.263945 11:0.289995 12:0.2095 13:0.848589784669626 14:0.757181142188503 15:0.801242236024845 16:0.652173913043478 17:0.759607046745798 18:0.875089081652804 19:0.891304347826087 20:1.37050982105 21:0.2188 22:0.0312 23:0.125 30:0.260714 #T0915:FFAS-3D_TS1
0.17532 1:0.24356 2:0.215299 3:0.60661478032345 4:0.146 5:0.651022884406894 6:0.134328 7:0.615207261451565 8:0.0941052 9:0.0933823 10:0.171303 11:0.160468 12:0.1873 13:0.797483314246091 14:0.747593703997282 15:0.652173913043478 16:0.577639751552795 17:0.755718331544555 18:0.891384546577806 19:0.826086956521739 20:1.30895243487 21:0.0938 22:0.0312 23:0 30:0.251339 #T0915:FLOUDAS_SERVER_TS1
0.1737 1:0.30211 2:0.215201 3:0.631773405528677 4:0.146 5:0.654693317747526 6:0.146635 7:0.62449728148763 8:0.133832 9:0.164599 10:0.196451 11:0.235533 12:0.1837 13:0.811866065174257 14:0.746159362850564 15:0.658385093167702 16:0.633540372670807 17:0.752402086480858 18:0.893319992020848 19:0.829192546583851 20:1.31242919118 21:0.0938 22:0.0312 23:0 30:0.257219 #T0915:FLOUDAS_SERVER_TS2
0.17857 1:0.26177 2:0.214722 3:0.59658508887345 4:0.146 5:0.649484189769444 6:0.139231 7:0.608500201791797 8:0.160873 9:0.194953 10:0.189557 11:0.210985 12:0.1861 13:0.810678882501766 14:0.758766466613823 15:0.645962732919255 16:0.577639751552795 17:0.767729435991614 18:0.893911713420907 19:0.822981366459627 20:1.33737560866 21:0.0938 22:0.0312 23:0 30:0.254986 #T0915:FLOUDAS_SERVER_TS3
0.17532 1:0.29597 2:0.214528 3:0.627773870614614 4:0.145 5:0.666453076082951 6:0.146372 7:0.641020606043259 8:0.158998 9:0.197049 10:0.180915 11:0.217767 12:0.1846 13:0.818146964016589 14:0.761031215792851 15:0.664596273291925 16:0.596273291925466 17:0.767731745990902 18:0.892810904474756 19:0.832298136645963 20:1.32319109541 21:0.0625 22:0.0312 23:0 30:0.254073 #T0915:FLOUDAS_SERVER_TS4
0.17532 1:0.28454 2:0.214539 3:0.619679872032699 4:0.146 5:0.645432046778785 6:0.137399 7:0.611885806642433 8:0.0644016 9:0.134248 10:0.13141 11:0.142959 12:0.1840 13:0.808764632569743 14:0.754954138829125 15:0.658385093167702 16:0.62111801242236 17:0.760756537687977 18:0.893794885433088 19:0.829192546583851 20:1.31385517004 21:0.0625 22:0.0312 23:0 30:0.252053 #T0915:FLOUDAS_SERVER_TS5
0.17857 1:0.23882 2:0.172132 3:0.593051753430589 4:0.099 5:0.740825217551524 6:0.204858 7:0.65341302959613 8:0.225908 9:0.18834 10:0.156288 11:0.223191 12:0.1530 13:0.770359045685053 14:0.777639376439059 15:0.888198757763975 16:0.602484472049689 17:0.788927180707478 18:0.901618698732826 19:0.934782608695652 20:1.28157296712 21:0.1562 22:0.125 23:0.0312 30:0.204412 #T0915:GAPF_LNCC_SERVER_TS1
0.19968 1:0.26732 2:0.177161 3:0.615369846786105 4:0.099 5:0.728676764899088 6:0.200148 7:0.682959097566095 8:0.284387 9:0.181733 10:0.222247 11:0.215058 12:0.1777 13:0.809377681774396 14:0.7649567810365 15:0.863354037267081 16:0.652173913043478 17:0.775163725926747 18:0.899823638501006 19:0.922360248447205 20:1.30563328501 21:0.1875 22:0.0938 23:0.0312 30:0.220179 #T0915:GAPF_LNCC_SERVER_TS2
0.17045 1:0.26981 2:0.16659 3:0.580806779342056 4:0.096 5:0.736476827411439 6:0.223501 7:0.710091175639962 8:0.268135 9:0.2378 10:0.17242 11:0.205665 12:0.1666 13:0.803988206004749 14:0.765221001774053 15:0.857142857142857 16:0.62111801242236 17:0.774952620984913 18:0.894268364221484 19:0.919254658385093 20:1.3058065505 21:0.1562 22:0.0312 23:0.0625 30:0.209122 #T0915:GAPF_LNCC_SERVER_TS3
0.19481 1:0.28884 2:0.170616 3:0.603784084688697 4:0.101 5:0.690811212969243 6:0.209951 7:0.649334585348866 8:0.269522 9:0.241417 10:0.174809 11:0.207156 12:0.1595 13:0.792647149498088 14:0.745366700637904 15:0.813664596273292 16:0.658385093167702 17:0.756922294980197 18:0.894499403941183 19:0.897515527950311 20:1.31006533582 21:0.1562 22:0.0312 23:0.0625 30:0.216398 #T0915:GAPF_LNCC_SERVER_TS4
0.18182 1:0.33134 2:0.167136 3:0.607846534260697 4:0.097 5:0.711731910859151 6:0.192775 7:0.608670243724418 8:0.221142 9:0.149156 10:0.178854 11:0.134192 12:0.1474 13:0.764322760045567 14:0.79122787151323 15:0.857142857142857 16:0.62111801242236 17:0.795105631493062 18:0.898258033498749 19:0.919254658385093 20:1.33390246676 21:0.25 22:0.0938 23:0.0312 30:0.213406 #T0915:GAPF_LNCC_SERVER_TS5
0.48864 1:0.68300 2:0.295876 3:0.70701172727368 4:0.183 5:0.873264162078155 6:0.456209 7:0.928556166719142 8:0.614167 9:0.438251 10:0.408894 11:0.434634 12:0.3385 13:0.918615873375268 14:0.77054316234477 15:0.875776397515528 16:0.77639751552795 17:0.779807650172447 18:0.888646279769337 19:0.928571428571429 20:1.46800560617 21:0.5 22:0.5312 23:0.0625 30:0.385929 #T0915:GOAL_TS1
0.34253 1:0.60589 2:0.263475 3:0.708208219308249 4:0.154 5:0.887868366694616 6:0.473117 7:0.950608696081518 8:0.629918 9:0.480682 10:0.389832 11:0.47428 12:0.3074 13:0.938645247175577 14:0.778016834635564 15:0.850931677018634 16:0.720496894409938 17:0.788040856355499 18:0.891673046843012 19:0.916149068322981 20:1.52266750218 21:0.4375 22:0.4062 23:0.1875 30:0.364737 #T0915:GOAL_TS2
0.29383 1:0.66641 2:0.249866 3:0.701248633253292 4:0.142 5:0.869451258498315 6:0.437619 7:0.926824534161491 8:0.604536 9:0.474836 10:0.443854 11:0.500925 12:0.2993 13:0.937601294630538 14:0.772694674064847 15:0.838509316770186 16:0.732919254658385 17:0.785415099387562 18:0.89129406739215 19:0.909937888198758 20:1.45181608783 21:0.375 22:0.375 23:0.125 30:0.351338 #T0915:GOAL_TS3
0.34253 1:0.64399 2:0.247214 3:0.704777607355559 4:0.140 5:0.896783389045251 6:0.472226 7:0.963440945940789 8:0.64812 9:0.475361 10:0.408811 11:0.497451 12:0.2931 13:0.952064100788726 14:0.785867965122863 15:0.813664596273292 16:0.732919254658385 17:0.79559740292421 18:0.892600555991208 19:0.897515527950311 20:1.47909745095 21:0.4688 22:0.375 23:0.25 30:0.357433 #T0915:GOAL_TS4
0.27435 1:0.57879 2:0.239346 3:0.67935154845686 4:0.142 5:0.873129696116811 6:0.429288 7:0.921757563900736 8:0.628478 9:0.460832 10:0.368206 11:0.463526 12:0.2921 13:0.93419621819902 14:0.785188540369154 15:0.850931677018634 16:0.720496894409938 17:0.793871026688953 18:0.892423096637516 19:0.916149068322981 20:1.48506793442 21:0.5312 22:0.3438 23:0.2188 30:0.350486 #T0915:GOAL_TS5
0.17695 1:0.33372 2:0.226271 3:0.62715279715507 4:0.155 5:0.711090914480114 6:0.163432 7:0.720376849471907 8:0.260213 9:0.239818 10:0.223923 11:0.198258 12:0.2028 13:0.862144994981386 14:0.739893556788586 15:0.757763975155279 16:0.627329192546584 17:0.747927958212901 18:0.878213330037837 19:0.87888198757764 20:1.36455611029 21:0.125 22:0.0312 23:0 30:0.271667 #T0915:HHGG_TS1
0.17695 1:0.28581 2:0.225973 3:0.623198638742085 4:0.154 5:0.708585955656553 6:0.150886 7:0.723212776283024 8:0.241463 9:0.209695 10:0.19371 11:0.189985 12:0.2045 13:0.861408021897936 14:0.73861019892047 15:0.782608695652174 16:0.62111801242236 17:0.745733206773945 18:0.878008609547833 19:0.891304347826087 20:1.35781786702 21:0.125 22:0.0312 23:0 30:0.267614 #T0915:HHGG_TS2
0.17695 1:0.30273 2:0.226343 3:0.624617373558009 4:0.154 5:0.710738519704341 6:0.147396 7:0.722712340546317 8:0.238857 9:0.23629 10:0.207212 11:0.188894 12:0.2028 13:0.866128450233848 14:0.738006265806062 15:0.782608695652174 16:0.608695652173913 17:0.745785195939387 18:0.877717458208048 19:0.891304347826087 20:1.36747310714 21:0.125 22:0.0312 23:0 30:0.269526 #T0915:HHGG_TS3
0.17695 1:0.30291 2:0.22613 3:0.613451599280397 4:0.154 5:0.71011429196285 6:0.150401 7:0.722480664243257 8:0.2257 9:0.212921 10:0.202381 11:0.186339 12:0.2033 13:0.85999684630912 14:0.739176386215227 15:0.782608695652174 16:0.608695652173913 17:0.746540241109406 18:0.878134924544244 19:0.891304347826087 20:1.35501282447 21:0.125 22:0.0312 23:0 30:0.268258 #T0915:HHGG_TS4
0.17695 1:0.31240 2:0.226263 3:0.628352722585425 4:0.154 5:0.717496772376003 6:0.161905 7:0.730114103099866 8:0.249531 9:0.240656 10:0.221092 11:0.203505 12:0.2041 13:0.8624503571656 14:0.736458687200393 15:0.782608695652174 16:0.645962732919255 17:0.744943089322772 18:0.878328407798777 19:0.891304347826087 20:1.35825476479 21:0.125 22:0.0312 23:0 30:0.269250 #T0915:HHGG_TS5
0.17857 1:0.28106 2:0.226185 3:0.614245363268585 4:0.155 5:0.676221808585635 6:0.137762 7:0.672630843422923 8:0.169036 9:0.159679 10:0.140116 11:0.109847 12:0.1991 13:0.840386044109219 14:0.729702185482958 15:0.770186335403727 16:0.614906832298137 17:0.738029365448395 18:0.877297590918692 19:0.885093167701863 20:1.33580663143 21:0.125 22:0.0312 23:0 30:0.264461 #T0915:HHPred0_TS1
0.17857 1:0.28106 2:0.226185 3:0.614245363268585 4:0.155 5:0.676221808585635 6:0.137762 7:0.672630843422923 8:0.169036 9:0.159679 10:0.140116 11:0.109847 12:0.1991 13:0.840386044109219 14:0.729702185482958 15:0.770186335403727 16:0.614906832298137 17:0.738029365448395 18:0.877297590918692 19:0.885093167701863 20:1.33580663143 21:0.125 22:0.0312 23:0 30:0.264461 #T0915:HHPred1_TS1
0.3961 1:0.50257 2:0.280727 3:0.663325384867429 4:0.164 5:0.860771610741123 6:0.338779 7:0.83875613380275 8:0.523376 9:0.378681 10:0.420636 11:0.401375 12:0.3300 13:0.858880419521751 14:0.799154493639829 15:0.826086956521739 16:0.763975155279503 17:0.802842918961112 18:0.899455221690076 19:0.903726708074534 20:1.41871044282 21:0.6562 22:0.375 23:0.2812 30:0.371695 #T0915:IntFOLD4_TS1
0.38149 1:0.42341 2:0.284606 3:0.647157459149782 4:0.173 5:0.785911764525243 6:0.318427 7:0.760821813693219 8:0.39364 9:0.275559 10:0.341342 11:0.299668 12:0.3238 13:0.866646888712111 14:0.776846714226399 15:0.869565217391304 16:0.677018633540373 17:0.782423344619607 18:0.885691685039195 19:0.922360248447205 20:1.35648817438 21:0.4688 22:0.4375 23:0.1875 30:0.358042 #T0915:IntFOLD4_TS2
0.29058 1:0.47867 2:0.244136 3:0.639204109162314 4:0.146 5:0.870616852646027 6:0.333901 7:0.826319778887712 8:0.511251 9:0.338725 10:0.406144 11:0.370792 12:0.2901 13:0.871779419538934 14:0.813724380024912 15:0.801242236024845 16:0.701863354037267 17:0.818576393449163 18:0.902070434687647 19:0.891304347826087 20:1.38791891256 21:0.5 22:0.4375 23:0.1562 30:0.331482 #T0915:IntFOLD4_TS3
0.38149 1:0.48189 2:0.25205 3:0.659385052832074 4:0.148 5:0.819429906565265 6:0.327452 7:0.789227436003855 8:0.468535 9:0.268494 10:0.367117 11:0.347611 12:0.2936 13:0.86656632808291 14:0.787377797908882 15:0.782608695652174 16:0.745341614906832 17:0.793027870645649 18:0.899113793670293 19:0.885093167701863 20:1.37177058426 21:0.5 22:0.4375 23:0.1875 30:0.339446 #T0915:IntFOLD4_TS4
0.42695 1:0.46472 2:0.272636 3:0.649605657883638 4:0.163 5:0.762512223020353 6:0.308948 7:0.692759103672325 8:0.389608 9:0.253528 10:0.262121 11:0.248676 12:0.3023 13:0.82014804152764 14:0.793832333069113 15:0.807453416149068 16:0.714285714285714 17:0.800180810230832 18:0.891026784259586 19:0.903726708074534 20:1.32942652822 21:0.4688 22:0.3438 23:0.1562 30:0.340949 #T0915:IntFOLD4_TS5
0.39935 1:0.38836 2:0.306224 3:0.641432976912826 4:0.195 5:0.796198692180749 6:0.28297 7:0.796696702874698 8:0.388438 9:0.36951 10:0.325229 11:0.329648 12:0.3363 13:0.866861279044027 14:0.771902011852187 15:0.757763975155279 16:0.658385093167702 17:0.776030851758033 18:0.887569903621965 19:0.869565217391304 20:1.36047778061 21:0.3125 22:0.1875 23:0.1562 30:0.359274 #T0915:MULTICOM-CLUSTER_TS1
0.39935 1:0.39867 2:0.30622 3:0.656539742066605 4:0.196 5:0.789003945568059 6:0.287155 7:0.785303986175115 8:0.37012 9:0.351168 10:0.332349 11:0.334864 12:0.3359 13:0.86544080411031 14:0.774430981768769 15:0.757763975155279 16:0.658385093167702 17:0.779082846139094 18:0.887674407664995 19:0.869565217391304 20:1.3781208244 21:0.3125 22:0.1875 23:0.1562 30:0.361930 #T0915:MULTICOM-CLUSTER_TS2
0.40422 1:0.38268 2:0.306581 3:0.640983257741403 4:0.196 5:0.787864766533328 6:0.280335 7:0.780697852849415 8:0.367633 9:0.37635 10:0.361387 11:0.340104 12:0.3362 13:0.858506120889462 14:0.7689200920998 15:0.757763975155279 16:0.633540372670807 17:0.770933950202939 18:0.887918509815867 19:0.869565217391304 20:1.36002385607 21:0.3125 22:0.1875 23:0.125 30:0.358496 #T0915:MULTICOM-CLUSTER_TS3
0.4026 1:0.39165 2:0.29534 3:0.623045620643357 4:0.176 5:0.785088482586799 6:0.309062 7:0.765858549102671 8:0.340292 9:0.312616 10:0.278961 11:0.286911 12:0.3367 13:0.866011703023399 14:0.768504888083645 15:0.807453416149068 16:0.708074534161491 17:0.775419568590142 18:0.889862539540126 19:0.894409937888199 20:1.40829677853 21:0.2188 22:0.3438 23:0.125 30:0.350443 #T0915:MULTICOM-CLUSTER_TS4
0.32468 1:0.50481 2:0.240516 3:0.6958852978559 4:0.131 5:0.808403571562088 6:0.356909 7:0.801348304948908 8:0.423968 9:0.370888 10:0.301992 11:0.36938 12:0.2775 13:0.881251105560705 14:0.767448005133431 15:0.881987577639752 16:0.701863354037267 17:0.778726520082347 18:0.890572614531176 19:0.93167701863354 20:1.48460407932 21:0.75 22:0.375 23:0 30:0.331823 #T0915:MULTICOM-CLUSTER_TS5
