0.20968 1:0.26698 2:0.212059 3:0.627524857106322 4:0.101 5:0.498123806936085 6:0.154369 7:0.440240975422427 8:0.153151 9:0.154427 10:0.101588 11:0.166159 12:0.2007 13:0.85499182414423 14:0.722404205073513 15:0.52 16:0.586666666666667 17:0.726835844788917 18:0.824642153939658 19:0.746666666666667 20:1.2219577076 21:0.1333 22:0 23:0 30:0.253520 #T0865:ACOMPMOD_TS1
0.50403 1:0.68370 2:0.412506 3:0.677333465229004 4:0.308 5:0.68790287451992 6:0.263858 7:0.703311811981567 8:0.503023 9:0.575255 10:0.520717 11:0.384146 12:0.4690 13:0.94104147824264 14:0.745638759808029 15:0.746666666666667 16:0.773333333333333 17:0.749605871962581 18:0.78254042807244 19:0.873333333333333 20:1.35883900193 21:0 22:0.3333 23:0.3333 30:0.484489 #T0865:BAKER-ROSETTASERVER_TS5
0.52823 1:0.70292 2:0.417643 3:0.671608752403678 4:0.304 5:0.633099942906277 6:0.198342 7:0.653633832565284 8:0.506866 9:0.500305 10:0.502288 11:0.345591 12:0.4668 13:0.925847443922015 14:0.708920545440695 15:0.893333333333333 16:0.76 17:0.719382263519267 18:0.77020273915363 19:0.946666666666667 20:1.40536990417 21:0.0667 22:0 23:0 30:0.476986 #T0865:BhageerathH-Plus_TS1
0.45968 1:0.47125 2:0.362291 3:0.675941835939479 4:0.246 5:0.565985006821439 6:0.193134 7:0.566062478033794 8:0.449199 9:0.46544 10:0.385085 11:0.341768 12:0.3899 13:0.908331346770088 14:0.711586805820066 15:0.746666666666667 16:0.626666666666667 17:0.720746133029263 18:0.78629011348873 19:0.873333333333333 20:1.32698701291 21:0 22:0.1333 23:0.2 30:0.426022 #T0865:BhageerathH-Plus_TS2
0.75 1:0.63459 2:0.422632 3:0.672585636078935 4:0.300 5:0.536408725652049 6:0.122082 7:0.532253464208909 8:0.306998 9:0.388946 10:0.360949 11:0.174473 12:0.4610 13:0.912952951394088 14:0.67898225032376 15:0.813333333333333 16:0.626666666666667 17:0.687772318802395 18:0.661199880468704 19:0.906666666666667 20:1.3570862466 21:0.2667 22:0.1333 23:0 30:0.482385 #T0865:BhageerathH-Plus_TS3
0.52016 1:0.62580 2:0.403569 3:0.669009764300828 4:0.298 5:0.626711808311837 6:0.201146 7:0.635301359242192 8:0.460985 9:0.51176 10:0.488882 11:0.375923 12:0.4529 13:0.912652750741218 14:0.718366725070466 15:0.933333333333333 16:0.76 17:0.729987970669037 18:0.806153325870757 19:0.966666666666667 20:1.38638700417 21:0.2 22:0 23:0 30:0.463188 #T0865:BhageerathH-Plus_TS4
0.51613 1:0.64771 2:0.383608 3:0.681672742714172 4:0.256 5:0.611929731097736 6:0.194029 7:0.639506078341014 8:0.424226 9:0.376557 10:0.250694 11:0.209803 12:0.4302 13:0.929381090713066 14:0.69817932505523 15:0.746666666666667 16:0.706666666666667 17:0.709053282059605 18:0.718048709355566 19:0.873333333333333 20:1.37009839167 21:0 22:0 23:0 30:0.438197 #T0865:BhageerathH-Plus_TS5
0.60484 1:0.60218 2:0.403208 3:0.670027461643693 4:0.291 5:0.521417562682717 6:0.122174 7:0.519600204403482 8:0.315452 9:0.416155 10:0.412037 11:0.233819 12:0.4385 13:0.89873798328891 14:0.641121352936695 15:0.826666666666667 16:0.666666666666667 17:0.658655531445041 18:0.68942715528357 19:0.913333333333333 20:1.38721459316 21:0.0667 22:0 23:0 30:0.469264 #T0865:FALCON_TOPOX_TS1
0.58871 1:0.59339 2:0.379831 3:0.680651995686046 4:0.252 5:0.502645131212382 6:0.106483 7:0.492942198259089 8:0.145356 9:0.411462 10:0.449014 11:0.161457 12:0.4111 13:0.897090233895361 14:0.633503466138493 15:0.826666666666667 16:0.613333333333333 17:0.652248325866433 18:0.672875763051869 19:0.913333333333333 20:1.39116386594 21:0.0667 22:0.0667 23:0 30:0.449350 #T0865:FALCON_TOPOX_TS2
0.60484 1:0.59453 2:0.402719 3:0.668017854170034 4:0.291 5:0.517752602063629 6:0.118074 7:0.514628486226319 8:0.312063 9:0.417866 10:0.410655 11:0.23102 12:0.4380 13:0.898117097421461 14:0.637007694065666 15:0.813333333333333 16:0.68 17:0.654729960842178 18:0.690121246504942 19:0.906666666666667 20:1.38260800602 21:0.0667 22:0 23:0 30:0.468157 #T0865:FALCON_TOPOX_TS3
0.63306 1:0.56063 2:0.375496 3:0.674084189649889 4:0.259 5:0.493503150931499 6:0.102647 7:0.487011318689196 8:0.134499 9:0.398284 10:0.409666 11:0.17559 12:0.4119 13:0.889463987301968 14:0.627332977831949 15:0.826666666666667 16:0.6 17:0.644491160569362 18:0.673447553752731 19:0.913333333333333 20:1.37605712642 21:0 22:0 23:0 30:0.444384 #T0865:FALCON_TOPOX_TS4
0.56048 1:0.62469 2:0.398703 3:0.671147294490058 4:0.284 5:0.499951684264832 6:0.1355 7:0.493546086943164 8:0.283144 9:0.445608 10:0.436825 11:0.284095 12:0.4297 13:0.903329160552245 14:0.623371676696884 15:0.826666666666667 16:0.64 17:0.644265632210423 18:0.656956446889263 19:0.913333333333333 20:1.43060158569 21:0 22:0 23:0 30:0.478374 #T0865:FALCON_TOPOX_TS5
0.5121 1:0.61994 2:0.383861 3:0.678812437118337 4:0.272 5:0.499587460877042 6:0.122215 7:0.486831207168459 8:0.144383 9:0.419732 10:0.440002 11:0.19916 12:0.4234 13:0.903461411757659 14:0.638302734821361 15:0.84 16:0.626666666666667 17:0.65837321419465 18:0.667495658487501 19:0.92 20:1.40109207055 21:0 22:0 23:0 30:0.460143 #T0865:FALCON_TOPO_TS1
0.58065 1:0.60915 2:0.393461 3:0.677359763938919 4:0.282 5:0.502956151676698 6:0.116022 7:0.500979812698413 8:0.323348 9:0.451172 10:0.4549 11:0.294373 12:0.4323 13:0.896293252672876 14:0.63525558010208 15:0.813333333333333 16:0.653333333333333 17:0.653655941482324 18:0.670942313015179 19:0.906666666666667 20:1.32850248076 21:0 22:0 23:0 30:0.462249 #T0865:FALCON_TOPO_TS2
0.70161 1:0.63475 2:0.416982 3:0.668266171897054 4:0.309 5:0.492706465462883 6:0.117321 7:0.485223104249872 8:0.3934 9:0.400455 10:0.405672 11:0.285627 12:0.4475 13:0.901564493426372 14:0.618648586881999 15:0.813333333333333 16:0.626666666666667 17:0.635562676480873 18:0.634102687240453 19:0.906666666666667 20:1.39338580187 21:0.0667 22:0 23:0 30:0.495014 #T0865:FALCON_TOPO_TS3
0.68952 1:0.63136 2:0.412208 3:0.668225155560488 4:0.311 5:0.491695299512754 6:0.121009 7:0.485043592831541 8:0.397362 9:0.407674 10:0.408475 11:0.290905 12:0.4451 13:0.901475247821269 14:0.61682029405043 15:0.813333333333333 16:0.626666666666667 17:0.63393661305485 18:0.636131510675102 19:0.906666666666667 20:1.39757606495 21:0.0667 22:0 23:0 30:0.494488 #T0865:FALCON_TOPO_TS4
0.66935 1:0.62178 2:0.403225 3:0.677282267190067 4:0.296 5:0.498335489653196 6:0.120537 7:0.4899408062468 8:0.0678376 9:0.375981 10:0.417681 11:0.128602 12:0.4272 13:0.909683088257315 14:0.642644930296336 15:0.84 16:0.586666666666667 17:0.658982103696139 18:0.662593161209922 19:0.92 20:1.36843087471 21:0 22:0 23:0 30:0.465306 #T0865:FALCON_TOPO_TS5
0.72984 1:0.77497 2:0.436603 3:0.69419030132531 4:0.323 5:0.532482597879048 6:0.123213 7:0.530527203789043 8:0.357391 9:0.456048 10:0.468055 11:0.271016 12:0.4872 13:0.911153184989967 14:0.64317818237221 15:0.96 16:0.613333333333333 17:0.660014789488467 18:0.583712985037106 19:0.98 20:1.456082753 21:0 22:0 23:0 30:0.529462 #T0865:FFAS-3D_TS1
0.64516 1:0.70591 2:0.405431 3:0.684006649471975 4:0.289 5:0.513997808713098 6:0.116786 7:0.523499954019457 8:0.282649 9:0.370451 10:0.339789 11:0.167301 12:0.4301 13:0.896012099068611 14:0.640892816332749 15:0.866666666666667 16:0.613333333333333 17:0.654535939983032 18:0.596227637778828 19:0.933333333333333 20:1.37355196533 21:0.0667 22:0 23:0 30:0.476670 #T0865:FLOUDAS_SERVER_TS1
0.56452 1:0.65705 2:0.386327 3:0.682034970046011 4:0.277 5:0.500909359243336 6:0.122998 7:0.511677997439836 8:0.219864 9:0.343021 10:0.293301 11:0.121577 12:0.4080 13:0.897574675810847 14:0.645768263883599 15:0.8 16:0.613333333333333 17:0.657967819791526 18:0.614426203057028 19:0.9 20:1.2996371089 21:0.1333 22:0 23:0 30:0.450662 #T0865:FLOUDAS_SERVER_TS2
0.56048 1:0.74178 2:0.377264 3:0.675825298393848 4:0.256 5:0.483742893436515 6:0.111824 7:0.49478486625704 8:0.338379 9:0.418026 10:0.373216 11:0.20797 12:0.4015 13:0.900038453475487 14:0.638455092557325 15:0.88 16:0.626666666666667 17:0.650886529631598 18:0.577923038743256 19:0.94 20:1.2801042354 21:0.0667 22:0 23:0 30:0.454407 #T0865:FLOUDAS_SERVER_TS3
0.60484 1:0.71535 2:0.394459 3:0.664306474066818 4:0.271 5:0.484729635540269 6:0.104088 7:0.485847994265233 8:0.436623 9:0.401663 10:0.337434 11:0.255118 12:0.4149 13:0.895801623191878 14:0.633427287270511 15:0.853333333333333 16:0.68 17:0.647741270690116 18:0.596152339027061 19:0.926666666666667 20:1.31801629253 21:0 22:0 23:0 30:0.466708 #T0865:FLOUDAS_SERVER_TS4
0.52016 1:0.66194 2:0.374456 3:0.674573336003416 4:0.262 5:0.474618345256521 6:0.117153 7:0.478356864823349 8:0.360904 9:0.407887 10:0.349278 11:0.183 12:0.3906 13:0.894369860141954 14:0.631218100099032 15:0.88 16:0.626666666666667 17:0.644983368657858 18:0.632143972748241 19:0.94 20:1.2836450929 21:0.1333 22:0 23:0 30:0.446488 #T0865:FLOUDAS_SERVER_TS5
0.42742 1:0.51106 2:0.334797 3:0.67607106924764 4:0.228 5:0.546906511837203 6:0.191453 7:0.523869777675371 8:0.353121 9:0.479331 10:0.319624 11:0.282891 12:0.3557 13:0.893770057800006 14:0.696274853355679 15:0.933333333333333 16:0.733333333333333 17:0.71068747523732 18:0.818727202609882 19:0.966666666666667 20:1.30509670687 21:0.2 22:0.0667 23:0 30:0.396664 #T0865:GAPF_LNCC_SERVER_TS2
0.49194 1:0.53308 2:0.374016 3:0.681450328010056 4:0.267 5:0.534227833361995 6:0.152395 7:0.509195288479263 8:0.310299 9:0.457446 10:0.325168 11:0.216322 12:0.3784 13:0.897097301668114 14:0.690180543917117 15:0.946666666666667 16:0.653333333333333 17:0.706260718636249 18:0.781952340946309 19:0.973333333333333 20:1.28830846665 21:0 22:0.2667 23:0 30:0.422229 #T0865:GAPF_LNCC_SERVER_TS3
0.41129 1:0.48138 2:0.336433 3:0.681387732255006 4:0.241 5:0.549875462654056 6:0.18858 7:0.537598356272401 8:0.315607 9:0.433545 10:0.278934 11:0.283903 12:0.3550 13:0.896150699290228 14:0.700388512226708 15:0.933333333333333 16:0.586666666666667 17:0.717283807489164 18:0.792886343862971 19:0.966666666666667 20:1.31515848831 21:0 22:0.2 23:0 30:0.398018 #T0865:GAPF_LNCC_SERVER_TS4
0.49194 1:0.57384 2:0.379681 3:0.686278587783405 4:0.274 5:0.541149436400115 6:0.188593 7:0.515624950025602 8:0.372611 9:0.510738 10:0.406105 11:0.284474 12:0.3859 13:0.897200323440448 14:0.693151519768416 15:0.946666666666667 16:0.706666666666667 17:0.710236349410269 18:0.786015864434402 19:0.973333333333333 20:1.31812388664 21:0.0667 22:0.2667 23:0 30:0.435480 #T0865:GAPF_LNCC_SERVER_TS5
0.51613 1:0.74613 2:0.417302 3:0.68238794216214 4:0.311 5:0.670564119231872 6:0.235883 7:0.690737057142857 8:0.481762 9:0.610867 10:0.552856 11:0.355034 12:0.4593 13:0.930440418076727 14:0.736497295650187 15:0.973333333333333 16:0.746666666666667 17:0.74522325727448 18:0.794860120762695 19:0.986666666666667 20:1.40335889906 21:0.2667 22:0.0667 23:0.0667 30:0.483256 #T0865:GOAL_TS1
0.50806 1:0.73096 2:0.413356 3:0.680404179805969 4:0.304 5:0.666330463284609 6:0.25429 7:0.68206015186892 8:0.393059 9:0.533118 10:0.508981 11:0.313728 12:0.4578 13:0.932370758587643 14:0.739772986973414 15:0.946666666666667 16:0.72 17:0.751249401161171 18:0.799130321315275 19:0.973333333333333 20:1.4027999418 21:0.0667 22:0.2 23:0 30:0.470389 #T0865:GOAL_TS2
0.51613 1:0.71364 2:0.412909 3:0.690487539478224 4:0.310 5:0.659632241960447 6:0.257134 7:0.678206805222734 8:0.395632 9:0.490977 10:0.455294 11:0.291718 12:0.4577 13:0.926496600880477 14:0.734135750742744 15:0.973333333333333 16:0.773333333333333 17:0.74390320297955 18:0.792605378160865 19:0.986666666666667 20:1.39398820244 21:0.2667 22:0.1333 23:0.1333 30:0.478485 #T0865:GOAL_TS3
0.52016 1:0.64869 2:0.416541 3:0.682883101028062 4:0.308 5:0.657884853768988 6:0.247426 7:0.684646467383513 8:0.463854 9:0.528828 10:0.506352 11:0.358908 12:0.4590 13:0.929072983738133 14:0.732688352251086 15:0.946666666666667 16:0.773333333333333 17:0.738952127655598 18:0.79813045939696 19:0.973333333333333 20:1.38801056696 21:0.0667 22:0.1333 23:0.0667 30:0.470901 #T0865:GOAL_TS4
0.52016 1:0.76549 2:0.416728 3:0.686922399503944 4:0.310 5:0.667011941759817 6:0.24625 7:0.695893887250384 8:0.447193 9:0.575801 10:0.545116 11:0.343546 12:0.4604 13:0.931602407834446 14:0.735278433762474 15:0.946666666666667 16:0.786666666666667 17:0.743512151870949 18:0.794766914017283 19:0.973333333333333 20:1.40886829787 21:0.2667 22:0.1333 23:0 30:0.480887 #T0865:GOAL_TS5
0.78226 1:0.75139 2:0.470548 3:0.6871995734301 4:0.359 5:0.582755318887934 6:0.120408 7:0.615631550435228 8:0.257107 9:0.41499 10:0.335146 11:0.137477 12:0.5189 13:0.928982779790962 14:0.64919631294279 15:0.906666666666667 16:0.586666666666667 17:0.662393633994797 18:0.628460971182931 19:0.953333333333333 20:1.49034854947 21:0 22:0 23:0 30:0.538227 #T0865:HHGG_TS1
0.78226 1:0.74838 2:0.470936 3:0.688019128089194 4:0.359 5:0.58165829068501 6:0.119663 7:0.613228546646185 8:0.269847 9:0.416619 10:0.331089 11:0.148768 12:0.5195 13:0.927712736965051 14:0.647368020111221 15:0.906666666666667 16:0.586666666666667 17:0.661146219722322 18:0.629038235660519 19:0.953333333333333 20:1.48999537961 21:0 22:0 23:0 30:0.539110 #T0865:HHGG_TS2
0.78226 1:0.74617 2:0.471969 3:0.686242203880145 4:0.360 5:0.580528081054743 6:0.122393 7:0.612566954326677 8:0.257095 9:0.416528 10:0.336724 11:0.137138 12:0.5209 13:0.929565212182924 14:0.649348670678754 15:0.906666666666667 16:0.573333333333333 17:0.662872491447787 18:0.628417057728897 19:0.953333333333333 20:1.49523974204 21:0 22:0 23:0 30:0.540364 #T0865:HHGG_TS3
0.78226 1:0.73799 2:0.471145 3:0.688069409292372 4:0.357 5:0.580173952421897 6:0.116301 7:0.610259056630824 8:0.245526 9:0.416396 10:0.324587 11:0.124592 12:0.5198 13:0.927393609056333 14:0.647596556715167 15:0.906666666666667 16:0.586666666666667 17:0.660597342112762 18:0.62840553868729 19:0.953333333333333 20:1.48144628523 21:0 22:0 23:0 30:0.535504 #T0865:HHGG_TS4
0.78226 1:0.75079 2:0.471018 3:0.688852869575288 4:0.360 5:0.581206734479794 6:0.11936 7:0.612408994162826 8:0.281789 9:0.416864 10:0.331054 11:0.166512 12:0.5195 13:0.927962864244856 14:0.647672735583149 15:0.906666666666667 16:0.586666666666667 17:0.66099205600748 18:0.628861711756666 19:0.953333333333333 20:1.49887212483 21:0 22:0 23:0 30:0.542094 #T0865:HHGG_TS5
0.78226 1:0.71542 2:0.46904 3:0.69102133090774 4:0.358 5:0.557135181083405 6:0.104023 7:0.57964579733743 8:0.230889 9:0.397981 10:0.346683 11:0.134994 12:0.5138 13:0.915394567398401 14:0.648663060866915 15:0.906666666666667 16:0.56 17:0.661400390691741 18:0.627717828188901 19:0.953333333333333 20:1.46930910396 21:0 22:0 23:0 30:0.533099 #T0865:HHPred0_TS1
0.78226 1:0.71542 2:0.46904 3:0.69102133090774 4:0.357 5:0.557135181083405 6:0.104023 7:0.57964579733743 8:0.230889 9:0.397981 10:0.346683 11:0.134994 12:0.5138 13:0.915394567398401 14:0.648663060866915 15:0.906666666666667 16:0.56 17:0.661400390691741 18:0.627717828188901 19:0.953333333333333 20:1.46930910396 21:0 22:0 23:0 30:0.532876 #T0865:HHPred1_TS1
0.7379 1:0.71282 2:0.440488 3:0.692701167035411 4:0.312 5:0.561444268329034 6:0.120211 7:0.569152775729647 8:0.19674 9:0.37147 10:0.395809 11:0.129813 12:0.4980 13:0.919330957443623 14:0.658718671440542 15:0.84 16:0.6 17:0.670552166515057 18:0.617757463662141 19:0.92 20:1.39105674073 21:0 22:0 23:0 30:0.499155 #T0865:IntFOLD4_TS1
0.74597 1:0.72081 2:0.445457 3:0.680883347126082 4:0.324 5:0.558032674175982 6:0.122812 7:0.566525507629288 8:0.217731 9:0.396803 10:0.423718 11:0.155512 12:0.4927 13:0.925005540415082 14:0.653081435209873 15:0.893333333333333 16:0.546666666666667 17:0.664529245628843 18:0.604663611697895 19:0.946666666666667 20:1.43689634382 21:0 22:0 23:0 30:0.514527 #T0865:IntFOLD4_TS2
0.625 1:0.70842 2:0.412909 3:0.69002883207188 4:0.292 5:0.542453054399541 6:0.112597 7:0.553195804505888 8:0.276608 9:0.405958 10:0.417726 11:0.187271 12:0.4631 13:0.909072624359857 14:0.646149158223509 15:0.906666666666667 16:0.6 17:0.661875912056518 18:0.625778258028124 19:0.953333333333333 20:1.41346440356 21:0 22:0 23:0 30:0.488848 #T0865:IntFOLD4_TS3
0.57661 1:0.66048 2:0.345798 3:0.674545058858443 4:0.142 5:0.475953792146747 6:0.131831 7:0.508463541628264 8:0.370843 9:0.47742 10:0.380997 11:0.203498 12:0.4782 13:0.867072684256237 14:0.638607450293289 15:0.906666666666667 16:0.653333333333333 17:0.649150626600612 18:0.60972895607453 19:0.953333333333333 20:1.21631733161 21:0 22:0 23:0 30:0.416123 #T0865:IntFOLD4_TS4
0.63306 1:0.69802 2:0.395283 3:0.682435656225194 4:0.262 5:0.532996248953855 6:0.107904 7:0.530103876600102 8:0.262276 9:0.377161 10:0.42555 11:0.218494 12:0.4443 13:0.911601689077895 14:0.647596556715167 15:0.96 16:0.546666666666667 17:0.662231114352792 18:0.630390354776025 19:0.98 20:1.39306986705 21:0.0667 22:0 23:0 30:0.475111 #T0865:IntFOLD4_TS5
0.66129 1:0.67082 2:0.446331 3:0.689718941585498 4:0.323 5:0.570201923588421 6:0.121826 7:0.575232064823349 8:0.374228 9:0.351515 10:0.371008 11:0.187386 12:0.5037 13:0.913763588991045 14:0.658718671440542 15:0.813333333333333 16:0.586666666666667 17:0.668286610789639 18:0.610844043744687 19:0.906666666666667 20:1.43237563372 21:0 22:0 23:0 30:0.511260 #T0865:MULTICOM-CLUSTER_TS1
0.74597 1:0.73575 2:0.460697 3:0.691788191637975 4:0.338 5:0.564351052737174 6:0.120786 7:0.574925195186892 8:0.156672 9:0.413082 10:0.477567 11:0.14523 12:0.5112 13:0.920965769219251 14:0.656433305401082 15:0.96 16:0.546666666666667 17:0.670622287194059 18:0.620741671290261 19:0.98 20:1.50995327817 21:0.0667 22:0 23:0 30:0.535804 #T0865:MULTICOM-CLUSTER_TS2
0.68145 1:0.71151 2:0.454967 3:0.68477599048421 4:0.326 5:0.573023285296647 6:0.107534 7:0.574177747363031 8:0.347105 9:0.368441 10:0.399343 11:0.166418 12:0.5027 13:0.912352430295589 14:0.67783956730403 15:0.946666666666667 16:0.533333333333333 17:0.688162151076508 18:0.622955250184799 19:0.973333333333333 20:1.47252323709 21:0 22:0 23:0 30:0.520806 #T0865:MULTICOM-CLUSTER_TS3
0.72177 1:0.72330 2:0.441082 3:0.688794771140905 4:0.319 5:0.589236205789625 6:0.115168 7:0.601138372862263 8:0.445452 9:0.34594 10:0.303028 11:0.171639 12:0.4983 13:0.930143930999371 14:0.664432086539194 15:0.813333333333333 16:0.613333333333333 17:0.674778437408071 18:0.612755406812983 19:0.906666666666667 20:1.47114074892 21:0 22:0 23:0 30:0.515311 #T0865:MULTICOM-CLUSTER_TS4
0.59677 1:0.67551 2:0.410048 3:0.672946792160572 4:0.286 5:0.557061134766409 6:0.108299 7:0.555101476497696 8:0.190841 9:0.361776 10:0.434268 11:0.125428 12:0.4617 13:0.922187535563475 14:0.661918183895787 15:0.84 16:0.533333333333333 17:0.672671330166161 18:0.623061204014028 19:0.92 20:1.44514071291 21:0 22:0 23:0 30:0.484077 #T0865:MULTICOM-CLUSTER_TS5
0.66129 1:0.67082 2:0.446331 3:0.689718941585498 4:0.321 5:0.570201923588421 6:0.121826 7:0.575232064823349 8:0.374228 9:0.351515 10:0.371008 11:0.187386 12:0.5037 13:0.913763588991045 14:0.658718671440542 15:0.813333333333333 16:0.586666666666667 17:0.668286610789639 18:0.610844043744687 19:0.906666666666667 20:1.43237563372 21:0 22:0 23:0 30:0.510803 #T0865:MULTICOM-CONSTRUCT_TS1
0.74597 1:0.70819 2:0.45361 3:0.685944666549247 4:0.332 5:0.55869295855546 6:0.111808 7:0.546642235125448 8:0.428609 9:0.383568 10:0.386729 11:0.247249 12:0.5053 13:0.922591476745231 14:0.682257941646987 15:0.946666666666667 16:0.48 17:0.694328039991694 18:0.623693921643703 19:0.973333333333333 20:1.47375989333 21:0 22:0 23:0 30:0.531974 #T0865:MULTICOM-CONSTRUCT_TS2
