0.13603 1:0.21836 2:0.131196 3:0.677585378365933 4:0.060 5:0.608354408432759 6:0.22425 7:0.562296753394553 8:0.0136153 9:-0.0647755 10:-0.0144495 11:-0.0109522 12:0.1072 13:0.801625785123268 14:0.720868189011983 15:0.430656934306569 16:0.562043795620438 17:0.725157515001993 18:0.872066930468942 19:0.700729927007299 20:1.28498658273 21:0.1481 22:0.037 23:0 30:0.164519 #T0860:ACOMPMOD_TS1
0.7739 1:0.74420 2:0.486035 3:0.760423913849972 4:0.395 5:0.81985570177806 6:0.46309 7:0.842429280444459 8:0.509797 9:0.420941 10:0.516 11:0.578082 12:0.4879 13:0.933568874717419 14:0.766855075740448 15:0.64963503649635 16:0.686131386861314 17:0.78092862097152 18:0.879764184296766 19:0.777372262773723 20:1.56040126682 21:0 22:0.0741 23:0.037 30:0.513945 #T0860:BAKER-ROSETTASERVER_TS2
0.75919 1:0.74545 2:0.47266 3:0.757545129794327 4:0.382 5:0.821580675198172 6:0.483189 7:0.842158715676051 8:0.533362 9:0.379149 10:0.489949 11:0.609221 12:0.4737 13:0.9477922486945 14:0.767262039339815 15:0.62043795620438 16:0.693430656934307 17:0.780390794167172 18:0.880469717498156 19:0.773722627737226 20:1.51438463946 21:0 22:0.0741 23:0.1111 30:0.505747 #T0860:BAKER-ROSETTASERVER_TS3
0.79412 1:0.63644 2:0.481635 3:0.743292100153169 4:0.386 5:0.815154236400951 6:0.450381 7:0.837053899895725 8:0.496569 9:0.403788 10:0.478179 11:0.57967 12:0.4797 13:0.932946588895031 14:0.767578566583767 15:0.591240875912409 16:0.605839416058394 17:0.77945814758067 18:0.879163947899519 19:0.744525547445255 20:1.5196098186 21:0 22:0.0741 23:0.0741 30:0.500640 #T0860:BAKER-ROSETTASERVER_TS4
0.81618 1:0.72962 2:0.487343 3:0.747096428760038 4:0.391 5:0.82332599704389 6:0.479618 7:0.840797351183469 8:0.530142 9:0.446842 10:0.559441 11:0.645347 12:0.4836 13:0.944058639447299 14:0.771150802622654 15:0.671532846715328 16:0.700729927007299 17:0.784110837696431 18:0.88101936261787 19:0.795620437956204 20:1.55820898572 21:0 22:0.037 23:0.0741 30:0.516226 #T0860:BAKER-ROSETTASERVER_TS5
0.67279 1:0.59588 2:0.516846 3:0.728463126096839 4:0.425 5:0.760177389553822 6:0.413643 7:0.774754584300403 8:0.467311 9:0.330384 10:0.367475 11:0.480895 12:0.5010 13:0.887787746422755 14:0.752068731630115 15:0.576642335766423 16:0.642335766423358 17:0.763928280602968 18:0.878892735227692 19:0.744525547445255 20:1.45363717432 21:0 22:0.0741 23:0.037 30:0.503876 #T0860:BhageerathH-Plus_TS1
0.11581 1:0.29007 2:0.128632 3:0.685567649033356 4:0.066 5:0.663305102616566 6:0.260737 7:0.677563145077197 8:0.134246 9:-0.0811528 10:-0.00292817 11:0.0844454 12:0.1085 13:0.867193974988084 14:0.717115080262265 15:0.532846715328467 16:0.576642335766423 17:0.726927613310374 18:0.856402826705209 19:0.751824817518248 20:1.27104360902 21:0 22:0.037 23:0.3704 30:0.199456 #T0860:BhageerathH-Plus_TS2
0.11397 1:0.31467 2:0.127713 3:0.715174662648063 4:0.070 5:0.656034694001795 6:0.264697 7:0.668174022279032 8:0.146379 9:-0.013407 10:0.0262129 11:0.0767294 12:0.1080 13:0.8568454082641 14:0.704951390458964 15:0.518248175182482 16:0.627737226277372 17:0.714589975831802 18:0.854669684275011 19:0.744525547445255 20:1.31337807558 21:0 22:0.037 23:0.3333 30:0.200980 #T0860:BhageerathH-Plus_TS3
0.11397 1:0.31275 2:0.129589 3:0.701080439830177 4:0.073 5:0.619293050348018 6:0.223689 7:0.629696176460695 8:0.130844 9:-0.061375 10:-0.00274054 11:0.0630525 12:0.1061 13:0.861182702398781 14:0.691295500791318 15:0.583941605839416 16:0.554744525547445 17:0.701004432529019 18:0.839007762366446 19:0.777372262773723 20:1.30410520271 21:0 22:0.037 23:0.3333 30:0.206809 #T0860:BhageerathH-Plus_TS4
0.11581 1:0.26510 2:0.12819 3:0.692077603163229 4:0.067 5:0.597674291977079 6:0.202479 7:0.606923788388442 8:0.0670483 9:-0.11185 10:-0.0596255 11:-0.00038097 12:0.1031 13:0.848348585747668 14:0.678363101966991 15:0.518248175182482 16:0.525547445255474 17:0.686708121537978 18:0.83734324799012 19:0.744525547445255 20:1.31846592034 21:0 22:0.037 23:0.3333 30:0.200672 #T0860:BhageerathH-Plus_TS5
0.76654 1:0.65128 2:0.570797 3:0.736153015861641 4:0.499 5:0.801253138246794 6:0.439573 7:0.803170782513147 8:0.451064 9:0.28627 10:0.413636 11:0.500313 12:0.5569 13:0.90671134413949 14:0.757947094732082 15:0.62043795620438 16:0.686131386861314 17:0.770763755498345 18:0.880670415123398 19:0.766423357664234 20:1.55175667657 21:0 22:0.1111 23:0.0741 30:0.553773 #T0860:FALCON_TOPOX_TS1
0.76103 1:0.63500 2:0.5683 3:0.744033042325067 4:0.493 5:0.792097009213524 6:0.423251 7:0.790680293316291 8:0.461338 9:0.328909 10:0.399415 11:0.492957 12:0.5543 13:0.905490235037609 14:0.760162785439747 15:0.62043795620438 16:0.686131386861314 17:0.774170122179639 18:0.880825306033158 19:0.773722627737226 20:1.52337904651 21:0 22:0.037 23:0.037 30:0.545682 #T0860:FALCON_TOPOX_TS2
0.77941 1:0.60410 2:0.572235 3:0.718000167155203 4:0.500 5:0.787091286786627 6:0.432831 7:0.78320154826376 8:0.372688 9:0.271891 10:0.339758 11:0.422323 12:0.5577 13:0.905255186860131 14:0.760750621749943 15:0.627737226277372 16:0.656934306569343 17:0.774080800341007 18:0.880053382840089 19:0.77007299270073 20:1.51958022352 21:0 22:0.0741 23:0.037 30:0.541489 #T0860:FALCON_TOPOX_TS3
0.77757 1:0.62931 2:0.569652 3:0.730469832753809 4:0.497 5:0.791258729123648 6:0.445714 7:0.796864466458116 8:0.449486 9:0.305996 10:0.399995 11:0.484275 12:0.5548 13:0.913384112476471 14:0.759620167307258 15:0.635036496350365 16:0.671532846715328 17:0.770845339489822 18:0.880183241720437 19:0.773722627737226 20:1.55121616759 21:0 22:0.037 23:0.037 30:0.550290 #T0860:FALCON_TOPOX_TS4
0.76471 1:0.68305 2:0.569131 3:0.736266328704235 4:0.496 5:0.798743188268447 6:0.437101 7:0.803905993754695 8:0.477939 9:0.351151 10:0.411218 11:0.528607 12:0.5549 13:0.917267691761371 14:0.760705403572236 15:0.642335766423358 16:0.686131386861314 17:0.77290262025751 18:0.88060082106306 19:0.777372262773723 20:1.51088500044 21:0 22:0.0741 23:0.0741 30:0.552016 #T0860:FALCON_TOPOX_TS5
0.77941 1:0.61362 2:0.566505 3:0.721487069719572 4:0.492 5:0.795187055030095 6:0.434979 7:0.801845004204649 8:0.422794 9:0.257683 10:0.350101 11:0.461847 12:0.5530 13:0.904436640037033 14:0.754555731404024 15:0.613138686131387 16:0.678832116788321 17:0.765991271901855 18:0.880271409670291 19:0.762773722627737 20:1.52017151805 21:0 22:0.1111 23:0.0741 30:0.542045 #T0860:FALCON_TOPO_TS1
0.7739 1:0.63132 2:0.567223 3:0.739591235176584 4:0.491 5:0.805356010851623 6:0.44028 7:0.809039168993239 8:0.452437 9:0.323878 10:0.392113 11:0.493716 12:0.5529 13:0.918921589661262 14:0.767442912050644 15:0.627737226277372 16:0.656934306569343 17:0.781660787676086 18:0.880503700469864 19:0.77007299270073 20:1.54307072771 21:0 22:0.0741 23:0.037 30:0.547182 #T0860:FALCON_TOPO_TS2
0.7739 1:0.61543 2:0.573817 3:0.722073895169299 4:0.502 5:0.787944711073175 6:0.440629 7:0.783133715451804 8:0.444524 9:0.246994 10:0.396012 11:0.474413 12:0.5589 13:0.901130746605594 14:0.759077549174768 15:0.627737226277372 16:0.678832116788321 17:0.771965806840315 18:0.880546801585151 19:0.77007299270073 20:1.53330053121 21:0 22:0.1111 23:0.1111 30:0.551432 #T0860:FALCON_TOPO_TS3
0.7739 1:0.66158 2:0.572166 3:0.736476351431527 4:0.500 5:0.795051066239464 6:0.453327 7:0.797079407256663 8:0.452296 9:0.308042 10:0.398549 11:0.497481 12:0.5571 13:0.905755404047183 14:0.763508930590097 15:0.642335766423358 16:0.693430656934307 17:0.777810744445701 18:0.880202082457336 19:0.777372262773723 20:1.52132299454 21:0 22:0.1111 23:0.1111 30:0.552166 #T0860:FALCON_TOPO_TS4
0.77206 1:0.61247 2:0.566551 3:0.729375163156892 4:0.494 5:0.788508240047448 6:0.426781 7:0.785928821352888 8:0.444635 9:0.327388 10:0.402196 11:0.484458 12:0.5539 13:0.894615135031162 14:0.756500113045444 15:0.627737226277372 16:0.656934306569343 17:0.769964845993145 18:0.880077033926968 19:0.77007299270073 20:1.51338313606 21:0 22:0.0741 23:0.0741 30:0.543924 #T0860:FALCON_TOPO_TS5
0.13051 1:0.44326 2:0.135829 3:0.70303049006585 4:0.076 5:0.71699315547508 6:0.299286 7:0.70188260295783 8:0.222237 9:0.075947 10:0.140557 11:0.252511 12:0.1260 13:0.848168811939264 14:0.740809405380963 15:0.656934306569343 16:0.664233576642336 17:0.755428120091001 18:0.878671830025629 19:0.824817518248175 20:1.46264762244 21:0 22:0.5926 23:0 30:0.210345 #T0860:FFAS-3D_TS1
0.41544 1:0.42369 2:0.323714 3:0.713476470841501 4:0.243 5:0.684539104411571 6:0.33092 7:0.67966338894682 8:0.282314 9:0.18355 10:0.25622 11:0.337205 12:0.3274 13:0.887997958124645 14:0.740221569070767 15:0.627737226277372 16:0.613138686131387 17:0.754843726922475 18:0.856476741204294 19:0.813868613138686 20:1.44165809831 21:0 22:0.1481 23:0.1111 30:0.381738 #T0860:FLOUDAS_SERVER_TS1
0.44669 1:0.40335 2:0.344123 3:0.714863146132951 4:0.266 5:0.684755555133653 6:0.337564 7:0.686460740074226 8:0.258329 9:0.148776 10:0.26559 11:0.294014 12:0.3404 13:0.891220570097518 14:0.728103097445173 15:0.62043795620438 16:0.613138686131387 17:0.741040417387213 18:0.855667362898677 19:0.81021897810219 20:1.45167647932 21:0 22:0.0741 23:0.0741 30:0.390806 #T0860:FLOUDAS_SERVER_TS2
0.44301 1:0.40128 2:0.347973 3:0.731963723756422 4:0.267 5:0.685031060120127 6:0.344837 7:0.678539904638569 8:0.263601 9:0.182816 10:0.228932 11:0.285256 12:0.3397 13:0.879403797761335 14:0.737191951164368 15:0.627737226277372 16:0.627737226277372 17:0.748656807424232 18:0.853387864981966 19:0.813868613138686 20:1.42605580401 21:0 22:0.0741 23:0.0741 30:0.388158 #T0860:FLOUDAS_SERVER_TS3
0.42096 1:0.38014 2:0.341807 3:0.715454943089844 4:0.256 5:0.673161025192837 6:0.341424 7:0.66606704435624 8:0.229411 9:0.144725 10:0.229705 11:0.270455 12:0.3303 13:0.878083871192753 14:0.727243952068732 15:0.613138686131387 16:0.598540145985402 17:0.742492927365893 18:0.855527779072524 19:0.806569343065693 20:1.41798948158 21:0 22:0.0741 23:0.0741 30:0.380192 #T0860:FLOUDAS_SERVER_TS4
0.44118 1:0.40296 2:0.344228 3:0.70615390979491 4:0.264 5:0.680899327500612 6:0.33783 7:0.670025819626179 8:0.238357 9:0.211654 10:0.279703 11:0.31165 12:0.3398 13:0.880411630234551 14:0.736423242143342 15:0.635036496350365 16:0.605839416058394 17:0.749016574758775 18:0.853584201671837 19:0.817518248175182 20:1.45264393299 21:0 22:0.037 23:0.0741 30:0.389513 #T0860:FLOUDAS_SERVER_TS5
0.16544 1:0.28235 2:0.145564 3:0.668571285456344 4:0.076 5:0.603958408439036 6:0.189562 7:0.568525381950284 8:0.131905 9:-0.0406302 10:0.101409 11:0.122498 12:0.1179 13:0.792264124820728 14:0.705041826814379 15:0.635036496350365 16:0.583941605839416 17:0.715397323459324 18:0.860202019504451 19:0.817518248175182 20:1.29837548929 21:0 22:0.1852 23:0.1111 30:0.197038 #T0860:GAPF_LNCC_SERVER_TS1
0.12316 1:0.25975 2:0.128749 3:0.659030653656576 4:0.067 5:0.571096155770064 6:0.181592 7:0.47191005628623 8:0.0890404 9:-0.0597393 10:0.0831133 11:0.0543234 12:0.1137 13:0.767023395960004 14:0.738277187429347 15:0.664233576642336 16:0.613138686131387 17:0.749657357488442 18:0.875667970519986 19:0.817518248175182 20:1.26163138614 21:0.037 22:0.1111 23:0.4074 30:0.207822 #T0860:GAPF_LNCC_SERVER_TS2
0.13051 1:0.24558 2:0.131924 3:0.667380187380795 4:0.071 5:0.557171861627681 6:0.156812 7:0.529696327547737 8:0.0997522 9:-0.0467729 10:0.0487498 11:0.117214 12:0.1205 13:0.806347569037476 14:0.686999773909111 15:0.591240875912409 16:0.569343065693431 17:0.698758019432249 18:0.865389481947722 19:0.788321167883212 20:1.2795589305 21:0 22:0.1852 23:0.1111 30:0.192874 #T0860:GAPF_LNCC_SERVER_TS3
0.13603 1:0.25885 2:0.13198 3:0.673535663669473 4:0.068 5:0.562577343078246 6:0.144394 7:0.533026814446052 8:0.0101265 9:-0.120675 10:0.0282326 11:0.0260816 12:0.1257 13:0.800744143083464 14:0.690165046348632 15:0.642335766423358 16:0.562043795620438 17:0.704357299735085 18:0.867200125546153 19:0.821167883211679 20:1.25922162142 21:0 22:0.2222 23:0.1111 30:0.191860 #T0860:GAPF_LNCC_SERVER_TS4
0.13971 1:0.25225 2:0.13629 3:0.678288518322959 4:0.073 5:0.54171278542782 6:0.147136 7:0.518884358258491 8:0.0577209 9:-0.0970928 10:0.0242651 11:0.0547144 12:0.1166 13:0.797343976731921 14:0.675921320370789 15:0.591240875912409 16:0.576642335766423 17:0.688183527806389 18:0.863344250306457 19:0.788321167883212 20:1.29220729913 21:0 22:0.1852 23:0.1111 30:0.194940 #T0860:GAPF_LNCC_SERVER_TS5
0.79963 1:0.67235 2:0.55601 3:0.726104755659334 4:0.478 5:0.790904933063873 6:0.435946 7:0.813064025138193 8:0.534464 9:0.460844 10:0.457428 11:0.586071 12:0.5390 13:0.929317821280949 14:0.755324440425051 15:0.700729927007299 16:0.64963503649635 17:0.768931263059431 18:0.877885261182887 19:0.81021897810219 20:1.5624302907 21:0 22:0.037 23:0.037 30:0.555802 #T0860:GOAL_COMPLEX_TS1
0.79779 1:0.65386 2:0.55392 3:0.724818636135484 4:0.475 5:0.78429105889626 6:0.437441 7:0.803347837633287 8:0.471297 9:0.361518 10:0.385322 11:0.497325 12:0.5367 13:0.92262042784264 14:0.755821840379833 15:0.693430656934307 16:0.613138686131387 17:0.769263000042655 18:0.877607411502475 19:0.81021897810219 20:1.56182614779 21:0 22:0.037 23:0.0741 30:0.548990 #T0860:GOAL_COMPLEX_TS2
0.79412 1:0.66598 2:0.549249 3:0.74392563900986 4:0.471 5:0.779226202653595 6:0.439177 7:0.797833013892159 8:0.486553 9:0.37834 10:0.38159 11:0.51126 12:0.5328 13:0.91880184614279 14:0.755053131358806 15:0.671532846715328 16:0.642335766423358 17:0.768405097190746 18:0.8776869400558 19:0.795620437956204 20:1.52198628315 21:0 22:0.0741 23:0.0741 30:0.543167 #T0860:GOAL_COMPLEX_TS3
0.79412 1:0.66638 2:0.558099 3:0.733327792760566 4:0.480 5:0.801547633103414 6:0.452732 7:0.828288904660993 8:0.48391 9:0.372221 10:0.397648 11:0.499897 12:0.5412 13:0.934635786296395 14:0.761790639837215 15:0.64963503649635 16:0.656934306569343 17:0.774794117649904 18:0.878746430058792 19:0.791970802919708 20:1.53993949296 21:0 22:0.037 23:0.037 30:0.545853 #T0860:GOAL_COMPLEX_TS4
0.79228 1:0.66844 2:0.557804 3:0.73628565192077 4:0.478 5:0.785559286736417 6:0.445201 7:0.802682375346183 8:0.459896 9:0.375982 10:0.389779 11:0.487908 12:0.5408 13:0.92247605922284 14:0.755731404024418 15:0.671532846715328 16:0.671532846715328 17:0.76865135417645 18:0.878474015906971 19:0.788321167883212 20:1.53684763152 21:0 22:0.037 23:0.037 30:0.545124 #T0860:GOAL_COMPLEX_TS5
0.79412 1:0.67612 2:0.558077 3:0.704117374094939 4:0.479 5:0.796870601954422 6:0.454835 7:0.821799346990032 8:0.504254 9:0.464521 10:0.451228 11:0.558593 12:0.5394 13:0.934927165714249 14:0.75392267691612 15:0.678832116788321 16:0.664233576642336 17:0.767684645586772 18:0.877645827784516 19:0.799270072992701 20:1.55795927965 21:0 22:0.037 23:0.0741 30:0.554431 #T0860:GOAL_TS1
0.78309 1:0.65670 2:0.558364 3:0.707604745669419 4:0.479 5:0.790450921917267 6:0.439248 7:0.814466176909191 8:0.450218 9:0.371962 10:0.370333 11:0.469253 12:0.5385 13:0.921101915156486 14:0.758218403798327 15:0.664233576642336 16:0.656934306569343 17:0.772491740573585 18:0.877473821929891 19:0.795620437956204 20:1.54570223356 21:0 22:0.037 23:0.037 30:0.542548 #T0860:GOAL_TS2
0.78309 1:0.66932 2:0.555158 3:0.729318506735595 4:0.474 5:0.784082689966171 6:0.457338 7:0.804867314406808 8:0.477746 9:0.380615 10:0.381428 11:0.518206 12:0.5354 13:0.921473299731872 14:0.7519782952747 15:0.664233576642336 16:0.64963503649635 17:0.766282230430573 18:0.877382017525494 19:0.788321167883212 20:1.54064264542 21:0 22:0.0741 23:0.037 30:0.545638 #T0860:GOAL_TS3
0.78676 1:0.70663 2:0.562813 3:0.720963935842794 4:0.488 5:0.797266317697121 6:0.457345 7:0.821029534965858 8:0.499089 9:0.391093 10:0.411726 11:0.501481 12:0.5448 13:0.936577047503194 14:0.760795839927651 15:0.664233576642336 16:0.64963503649635 17:0.775695054538765 18:0.878106390138883 19:0.784671532846715 20:1.55016800399 21:0 22:0.037 23:0.037 30:0.553942 #T0860:GOAL_TS4
0.78125 1:0.62359 2:0.562139 3:0.725837701302657 4:0.483 5:0.783882273663003 6:0.451657 7:0.80540203841367 8:0.470374 9:0.353153 10:0.344652 11:0.469412 12:0.5452 13:0.923884762980758 14:0.757268822066471 15:0.62043795620438 16:0.635036496350365 17:0.771430436802439 18:0.878604030939999 19:0.766423357664234 20:1.55266897544 21:0 22:0.037 23:0 30:0.544319 #T0860:GOAL_TS5
0.78309 1:0.66054 2:0.574291 3:0.715494902751223 4:0.505 5:0.808386736636311 6:0.454594 7:0.830189263513741 8:0.499561 9:0.354858 10:0.456622 11:0.554589 12:0.5595 13:0.926967128131906 14:0.760795839927651 15:0.62043795620438 16:0.686131386861314 17:0.77554473525101 18:0.879677709838374 19:0.766423357664234 20:1.58221760851 21:0 22:0.1111 23:0.1111 30:0.566653 #T0860:HHGG_TS1
0.78676 1:0.66505 2:0.574469 3:0.716777551600258 4:0.505 5:0.809130822972303 6:0.453982 7:0.834336809961093 8:0.485804 9:0.342834 10:0.47179 11:0.559608 12:0.5594 13:0.926991436171843 14:0.759620167307258 15:0.62043795620438 16:0.678832116788321 17:0.77347049312236 18:0.8797079342657 19:0.766423357664234 20:1.58369216716 21:0 22:0.1111 23:0.1481 30:0.568855 #T0860:HHGG_TS2
0.79044 1:0.66656 2:0.57485 3:0.718070987681825 4:0.505 5:0.804956401077003 6:0.4542 7:0.825485093791696 8:0.485005 9:0.364527 10:0.458462 11:0.560072 12:0.5593 13:0.91333052910148 14:0.762468912502826 15:0.62043795620438 16:0.678832116788321 17:0.777172054803689 18:0.879790230304191 19:0.766423357664234 20:1.58844061784 21:0 22:0.1111 23:0.1111 30:0.566461 #T0860:HHGG_TS3
0.7886 1:0.65566 2:0.573984 3:0.721604134643047 4:0.504 5:0.811992863629802 6:0.453775 7:0.839634722044693 8:0.473058 9:0.320683 10:0.43892 11:0.534547 12:0.5591 13:0.922145998315347 14:0.759801040018087 15:0.627737226277372 16:0.664233576642336 17:0.773917701998676 18:0.879771316976767 19:0.77007299270073 20:1.58855935652 21:0 22:0.1111 23:0.1111 30:0.564766 #T0860:HHGG_TS4
0.79044 1:0.66826 2:0.574646 3:0.723969915440291 4:0.505 5:0.809450883475281 6:0.457942 7:0.831906380694496 8:0.505297 9:0.357903 10:0.4936 11:0.579266 12:0.5597 13:0.925438258106996 14:0.760524530861406 15:0.62043795620438 16:0.671532846715328 17:0.775226210641803 18:0.879759538088134 19:0.766423357664234 20:1.58377955913 21:0 22:0.1111 23:0.1481 30:0.570828 #T0860:HHGG_TS5
0.77941 1:0.62696 2:0.574807 3:0.724069720791715 4:0.504 5:0.771348680765199 6:0.44568 7:0.770645525693207 8:0.400323 9:0.261664 10:0.441941 11:0.501706 12:0.5583 13:0.902182439237827 14:0.758625367397694 15:0.62043795620438 16:0.678832116788321 17:0.771091902120489 18:0.879652174297024 19:0.766423357664234 20:1.5379568622 21:0 22:0.1111 23:0.1481 30:0.557167 #T0860:HHPred0_TS1
0.77941 1:0.62696 2:0.574807 3:0.724069720791715 4:0.504 5:0.771348680765199 6:0.44568 7:0.770645525693207 8:0.400323 9:0.261664 10:0.441941 11:0.501706 12:0.5583 13:0.902182439237827 14:0.758625367397694 15:0.62043795620438 16:0.678832116788321 17:0.771091902120489 18:0.879652174297024 19:0.766423357664234 20:1.5379568622 21:0 22:0.1111 23:0.1481 30:0.557167 #T0860:HHPred1_TS1
0.72794 1:0.63651 2:0.552549 3:0.712476259880753 4:0.475 5:0.770678509392397 6:0.442814 7:0.755788607700674 8:0.459281 9:0.31624 10:0.450297 11:0.483396 12:0.5386 13:0.898464471685889 14:0.765724621297762 15:0.635036496350365 16:0.686131386861314 17:0.778662843912244 18:0.879416010157418 19:0.773722627737226 20:1.46194993628 21:0 22:0.037 23:0.037 30:0.529392 #T0860:IntFOLD4_TS1
0.72059 1:0.62709 2:0.550773 3:0.717699531674645 4:0.473 5:0.788674216505263 6:0.45922 7:0.792197799174768 8:0.392173 9:0.299631 10:0.395904 11:0.470133 12:0.5398 13:0.89040212896155 14:0.76133845806014 15:0.642335766423358 16:0.656934306569343 17:0.773595741785332 18:0.87966840744493 19:0.777372262773723 20:1.50650712592 21:0 22:0.037 23:0.037 30:0.528828 #T0860:IntFOLD4_TS2
0.71507 1:0.60903 2:0.555323 3:0.712414069140157 4:0.478 5:0.789573780777124 6:0.476608 7:0.791293306984202 8:0.436692 9:0.348957 10:0.388042 11:0.473957 12:0.5417 13:0.904562513409055 14:0.761021930816188 15:0.627737226277372 16:0.664233576642336 17:0.773931266444739 18:0.879335019121922 19:0.77007299270073 20:1.49613635608 21:0 22:0.037 23:0.037 30:0.531033 #T0860:IntFOLD4_TS3
0.71507 1:0.60903 2:0.555323 3:0.712414069140157 4:0.477 5:0.789573780777124 6:0.476608 7:0.791293306984202 8:0.436692 9:0.348957 10:0.388042 11:0.473957 12:0.5417 13:0.904562513409055 14:0.761021930816188 15:0.627737226277372 16:0.664233576642336 17:0.773931266444739 18:0.879335019121922 19:0.77007299270073 20:1.49613635608 21:0 22:0.037 23:0.037 30:0.530848 #T0860:IntFOLD4_TS4
