0.08977 1:0.15523 2:0.0850507 3:0.554482408921506 4:0.038 5:0.587160079024789 6:0.122731 7:0.482854669532213 8:-0.0290537 9:-0.0406535 10:-0.0630609 11:-0.0531012 12:0.0817 13:0.741376230886565 14:0.753165988240615 15:0.434977578475336 16:0.538116591928251 17:0.759006696642343 18:0.911052836115217 19:0.697309417040359 20:1.26745920346 21:0.1111 22:0.0444 23:0 30:0.119997 #T0879:ACOMPMOD_TS1
0.63977 1:0.71517 2:0.566761 3:0.695194423670418 4:0.468 5:0.840789605820728 6:0.436418 7:0.811100228795988 8:0.565308 9:0.59746 10:0.545739 11:0.586827 12:0.5694 13:0.892687950098616 14:0.809531886024423 15:0.798206278026906 16:0.713004484304933 17:0.81693569952548 18:0.918707415348099 19:0.896860986547085 20:1.5541562162 21:0.6 22:0.6889 23:0.9111 30:0.602521 #T0879:BhageerathH-Plus_TS2
0.69545 1:0.64410 2:0.596345 3:0.671229338120102 4:0.527 5:0.813753817905602 6:0.436164 7:0.786541370020596 8:0.603549 9:0.642534 10:0.622351 11:0.633239 12:0.5890 13:0.892145492404593 14:0.805404794210764 15:0.730941704035874 16:0.650224215246637 17:0.816453129819593 18:0.917637964352338 19:0.865470852017937 20:1.58005995187 21:0.5111 22:0.7556 23:0.9778 30:0.630343 #T0879:BhageerathH-Plus_TS3
0.58182 1:0.69393 2:0.535137 3:0.675788127140473 4:0.449 5:0.801143086940763 6:0.417711 7:0.767540669683757 8:0.613289 9:0.653533 10:0.628096 11:0.619318 12:0.5380 13:0.870795226081577 14:0.797744233378562 15:0.695067264573991 16:0.73542600896861 17:0.808081173487899 18:0.918459865684766 19:0.847533632286996 20:1.60122910258 21:0.5111 22:0.7778 23:0.9333 30:0.598137 #T0879:BhageerathH-Plus_TS4
0.57955 1:0.72811 2:0.516178 3:0.68407802462528 4:0.425 5:0.815309281393026 6:0.417087 7:0.779154103517872 8:0.573418 9:0.588891 10:0.549512 11:0.579338 12:0.5280 13:0.880928492065727 14:0.807411804613297 15:0.753363228699552 16:0.739910313901345 17:0.820382282351447 18:0.919305645239126 19:0.867713004484305 20:1.53631214251 21:0.5556 22:0.7778 23:0.9333 30:0.578684 #T0879:BhageerathH-Plus_TS5
0.70455 1:0.67674 2:0.646731 3:0.687250965619791 4:0.571 5:0.807895108772349 6:0.381339 7:0.736174603955281 8:0.543705 9:0.629905 10:0.568862 11:0.568229 12:0.6305 13:0.833212383407027 14:0.815948665762099 15:0.820627802690583 16:0.708520179372197 17:0.822691330698187 18:0.923020644226263 19:0.908071748878924 20:1.57394420741 21:0.6 22:0.7556 23:0.9778 30:0.643851 #T0879:FALCON_TOPOX_TS1
0.70114 1:0.62822 2:0.650365 3:0.66949154302246 4:0.575 5:0.806277206563357 6:0.382508 7:0.720395342970112 8:0.55393 9:0.60476 10:0.540091 11:0.547538 12:0.6381 13:0.802690848172714 14:0.8219131614654 15:0.816143497757848 16:0.708520179372197 17:0.829480062496435 18:0.923524045303995 19:0.905829596412556 20:1.54630969006 21:0.6444 22:0.7778 23:0.9333 30:0.632697 #T0879:FALCON_TOPOX_TS2
0.69432 1:0.64724 2:0.647857 3:0.693393155306622 4:0.572 5:0.815592331703612 6:0.412466 7:0.74320198198012 8:0.562472 9:0.653535 10:0.599725 11:0.597736 12:0.6356 13:0.83428585185663 14:0.8219131614654 15:0.825112107623318 16:0.717488789237668 17:0.828694059436579 18:0.923262915102043 19:0.912556053811659 20:1.58434373368 21:0.6444 22:0.7556 23:0.9556 30:0.645578 #T0879:FALCON_TOPOX_TS3
0.69091 1:0.64304 2:0.638378 3:0.67934958230889 4:0.563 5:0.802992128386846 6:0.399545 7:0.730753875858459 8:0.51354 9:0.552639 10:0.567132 11:0.564815 12:0.6244 13:0.818779247609089 14:0.816146540027137 15:0.798206278026906 16:0.699551569506726 17:0.821530835394326 18:0.922946838679313 19:0.896860986547085 20:1.55693690079 21:0.6444 22:0.7778 23:0.9778 30:0.632930 #T0879:FALCON_TOPOX_TS4
0.69091 1:0.66573 2:0.643759 3:0.684243434331669 4:0.567 5:0.827750650667633 6:0.41073 7:0.748211159065391 8:0.527982 9:0.590601 10:0.517392 11:0.526467 12:0.6306 13:0.813080125843644 14:0.827623247399367 15:0.79372197309417 16:0.721973094170404 17:0.832677639432155 18:0.923909663766314 19:0.894618834080718 20:1.55837610854 21:0.6222 22:0.8 23:0.9778 30:0.630314 #T0879:FALCON_TOPOX_TS5
0.70341 1:0.67436 2:0.653581 3:0.683776368605057 4:0.579 5:0.806321807737836 6:0.383237 7:0.718060574693641 8:0.529411 9:0.612966 10:0.544518 11:0.546659 12:0.6384 13:0.82300316789479 14:0.822308909995477 15:0.829596412556054 16:0.708520179372197 17:0.829829483303967 18:0.92364188950253 19:0.912556053811659 20:1.56664036376 21:0.6222 22:0.7778 23:0.9778 30:0.643701 #T0879:FALCON_TOPO_TS1
0.68523 1:0.67001 2:0.644453 3:0.676957281227831 4:0.568 5:0.820639149697898 6:0.395247 7:0.742168059280996 8:0.53883 9:0.620684 10:0.604481 11:0.581318 12:0.6333 13:0.827682694500291 14:0.821489145183175 15:0.79372197309417 16:0.713004484304933 17:0.827772246060207 18:0.923491701694219 19:0.894618834080718 20:1.54760524509 21:0.6444 22:0.8 23:0.9556 30:0.636424 #T0879:FALCON_TOPO_TS2
0.69091 1:0.66610 2:0.646053 3:0.710170683495118 4:0.570 5:0.816781065359805 6:0.414084 7:0.742528620473504 8:0.546688 9:0.626067 10:0.568323 11:0.569119 12:0.6328 13:0.823139350122782 14:0.816966304839439 15:0.789237668161435 16:0.748878923766816 17:0.822711059800767 18:0.923566268187422 19:0.894618834080718 20:1.58692026948 21:0.6 22:0.7778 23:0.9556 30:0.641520 #T0879:FALCON_TOPO_TS3
0.68977 1:0.63957 2:0.647613 3:0.711945316562306 4:0.571 5:0.819394489240367 6:0.388526 7:0.746537980237372 8:0.519208 9:0.632366 10:0.526145 11:0.575613 12:0.6363 13:0.817954432100123 14:0.819199457259159 15:0.789237668161435 16:0.717488789237668 17:0.825628424987136 18:0.923394155050205 19:0.89237668161435 20:1.5603138496 21:0.6222 22:0.8222 23:0.9778 30:0.637527 #T0879:FALCON_TOPO_TS4
0.7 1:0.67242 2:0.650377 3:0.682858308618938 4:0.575 5:0.819221008660145 6:0.403857 7:0.748789267804619 8:0.539199 9:0.597801 10:0.557309 11:0.563566 12:0.6364 13:0.830585129336777 14:0.823015603799186 15:0.771300448430493 16:0.730941704035874 17:0.827563098075285 18:0.923285049384934 19:0.881165919282511 20:1.58138343593 21:0.5778 22:0.8 23:0.9556 30:0.641635 #T0879:FALCON_TOPO_TS5
0.79205 1:0.72834 2:0.675016 3:0.704258189383098 4:0.603 5:0.833913721009142 6:0.439001 7:0.793377166277476 8:0.608807 9:0.66853 10:0.6706 11:0.657319 12:0.6570 13:0.875734034927698 14:0.80907960199005 15:0.820627802690583 16:0.704035874439462 17:0.817846170191116 18:0.91950880895815 19:0.908071748878924 20:1.57968469686 21:0.7111 22:0.7556 23:0.9778 30:0.674045 #T0879:FFAS-3D_TS1
0.69205 1:0.43223 2:0.628624 3:0.633400156326619 4:0.561 5:0.710226641726014 6:0.277672 7:0.646092964290881 8:0.477486 9:0.526493 10:0.542736 11:0.515312 12:0.6099 13:0.808656610924922 14:0.786408864767074 15:0.690582959641256 16:0.708520179372197 17:0.797663607775127 18:0.913787608771459 19:0.84304932735426 20:1.42623336354 21:0.5333 22:0.7778 23:1 30:0.605557 #T0879:FLOUDAS_SERVER_TS1
0.6875 1:0.43769 2:0.626513 3:0.634709818375267 4:0.557 5:0.701057205155987 6:0.29447 7:0.634328242751751 8:0.474725 9:0.507918 10:0.487514 11:0.485023 12:0.6065 13:0.793608520156151 14:0.786521935775667 15:0.695067264573991 16:0.699551569506726 17:0.797858144769318 18:0.912783122812832 19:0.847533632286996 20:1.4407083205 21:0.5111 22:0.7556 23:1 30:0.602829 #T0879:FLOUDAS_SERVER_TS2
0.69659 1:0.41558 2:0.628191 3:0.626364212490437 4:0.558 5:0.718689071309317 6:0.312577 7:0.660895750242814 8:0.470796 9:0.507791 10:0.494395 11:0.491875 12:0.6078 13:0.799279206272922 14:0.787002487562189 15:0.68609865470852 16:0.690582959641256 17:0.797249272248974 18:0.913502442429205 19:0.840807174887892 20:1.45153069364 21:0.5556 22:0.7778 23:1 30:0.603253 #T0879:FLOUDAS_SERVER_TS3
0.69432 1:0.47556 2:0.630306 3:0.635910519488505 4:0.561 5:0.718368668068896 6:0.301482 7:0.662888994406673 8:0.480299 9:0.526734 10:0.509235 11:0.510746 12:0.6086 13:0.810711790619143 14:0.78510854816825 15:0.663677130044843 16:0.708520179372197 17:0.795816193619614 18:0.912670292998136 19:0.829596412556054 20:1.46084563668 21:0.5556 22:0.7556 23:1 30:0.610608 #T0879:FLOUDAS_SERVER_TS4
0.69091 1:0.44892 2:0.626836 3:0.637225580827787 4:0.559 5:0.726343842621333 6:0.332385 7:0.666545596150799 8:0.494439 9:0.525863 10:0.518406 11:0.51476 12:0.6085 13:0.819699454271752 14:0.789857530529172 15:0.704035874439462 16:0.695067264573991 17:0.800478479115921 18:0.915057272766072 19:0.852017937219731 20:1.45732039436 21:0.5333 22:0.7778 23:1 30:0.609225 #T0879:FLOUDAS_SERVER_TS5
0.13977 1:0.23631 2:0.133033 3:0.66393505899357 4:0.079 5:0.440939008768108 6:0.089723 7:0.406449062084547 8:0.0678617 9:0.195386 10:0.187315 11:0.100065 12:0.0808 13:0.718260683127849 14:0.611883763003166 15:0.829596412556054 16:0.502242152466368 17:0.630050163126045 18:0.851417707635375 19:0.914798206278027 20:1.2533304564 21:0.1778 22:0 23:0.0222 30:0.181145 #T0879:GAPF_LNCC_SERVER_TS1
0.11591 1:0.22252 2:0.111459 3:0.632183571547688 4:0.068 5:0.475403335582555 6:0.11221 7:0.417024066217547 8:0.0835293 9:0.120855 10:0.199929 11:0.0773281 12:0.0788 13:0.713885136332128 14:0.653917910447761 15:0.762331838565022 16:0.547085201793722 17:0.672200904568752 18:0.860407604871191 19:0.881165919282511 20:1.26875431177 21:0.1333 22:0.0222 23:0.0222 30:0.160789 #T0879:GAPF_LNCC_SERVER_TS2
0.125 1:0.21326 2:0.118455 3:0.610639094529932 4:0.077 5:0.428204836513732 6:0.0850417 7:0.365976942716621 8:0.0138938 9:0.123976 10:0.163521 11:0.0298537 12:0.0840 13:0.694712059531348 14:0.633508593396653 15:0.807174887892377 16:0.533632286995516 17:0.648645962199825 18:0.872877016345352 19:0.903587443946188 20:1.25629030856 21:0.1778 22:0.0222 23:0.0222 30:0.171451 #T0879:GAPF_LNCC_SERVER_TS3
0.14545 1:0.19489 2:0.130572 3:0.59783681664325 4:0.073 5:0.449798972041535 6:0.0708914 7:0.389199135204205 8:-0.0239604 9:0.0953368 10:0.110067 11:0.0201235 12:0.0979 13:0.709892789428117 14:0.638087969244686 15:0.780269058295964 16:0.515695067264574 17:0.653661611886984 18:0.888132473930325 19:0.890134529147982 20:1.24008300908 21:0.1333 22:0.0222 23:0.0222 30:0.174004 #T0879:GAPF_LNCC_SERVER_TS4
0.10227 1:0.20992 2:0.102895 3:0.614849818911584 4:0.061 5:0.385374403853495 6:0.0651059 7:0.341839590729681 8:0.0523899 9:0.107051 10:0.12752 11:0.0653888 12:0.0684 13:0.69222389484806 14:0.58870420624152 15:0.748878923766816 16:0.497757847533632 17:0.606249332040707 18:0.832211983545297 19:0.87219730941704 20:1.17251021446 21:0.0444 22:0.0222 23:0.0222 30:0.150869 #T0879:GAPF_LNCC_SERVER_TS5
0.73068 1:0.77944 2:0.660591 3:0.698602838744768 4:0.583 5:0.825902987981446 6:0.436989 7:0.813589042797214 8:0.61707 9:0.678345 10:0.587762 11:0.598889 12:0.6389 13:0.90635005282853 14:0.807327001356852 15:0.789237668161435 16:0.744394618834081 17:0.81511958627972 18:0.916776002311096 19:0.885650224215247 20:1.60539972422 21:0.5778 22:0.7333 23:0.9778 30:0.671191 #T0879:GOAL_TS1
0.72955 1:0.77337 2:0.663875 3:0.678807396016931 4:0.587 5:0.825097538143583 6:0.426058 7:0.816580422599244 8:0.636932 9:0.693786 10:0.61939 11:0.62727 12:0.6395 13:0.900997518921517 14:0.804161013116237 15:0.802690582959641 16:0.762331838565022 17:0.812296833046677 18:0.916442176251811 19:0.89237668161435 20:1.61621304158 21:0.6444 22:0.7333 23:1 30:0.676337 #T0879:GOAL_TS2
0.72727 1:0.78024 2:0.660619 3:0.680714934699733 4:0.584 5:0.829499116962086 6:0.435153 7:0.82244465437788 8:0.616712 9:0.654577 10:0.570399 11:0.582644 12:0.6385 13:0.908270958117833 14:0.80633763003166 15:0.807174887892377 16:0.744394618834081 17:0.81433810665586 18:0.917031960907481 19:0.894618834080718 20:1.59270900261 21:0.5556 22:0.7333 23:1 30:0.668112 #T0879:GOAL_TS3
0.72159 1:0.78331 2:0.654317 3:0.678666906113469 4:0.578 5:0.833679833583318 6:0.426605 7:0.834057281002666 8:0.630595 9:0.679346 10:0.605503 11:0.615739 12:0.6365 13:0.924040751100859 14:0.801645183175034 15:0.7847533632287 16:0.739910313901345 17:0.811204425690784 18:0.916958010421708 19:0.883408071748879 20:1.57900047201 21:0.6667 22:0.7556 23:0.9778 30:0.668177 #T0879:GOAL_TS4
0.72614 1:0.78128 2:0.651481 3:0.702993780251941 4:0.573 5:0.820085718433462 6:0.417516 7:0.808458041750188 8:0.600766 9:0.650997 10:0.574984 11:0.570406 12:0.6296 13:0.900220035594528 14:0.797546359113523 15:0.802690582959641 16:0.757847533632287 17:0.806175595647015 18:0.916551736374347 19:0.89237668161435 20:1.58513838172 21:0.6444 22:0.7111 23:0.9778 30:0.662272 #T0879:GOAL_TS5
0.73977 1:0.69233 2:0.683709 3:0.692720862362421 4:0.613 5:0.848310789977983 6:0.433966 7:0.849627201270209 8:0.577994 9:0.597499 10:0.58779 11:0.60233 12:0.6660 13:0.904363100521381 14:0.812019448213478 15:0.753363228699552 16:0.708520179372197 17:0.818994918209685 18:0.916889437610111 19:0.867713004484305 20:1.64599127426 21:0.6222 22:0.7778 23:0.9778 30:0.683299 #T0879:HHGG_TS1
0.74205 1:0.73502 2:0.683771 3:0.685787378643494 4:0.613 5:0.853092085124678 6:0.440297 7:0.854325327058062 8:0.601082 9:0.607466 10:0.593587 11:0.617418 12:0.6662 13:0.916027985039033 14:0.813715513342379 15:0.753363228699552 16:0.730941704035874 17:0.821612150005629 18:0.916958163318306 19:0.867713004484305 20:1.63951059149 21:0.6444 22:0.8 23:0.9778 30:0.686433 #T0879:HHGG_TS2
0.73182 1:0.70097 2:0.683282 3:0.681214955962826 4:0.612 5:0.846380169829072 6:0.42642 7:0.844942260165458 8:0.618825 9:0.622254 10:0.615017 11:0.61778 12:0.6653 13:0.903449707512553 14:0.809447082767978 15:0.753363228699552 16:0.730941704035874 17:0.816452206122264 18:0.916916211428711 19:0.867713004484305 20:1.63669404269 21:0.6222 22:0.8 23:0.9333 30:0.682108 #T0879:HHGG_TS3
0.74773 1:0.70700 2:0.683576 3:0.678057725278856 4:0.612 5:0.846662138431226 6:0.429318 7:0.846785696513815 8:0.618518 9:0.643417 10:0.603668 11:0.62436 12:0.6657 13:0.90405330639366 14:0.812245590230665 15:0.766816143497758 16:0.717488789237668 17:0.819171081182338 18:0.91686827342403 19:0.874439461883408 20:1.61643106895 21:0.6889 22:0.8 23:0.9778 30:0.681515 #T0879:HHGG_TS4
0.73977 1:0.71993 2:0.682768 3:0.681183354763461 4:0.612 5:0.849452145487355 6:0.432502 7:0.849093153616719 8:0.593943 9:0.615114 10:0.593158 11:0.614927 12:0.6651 13:0.915795957413755 14:0.811030076888286 15:0.744394618834081 16:0.717488789237668 17:0.818657775996198 18:0.916785922737691 19:0.86322869955157 20:1.62773006902 21:0.6667 22:0.8 23:0.9333 30:0.682122 #T0879:HHGG_TS5
0.7375 1:0.71403 2:0.686635 3:0.686196478741557 4:0.617 5:0.81362465301582 6:0.424655 7:0.780481318530305 8:0.563179 9:0.592045 10:0.547293 11:0.565199 12:0.6680 13:0.878527905546405 14:0.806987788331072 15:0.780269058295964 16:0.73542600896861 17:0.814924795817132 18:0.916847748737867 19:0.881165919282511 20:1.60765608605 21:0.6444 22:0.7778 23:0.9778 30:0.678524 #T0879:HHPred0_TS1
0.7375 1:0.71403 2:0.686635 3:0.686196478741557 4:0.617 5:0.81362465301582 6:0.424655 7:0.780481318530305 8:0.563179 9:0.592045 10:0.547293 11:0.565199 12:0.6680 13:0.878527905546405 14:0.806987788331072 15:0.780269058295964 16:0.73542600896861 17:0.814924795817132 18:0.916847748737867 19:0.881165919282511 20:1.60765608605 21:0.6444 22:0.7778 23:0.9778 30:0.678524 #T0879:HHPred1_TS1
0.74205 1:0.73703 2:0.672897 3:0.694711557344123 4:0.598 5:0.826843469301983 6:0.431312 7:0.782997712763393 8:0.614785 9:0.655451 10:0.645656 11:0.63403 12:0.6558 13:0.865851148009823 14:0.806196291270918 15:0.847533632286996 16:0.726457399103139 17:0.814579130728819 18:0.919836820713068 19:0.92152466367713 20:1.60036338122 21:0.6222 22:0.8222 23:0.9778 30:0.675006 #T0879:IntFOLD4_TS1
0.73636 1:0.73209 2:0.662243 3:0.688321885121695 4:0.589 5:0.817944748408515 6:0.432424 7:0.770126014513718 8:0.593133 9:0.664423 10:0.631 11:0.630364 12:0.6463 13:0.859746931811678 14:0.807835820895522 15:0.852017937219731 16:0.717488789237668 17:0.816454358166437 18:0.919782988848123 19:0.926008968609865 20:1.59659096231 21:0.5778 22:0.8 23:0.9778 30:0.667474 #T0879:IntFOLD4_TS2
0.72159 1:0.69402 2:0.653411 3:0.664805807469783 4:0.575 5:0.814094469672141 6:0.401465 7:0.779107755264409 8:0.542705 9:0.612045 10:0.571238 11:0.593027 12:0.6387 13:0.854912598991034 14:0.799977385798281 15:0.820627802690583 16:0.708520179372197 17:0.808183750198141 18:0.915862491033083 19:0.908071748878924 20:1.57988978223 21:0.5333 22:0.7333 23:0.9778 30:0.651635 #T0879:IntFOLD4_TS3
0.74773 1:0.71524 2:0.657399 3:0.701257339491414 4:0.580 5:0.806069449313473 6:0.42606 7:0.765707996356072 8:0.590491 9:0.688207 10:0.637503 11:0.643653 12:0.6418 13:0.870133756567227 14:0.797009271822705 15:0.802690582959641 16:0.721973094170404 17:0.805904484387971 18:0.915018428877175 19:0.899103139013453 20:1.61704258451 21:0.7111 22:0.8222 23:1 30:0.674262 #T0879:IntFOLD4_TS4
0.74091 1:0.69346 2:0.673037 3:0.6824721419627 4:0.599 5:0.811329626256512 6:0.430751 7:0.776235979555427 8:0.568505 9:0.625765 10:0.614425 11:0.608915 12:0.6577 13:0.857945583435008 14:0.802860696517413 15:0.829596412556054 16:0.690582959641256 17:0.812086159376985 18:0.915954944901741 19:0.914798206278027 20:1.63279894886 21:0.5556 22:0.8 23:0.9778 30:0.676505 #T0879:IntFOLD4_TS5
0.71477 1:0.66174 2:0.626242 3:0.683091706048533 4:0.555 5:0.808671351364378 6:0.420473 7:0.753537777995908 8:0.482927 9:0.544786 10:0.502282 11:0.505531 12:0.6112 13:0.862279612366691 14:0.814280868385346 15:0.780269058295964 16:0.695067264573991 17:0.820388772604711 18:0.921097702739949 19:0.887892376681614 20:1.56500294799 21:0.5111 22:0.7556 23:1 30:0.629469 #T0879:M4T-SmotifTF_TS1
0.76477 1:0.75533 2:0.692137 3:0.697454722027273 4:0.624 5:0.851370687799066 6:0.438956 7:0.796616566406977 8:0.578102 9:0.630471 10:0.632484 11:0.601442 12:0.6741 13:0.861233580229865 14:0.826860018091361 15:0.829596412556054 16:0.721973094170404 17:0.832642185540216 18:0.921499005719537 19:0.912556053811659 20:1.59678620572 21:0.6444 22:0.7778 23:0.9556 30:0.675871 #T0879:MULTICOM-CLUSTER_TS1
0.76591 1:0.77473 2:0.691661 3:0.685432542319197 4:0.622 5:0.85279362758291 6:0.453285 7:0.810964816529244 8:0.5658 9:0.659286 10:0.630487 11:0.610012 12:0.6741 13:0.885342558717798 14:0.823326549072818 15:0.847533632286996 16:0.744394618834081 17:0.828860215281969 18:0.921295658903704 19:0.92152466367713 20:1.58381244425 21:0.6444 22:0.8 23:0.9556 30:0.677642 #T0879:MULTICOM-CLUSTER_TS2
0.76932 1:0.73701 2:0.692335 3:0.683080871351608 4:0.624 5:0.852082820870719 6:0.446527 7:0.793222918724556 8:0.583752 9:0.620229 10:0.631249 11:0.605457 12:0.6734 13:0.871241565832161 14:0.825333559475351 15:0.838565022421525 16:0.713004484304933 17:0.831250176102652 18:0.921792147845266 19:0.917040358744395 20:1.59983790074 21:0.6667 22:0.8 23:0.9556 30:0.677788 #T0879:MULTICOM-CLUSTER_TS3
0.77273 1:0.76025 2:0.691173 3:0.686844935352523 4:0.622 5:0.857119040848432 6:0.457161 7:0.814739407878876 8:0.573311 9:0.627301 10:0.637523 11:0.620016 12:0.6725 13:0.8932179615183 14:0.826860018091361 15:0.820627802690583 16:0.717488789237668 17:0.832718396662847 18:0.920775825595471 19:0.908071748878924 20:1.58075041025 21:0.5778 22:0.8 23:0.9556 30:0.676516 #T0879:MULTICOM-CLUSTER_TS4
0.76477 1:0.74810 2:0.690673 3:0.695159842929399 4:0.621 5:0.83765508282276 6:0.455497 7:0.775956208282532 8:0.598125 9:0.616645 10:0.628584 11:0.585081 12:0.6733 13:0.864625780504047 14:0.81883197648123 15:0.825112107623318 16:0.744394618834081 17:0.825399162822646 18:0.921633630146702 19:0.910313901345291 20:1.60420468861 21:0.6222 22:0.8 23:0.9556 30:0.678533 #T0879:MULTICOM-CLUSTER_TS5
0.76364 1:0.73204 2:0.681581 3:0.688326941313593 4:0.613 5:0.825995390863277 6:0.430811 7:0.751783741949261 8:0.574524 9:0.572545 10:0.603919 11:0.560075 12:0.6661 13:0.845355404726495 14:0.825333559475351 15:0.84304932735426 16:0.730941704035874 17:0.832047816773975 18:0.921399124517057 19:0.919282511210762 20:1.59007195419 21:0.6222 22:0.7778 23:0.9556 30:0.667018 #T0879:MULTICOM-CONSTRUCT_TS1
0.76364 1:0.73628 2:0.686657 3:0.658134433127302 4:0.617 5:0.842949739887179 6:0.429198 7:0.776949231468662 8:0.572027 9:0.621236 10:0.640082 11:0.598135 12:0.6690 13:0.873851195251156 14:0.823439620081411 15:0.834080717488789 16:0.73542600896861 17:0.828595911111685 18:0.921960638335956 19:0.917040358744395 20:1.60530397903 21:0.6889 22:0.7556 23:0.9556 30:0.675431 #T0879:MULTICOM-CONSTRUCT_TS2
