0.69142 1:0.58893 2:0.638783 3:0.712039384029932 4:0.536 5:0.822162263773513 6:0.372548 7:0.781368705932386 8:0.550539 9:0.549612 10:0.579228 11:0.530911 12:0.6272 13:0.811960534825892 14:0.80844772967265 15:0.776859504132231 16:0.731404958677686 17:0.806706476387982 18:0.919415529304208 19:0.888429752066116 20:1.53838928707 21:0.5417 22:0.5625 23:0.8958 30:0.614286 #T0889:ACOMPMOD_TS1
0.78347 1:0.80761 2:0.797214 3:0.802058463176781 4:0.725 5:0.859653755800402 6:0.405448 7:0.829926937642026 8:0.687901 9:0.723828 10:0.687211 11:0.670979 12:0.7786 13:0.853537485218623 14:0.80266631467793 15:0.838842975206612 16:0.809917355371901 17:0.805553233834959 18:0.918882979851185 19:0.919421487603306 20:1.62159266697 21:0.7292 22:0.8958 23:0.9792 30:0.752194 #T0889:FALCON_TOPOX_TS5
0.78243 1:0.79728 2:0.794928 3:0.798258931585686 4:0.722 5:0.858266543884084 6:0.414314 7:0.827543458633253 8:0.681789 9:0.70575 10:0.669909 11:0.648627 12:0.7771 13:0.849441171442821 14:0.807365364308342 15:0.826446280991736 16:0.793388429752066 17:0.8102102257458 18:0.918915958666186 19:0.913223140495868 20:1.62270005475 21:0.75 22:0.8958 23:0.9792 30:0.747987 #T0889:FALCON_TOPO_TS1
0.78033 1:0.77662 2:0.795001 3:0.795112206624313 4:0.722 5:0.856512961740441 6:0.402231 7:0.827636253856115 8:0.655252 9:0.681053 10:0.659774 11:0.623783 12:0.7760 13:0.834244065861056 14:0.802719112988384 15:0.822314049586777 16:0.822314049586777 17:0.804694235149202 18:0.918819277572249 19:0.911157024793388 20:1.62258511689 21:0.7083 22:0.8958 23:0.9792 30:0.741342 #T0889:FALCON_TOPO_TS2
0.78243 1:0.80724 2:0.799406 3:0.805369956889689 4:0.727 5:0.861091104137206 6:0.410203 7:0.829576708623732 8:0.68341 9:0.675789 10:0.667288 11:0.65577 12:0.7807 13:0.843910865875859 14:0.807550158394931 15:0.826446280991736 16:0.822314049586777 17:0.811241973208528 18:0.918910133992977 19:0.913223140495868 20:1.61126984506 21:0.7292 22:0.9167 23:0.9792 30:0.746564 #T0889:FALCON_TOPO_TS3
0.78661 1:0.81364 2:0.796799 3:0.806180368412183 4:0.725 5:0.865708595894061 6:0.411858 7:0.83998464745909 8:0.70496 9:0.724635 10:0.707091 11:0.671848 12:0.7781 13:0.84055674903117 14:0.807312565997888 15:0.84297520661157 16:0.826446280991736 17:0.810468782578549 18:0.918940381917582 19:0.921487603305785 20:1.63844745101 21:0.7292 22:0.875 23:0.9792 30:0.751512 #T0889:FALCON_TOPO_TS4
0.78347 1:0.79731 2:0.796105 3:0.803031852486119 4:0.723 5:0.866057841042332 6:0.414377 7:0.8425946285435 8:0.682685 9:0.666717 10:0.674106 11:0.654006 12:0.7776 13:0.855547311860171 14:0.804012671594509 15:0.818181818181818 16:0.834710743801653 17:0.805966377581541 18:0.919062156426236 19:0.909090909090909 20:1.62685859113 21:0.7083 22:0.8958 23:0.9792 30:0.748443 #T0889:FALCON_TOPO_TS5
0.86192 1:0.78815 2:0.771937 3:0.802914544298885 4:0.693 5:0.865807082726349 6:0.440038 7:0.859612907796016 8:0.720242 9:0.70065 10:0.707587 11:0.670625 12:0.7595 13:0.877440579306601 14:0.80454065469905 15:0.863636363636364 16:0.785123966942149 17:0.808085414635635 18:0.917473697531822 19:0.931818181818182 20:1.63751720572 21:0.7917 22:0.9375 23:1 30:0.746897 #T0889:FFAS-3D_TS1
0.75523 1:0.53417 2:0.77083 3:0.780368985291344 4:0.696 5:0.783801039648814 6:0.324822 7:0.734277530944129 8:0.572327 9:0.519106 10:0.565633 11:0.544534 12:0.7572 13:0.746292275618263 14:0.802111932418163 15:0.665289256198347 16:0.764462809917355 17:0.802320242261768 18:0.917934959835993 19:0.832644628099174 20:1.56463113612 21:0.7083 22:0.9167 23:0.9792 30:0.691983 #T0889:FLOUDAS_SERVER_TS1
0.75209 1:0.54891 2:0.771037 3:0.772401878865238 4:0.695 5:0.787242528335809 6:0.332916 7:0.73337486987597 8:0.562827 9:0.514922 10:0.553191 11:0.547142 12:0.7565 13:0.743834117267644 14:0.804699049630412 15:0.661157024793388 16:0.776859504132231 17:0.803870565935559 18:0.917934140325638 19:0.828512396694215 20:1.56189307636 21:0.7083 22:0.9167 23:0.9792 30:0.689770 #T0889:FLOUDAS_SERVER_TS2
0.75314 1:0.48859 2:0.768712 3:0.778082818863801 4:0.693 5:0.775641884233565 6:0.31648 7:0.717655413413566 8:0.547197 9:0.493178 10:0.560978 11:0.520015 12:0.7549 13:0.739681673912699 14:0.80168954593453 15:0.648760330578512 16:0.772727272727273 17:0.802207563968237 18:0.917975111115951 19:0.824380165289256 20:1.57697942273 21:0.7083 22:0.8958 23:0.9375 30:0.686729 #T0889:FLOUDAS_SERVER_TS3
0.75314 1:0.54100 2:0.769012 3:0.763425563835981 4:0.693 5:0.777564348294167 6:0.333114 7:0.721658872110295 8:0.575499 9:0.512213 10:0.585317 11:0.562672 12:0.7553 13:0.740282709798621 14:0.8009767687434 15:0.665289256198347 16:0.768595041322314 17:0.800226739776843 18:0.917946298984284 19:0.832644628099174 20:1.55368629208 21:0.6667 22:0.9583 23:0.9792 30:0.689769 #T0889:FLOUDAS_SERVER_TS4
0.75523 1:0.54752 2:0.770006 3:0.761652508792293 4:0.695 5:0.780225976137518 6:0.318482 7:0.72577806137411 8:0.571574 9:0.527958 10:0.571562 11:0.546876 12:0.7560 13:0.758121606451465 14:0.801768743400211 15:0.681818181818182 16:0.776859504132231 17:0.80271113409271 18:0.917840551340769 19:0.840909090909091 20:1.56145135293 21:0.6667 22:0.9167 23:0.9792 30:0.693447 #T0889:FLOUDAS_SERVER_TS5
0.15795 1:0.21764 2:0.154067 3:0.657109153745901 4:0.099 5:0.577487780568919 6:0.145885 7:0.529517339534854 8:0.173988 9:0.0843982 10:0.19351 11:0.119085 12:0.1134 13:0.714309606176545 14:0.687328405491024 15:0.805785123966942 16:0.479338842975207 17:0.704134875601319 18:0.896529368414904 19:0.902892561983471 20:1.27408971943 21:0.1042 22:0.2708 23:0.2292 30:0.214584 #T0889:GAPF_LNCC_SERVER_TS1
0.14958 1:0.22584 2:0.152417 3:0.66147633159568 4:0.094 5:0.609174570450459 6:0.16147 7:0.56603699083419 8:0.187074 9:0.0803237 10:0.180671 11:0.128116 12:0.1138 13:0.724306310656513 14:0.703484688489968 15:0.826446280991736 16:0.528925619834711 17:0.717859290142945 18:0.903623568913855 19:0.913223140495868 20:1.32233883271 21:0.125 22:0.2708 23:0.2292 30:0.212829 #T0889:GAPF_LNCC_SERVER_TS2
0.15063 1:0.22342 2:0.152011 3:0.662906058708181 4:0.094 5:0.595459321397355 6:0.159917 7:0.537976889210496 8:0.153812 9:0.0645069 10:0.14949 11:0.0964728 12:0.1244 13:0.713935203379406 14:0.699894403379092 15:0.818181818181818 16:0.520661157024793 17:0.71530118030103 18:0.906348797491686 19:0.909090909090909 20:1.3044815474 21:0.125 22:0.25 23:0.2292 30:0.214495 #T0889:GAPF_LNCC_SERVER_TS3
0.16318 1:0.23705 2:0.160357 3:0.659895626159761 4:0.087 5:0.600323573207649 6:0.172872 7:0.535554854007185 8:0.186033 9:0.115205 10:0.214004 11:0.137891 12:0.1099 13:0.711904757708785 14:0.709318901795143 15:0.830578512396694 16:0.541322314049587 17:0.72356435743056 18:0.897964364762492 19:0.915289256198347 20:1.28609916944 21:0.1042 22:0.25 23:0.375 30:0.222322 #T0889:GAPF_LNCC_SERVER_TS4
0.15377 1:0.23851 2:0.155203 3:0.67074985721534 4:0.080 5:0.570704184443908 6:0.181937 7:0.524621075744881 8:0.135022 9:0.0894794 10:0.164739 11:0.111932 12:0.1060 13:0.720679211965381 14:0.680464625131996 15:0.822314049586777 16:0.508264462809917 17:0.697764310865324 18:0.888286756112088 19:0.911157024793388 20:1.2711491101 21:0.0625 22:0.2708 23:0.2292 30:0.204987 #T0889:GAPF_LNCC_SERVER_TS5
0.82531 1:0.85895 2:0.791303 3:0.838069390210551 4:0.714 5:0.86301296907755 6:0.437913 7:0.872097797730129 8:0.734858 9:0.726542 10:0.625553 11:0.644746 12:0.7643 13:0.890563093347808 14:0.804751847940866 15:0.871900826446281 16:0.814049586776859 17:0.807666974351804 18:0.916985592232826 19:0.935950413223141 20:1.67891741179 21:0.6875 22:0.9375 23:0.9792 30:0.770885 #T0889:GOAL_TS1
0.81172 1:0.84356 2:0.790821 3:0.822706495094637 4:0.716 5:0.86046703358726 6:0.444709 7:0.87232721325107 8:0.716958 9:0.708256 10:0.645739 11:0.649817 12:0.7657 13:0.901814650789427 14:0.803431890179514 15:0.855371900826446 16:0.818181818181818 17:0.806134459592459 18:0.917004459960295 19:0.927685950413223 20:1.66093918984 21:0.6875 22:0.9375 23:0.9792 30:0.767420 #T0889:GOAL_TS2
0.81695 1:0.84604 2:0.789498 3:0.825832623962069 4:0.714 5:0.862128688007646 6:0.44438 7:0.873761354622894 8:0.715166 9:0.719574 10:0.612688 11:0.634955 12:0.7650 13:0.891258853405753 14:0.80382787750792 15:0.859504132231405 16:0.822314049586777 17:0.806070728131401 18:0.916897628828161 19:0.929752066115702 20:1.67093512251 21:0.6875 22:0.9167 23:0.9792 30:0.765610 #T0889:GOAL_TS3
0.81485 1:0.83508 2:0.790071 3:0.826886606682483 4:0.714 5:0.866852499484803 6:0.450653 7:0.878000985451499 8:0.765947 9:0.773097 10:0.690032 11:0.692272 12:0.7661 13:0.885579015820258 14:0.803194297782471 15:0.855371900826446 16:0.814049586776859 17:0.806088520897866 18:0.917216661661829 19:0.927685950413223 20:1.66061641934 21:0.6875 22:0.9167 23:0.9792 30:0.765753 #T0889:GOAL_TS4
0.8159 1:0.84960 2:0.791121 3:0.819316198935343 4:0.714 5:0.864323762355834 6:0.442363 7:0.871241689232078 8:0.738416 9:0.743342 10:0.632579 11:0.647297 12:0.7648 13:0.893819137631138 14:0.806890179514256 15:0.847107438016529 16:0.809917355371901 17:0.809327674078632 18:0.91713514869629 19:0.923553719008264 20:1.6568639596 21:0.6875 22:0.9167 23:0.9792 30:0.763940 #T0889:GOAL_TS5
0.80649 1:0.79560 2:0.798282 3:0.810787625078735 4:0.726 5:0.875911419188761 6:0.43232 7:0.880528461267472 8:0.736444 9:0.744872 10:0.740801 11:0.740075 12:0.7815 13:0.878464922097079 14:0.802217529039071 15:0.84297520661157 16:0.809917355371901 17:0.803892829385469 18:0.917899695101516 19:0.921487603305785 20:1.64044313219 21:0.75 22:0.9792 23:0.9792 30:0.763869 #T0889:HHGG_TS1
0.80753 1:0.79777 2:0.799794 3:0.816298423431693 4:0.728 5:0.878161156136524 6:0.444489 7:0.883205822701248 8:0.720779 9:0.71456 10:0.708448 11:0.706007 12:0.7820 13:0.876702435688896 14:0.806916578669483 15:0.838842975206612 16:0.805785123966942 17:0.810261232599076 18:0.918007146418679 19:0.919421487603306 20:1.64608618347 21:0.7292 22:0.9375 23:0.9792 30:0.761961 #T0889:HHGG_TS2
0.80858 1:0.80207 2:0.798116 3:0.812078910620653 4:0.726 5:0.879691841863093 6:0.442366 7:0.885015669916594 8:0.717402 9:0.73224 10:0.71102 11:0.70618 12:0.7812 13:0.876999913646801 14:0.803326293558606 15:0.838842975206612 16:0.809917355371901 17:0.805333245297625 18:0.917928463455959 19:0.919421487603306 20:1.64673443476 21:0.7292 22:0.9375 23:0.9792 30:0.761640 #T0889:HHGG_TS3
0.80753 1:0.82158 2:0.798087 3:0.815333988945808 4:0.726 5:0.881569238557308 6:0.43363 7:0.888974435674296 8:0.727008 9:0.728168 10:0.705685 11:0.709226 12:0.7822 13:0.878762928748037 14:0.804276663146779 15:0.838842975206612 16:0.822314049586777 17:0.805593423848879 18:0.918037504623247 19:0.919421487603306 20:1.64303032738 21:0.75 22:0.9792 23:0.9792 30:0.762458 #T0889:HHGG_TS4
0.81276 1:0.79169 2:0.80087 3:0.822288304839384 4:0.729 5:0.876793546168714 6:0.451081 7:0.881713847037615 8:0.713555 9:0.709052 10:0.71124 11:0.704782 12:0.7837 13:0.879641087909318 14:0.804910242872228 15:0.84297520661157 16:0.801652892561983 17:0.807083593992479 18:0.917991900017295 19:0.921487603305785 20:1.64909557943 21:0.75 22:0.9583 23:0.9792 30:0.764720 #T0889:HHGG_TS5
0.79707 1:0.77037 2:0.798008 3:0.812518592452194 4:0.726 5:0.854898832866696 6:0.415218 7:0.842182226104785 8:0.7155 9:0.724129 10:0.706802 11:0.676773 12:0.7818 13:0.849147834913832 14:0.802745512143611 15:0.84297520661157 16:0.797520661157025 17:0.804017466411188 18:0.918019031829608 19:0.921487603305785 20:1.65097650102 21:0.7708 22:0.9583 23:0.9792 30:0.759826 #T0889:HHPred0_TS1
0.79707 1:0.77037 2:0.798008 3:0.812518592452194 4:0.726 5:0.854898832866696 6:0.415218 7:0.842182226104785 8:0.7155 9:0.724129 10:0.706802 11:0.676773 12:0.7818 13:0.849147834913832 14:0.802745512143611 15:0.84297520661157 16:0.797520661157025 17:0.804017466411188 18:0.918019031829608 19:0.921487603305785 20:1.65097650102 21:0.7708 22:0.9583 23:0.9792 30:0.759826 #T0889:HHPred1_TS1
0.85042 1:0.81563 2:0.770307 3:0.799440968281478 4:0.692 5:0.876494808382425 6:0.454424 7:0.867975447118864 8:0.745683 9:0.730766 10:0.749197 11:0.706692 12:0.7555 13:0.880117087888171 14:0.809239704329461 15:0.880165289256198 16:0.801652892561983 17:0.811382624416121 18:0.918289645614521 19:0.940082644628099 20:1.65737447473 21:0.7292 22:0.9375 23:1 30:0.751658 #T0889:IntFOLD4_TS1
0.85042 1:0.81563 2:0.770307 3:0.799440968281478 4:0.693 5:0.876494808382425 6:0.454424 7:0.867975447118864 8:0.745683 9:0.730766 10:0.749197 11:0.706692 12:0.7555 13:0.880117087888171 14:0.809239704329461 15:0.880165289256198 16:0.801652892561983 17:0.811382624416121 18:0.918289645614521 19:0.940082644628099 20:1.65737447473 21:0.7292 22:0.9375 23:1 30:0.751816 #T0889:IntFOLD4_TS2
0.87552 1:0.79309 2:0.785439 3:0.814828041420715 4:0.711 5:0.858969940414858 6:0.452949 7:0.855305400718539 8:0.752236 9:0.748967 10:0.717029 11:0.703678 12:0.7651 13:0.867115203978592 14:0.805491024287223 15:0.855371900826446 16:0.78099173553719 17:0.809647332558649 18:0.917212111211218 19:0.927685950413223 20:1.6646435453 21:0.75 22:0.9583 23:1 30:0.761848 #T0889:IntFOLD4_TS3
0.84937 1:0.80042 2:0.763069 3:0.796363195460693 4:0.684 5:0.873103312678098 6:0.450809 7:0.865018026431047 8:0.730299 9:0.723309 10:0.732348 11:0.681156 12:0.7500 13:0.871399291903771 14:0.802534318901795 15:0.884297520661157 16:0.78099173553719 17:0.804768425887215 18:0.917866931940707 19:0.942148760330578 20:1.62935150354 21:0.75 22:0.9375 23:1 30:0.739879 #T0889:IntFOLD4_TS4
0.87343 1:0.77115 2:0.785487 3:0.796791236021744 4:0.711 5:0.855489380342943 6:0.451888 7:0.849584704015437 8:0.713313 9:0.690352 10:0.684103 11:0.670873 12:0.7654 13:0.874570480952071 14:0.808051742344245 15:0.847107438016529 16:0.760330578512397 17:0.811508786272468 18:0.917230927625144 19:0.923553719008264 20:1.65838347559 21:0.75 22:0.9583 23:1 30:0.757829 #T0889:IntFOLD4_TS5
0.78033 1:0.76278 2:0.772384 3:0.799384552893724 4:0.693 5:0.862696760302154 6:0.419862 7:0.849700992433764 8:0.673952 9:0.679253 10:0.666457 11:0.644493 12:0.7570 13:0.852500189448344 14:0.797175290390707 15:0.822314049586777 16:0.78099173553719 17:0.797955201205116 18:0.91857089799994 19:0.909090909090909 20:1.6271841844 21:0.75 22:0.9375 23:0.9792 30:0.735258 #T0889:M4T-SmotifTF_TS1
0.80962 1:0.82536 2:0.816793 3:0.804865800329287 4:0.750 5:0.876940713333997 6:0.430448 7:0.862868859986543 8:0.697777 9:0.689696 10:0.693413 11:0.671367 12:0.7988 13:0.867238918153028 14:0.80168954593453 15:0.847107438016529 16:0.826446280991736 17:0.804383578014284 18:0.918376353570639 19:0.923553719008264 20:1.65878512985 21:0.7917 22:0.9583 23:0.9792 30:0.773724 #T0889:MULTICOM-CLUSTER_TS1
0.80858 1:0.81381 2:0.816436 3:0.799923633265593 4:0.749 5:0.878887574667965 6:0.425206 7:0.865875870593239 8:0.728454 9:0.715424 10:0.73521 11:0.707308 12:0.7985 13:0.865469734966173 14:0.804065469904963 15:0.859504132231405 16:0.805785123966942 17:0.806529298450942 18:0.918295541595784 19:0.929752066115702 20:1.65005098534 21:0.7917 22:0.9583 23:1 30:0.774075 #T0889:MULTICOM-CLUSTER_TS2
0.80544 1:0.82258 2:0.815705 3:0.80041167114378 4:0.748 5:0.876074412782559 6:0.416973 7:0.863920104924401 8:0.693842 9:0.695319 10:0.690391 11:0.674462 12:0.7982 13:0.857888981508079 14:0.804487856388596 15:0.847107438016529 16:0.822314049586777 17:0.806922455612711 18:0.91829426850397 19:0.923553719008264 20:1.66894508609 21:0.7708 22:0.9583 23:0.9792 30:0.772872 #T0889:MULTICOM-CLUSTER_TS3
0.81172 1:0.82833 2:0.816756 3:0.806120371095048 4:0.749 5:0.879680940109293 6:0.426598 7:0.866238373132244 8:0.744419 9:0.74297 10:0.73925 11:0.722516 12:0.7991 13:0.864822174091573 14:0.803247096092925 15:0.851239669421488 16:0.818181818181818 17:0.806560960024874 18:0.918324622614781 19:0.925619834710744 20:1.65800491763 21:0.8125 22:0.9583 23:0.9792 30:0.776749 #T0889:MULTICOM-CLUSTER_TS4
