0.06012 1:0.11770 2:0.0548776 3:0.451397839027896 4:0.028 5:0.588089389809061 6:0.111933 7:0.460381010776442 8:0.00687333 9:-0.0560246 10:-0.00223279 11:-0.0373326 12:0.0647 13:0.583874735549327 14:0.743340579475033 15:0.528350515463918 16:0.5 17:0.751226691147083 18:0.929142339671015 19:0.757731958762887 20:1.28120444567 21:0.0385 22:0.1026 23:0 30:0.083058 #T0928:ACOMPMOD_TS1
0.08431 1:0.21061 2:0.0830925 3:0.538478353383329 4:0.055 5:0.517474425698735 6:0.136052 7:0.424252590305161 8:0.162347 9:0.133463 10:0.306907 11:0.15129 12:0.0701 13:0.579945764351906 14:0.691947049089906 15:0.760309278350515 16:0.582474226804124 17:0.708459011206687 18:0.914397438058883 19:0.880154639175258 20:1.44287029151 21:0.5256 22:0.4872 23:0.1154 30:0.172429 #T0928:GAPF_LNCC_SERVER_TS2
0.08431 1:0.23983 2:0.0847898 3:0.534362131806023 4:0.054 5:0.518287765887192 6:0.136523 7:0.426485413618224 8:0.156985 9:0.129995 10:0.302721 11:0.149568 12:0.0697 13:0.583511947874232 14:0.690276110444178 15:0.762886597938144 16:0.603092783505155 17:0.707627015695567 18:0.911341728055176 19:0.881443298969072 20:1.45756822114 21:0.5256 22:0.5128 23:0.1154 30:0.176462 #T0928:GAPF_LNCC_SERVER_TS3
0.08578 1:0.19826 2:0.0868286 3:0.532122280547646 4:0.059 5:0.506581545726924 6:0.125585 7:0.422205152580487 8:0.15373 9:0.118898 10:0.300061 11:0.143583 12:0.0712 13:0.585308852620459 14:0.682521657311573 15:0.752577319587629 16:0.574742268041237 17:0.697902431857756 18:0.909755088630491 19:0.876288659793814 20:1.42049585738 21:0.5256 22:0.5 23:0.1154 30:0.175644 #T0928:GAPF_LNCC_SERVER_TS4
0.08578 1:0.21457 2:0.0837286 3:0.540897965551273 4:0.056 5:0.492830946428096 6:0.126086 7:0.413753000815557 8:0.106465 9:0.039269 10:0.250785 11:0.0845604 12:0.0595 13:0.578790912916644 14:0.666980305635768 15:0.752577319587629 16:0.59020618556701 17:0.684189114283154 18:0.859211606240938 19:0.876288659793814 20:1.43735373213 21:0.5256 22:0.5 23:0.1154 30:0.172687 #T0928:GAPF_LNCC_SERVER_TS5
0.51393 1:0.63120 2:0.398715 3:0.621478362480883 4:0.313 5:0.816702598051165 6:0.383339 7:0.746430065343563 8:0.660927 9:0.719427 10:0.768623 11:0.705512 12:0.4020 13:0.803345032621547 14:0.820868888095779 15:0.778350515463918 16:0.690721649484536 17:0.827360738276441 18:0.943775073468616 19:0.889175257731959 20:1.76338284993 21:0.9231 22:0.9744 23:0.7821 30:0.538320 #T0928:GOAL_TS1
0.57918 1:0.63451 2:0.409329 3:0.649919503502726 4:0.337 5:0.816023046544663 6:0.406612 7:0.750656547183556 8:0.601698 9:0.640939 10:0.701637 11:0.648789 12:0.4028 13:0.817050734450014 14:0.817299892930145 15:0.783505154639175 16:0.685567010309278 17:0.822653526760995 18:0.943100096294952 19:0.891752577319588 20:1.78502218809 21:0.9231 22:0.9744 23:0.7949 30:0.546289 #T0928:GOAL_TS2
0.57771 1:0.62967 2:0.408127 3:0.617905382752589 4:0.336 5:0.823636530258574 6:0.408747 7:0.759916701684166 8:0.605582 9:0.657298 10:0.701806 11:0.667443 12:0.4024 13:0.812908771317086 14:0.819084390512962 15:0.778350515463918 16:0.688144329896907 17:0.82437067319869 18:0.942964157287948 19:0.889175257731959 20:1.79178495789 21:0.9359 22:0.9615 23:0.7821 30:0.544144 #T0928:GOAL_TS3
0.58944 1:0.61932 2:0.394946 3:0.632202187388702 4:0.324 5:0.80203443920584 6:0.394815 7:0.739794846865251 8:0.58389 9:0.622326 10:0.683848 11:0.637558 12:0.3914 13:0.793786518526577 14:0.811135264916778 15:0.804123711340206 16:0.695876288659794 17:0.817472225916737 18:0.94229577290529 19:0.902061855670103 20:1.78586692585 21:0.9231 22:0.9487 23:0.7949 30:0.535077 #T0928:GOAL_TS4
0.58358 1:0.64687 2:0.394818 3:0.643062728302252 4:0.325 5:0.818583544180089 6:0.402378 7:0.755414171259125 8:0.636634 9:0.651359 10:0.746494 11:0.671478 12:0.3931 13:0.800204761400365 14:0.812368190519451 15:0.791237113402062 16:0.701030927835051 17:0.819878108114744 18:0.942673257852042 19:0.895618556701031 20:1.7910628115 21:0.9231 22:0.9231 23:0.7821 30:0.539073 #T0928:GOAL_TS5
0.6239 1:0.46116 2:0.387604 3:0.600254782027683 4:0.312 5:0.838329594997385 6:0.351491 7:0.725279098274661 8:0.516537 9:0.567858 10:0.648401 11:0.59013 12:0.3927 13:0.725535485773341 14:0.839232990493495 15:0.752577319587629 16:0.657216494845361 17:0.843853405913512 18:0.945023378463521 19:0.876288659793814 20:1.74001627194 21:0.9359 22:1 23:0.8077 30:0.505028 #T0928:HHGG_TS1
0.62463 1:0.47921 2:0.38846 3:0.572029876364254 4:0.312 5:0.839670427584633 6:0.358424 7:0.727532721883067 8:0.520816 9:0.586927 10:0.691166 11:0.619529 12:0.3932 13:0.729687253978569 14:0.837237597741799 15:0.760309278350515 16:0.664948453608247 17:0.842563799947214 18:0.945001037006562 19:0.880154639175258 20:1.74847337436 21:0.9231 22:1 23:0.8077 30:0.508049 #T0928:HHGG_TS2
0.6283 1:0.46570 2:0.389431 3:0.591204856341214 4:0.313 5:0.835954161030396 6:0.367075 7:0.724337362740906 8:0.518453 9:0.569827 10:0.669625 11:0.613616 12:0.3936 13:0.72687921009765 14:0.837789169721943 15:0.75 16:0.667525773195876 17:0.842592886034677 18:0.94494495851643 19:0.875 20:1.74480852691 21:0.9359 22:1 23:0.8077 30:0.507364 #T0928:HHGG_TS3
0.62683 1:0.46959 2:0.388097 3:0.597472809267104 4:0.312 5:0.830559910525126 6:0.353251 7:0.715709645628454 8:0.520008 9:0.5743 10:0.664232 11:0.597093 12:0.3926 13:0.726146907179603 14:0.8382109600597 15:0.747422680412371 16:0.670103092783505 17:0.843144669820148 18:0.944959253470844 19:0.873711340206186 20:1.72863248872 21:0.9231 22:1 23:0.8077 30:0.505269 #T0928:HHGG_TS4
0.62903 1:0.48646 2:0.387937 3:0.592934124281335 4:0.312 5:0.834984179113739 6:0.367141 7:0.717428879360856 8:0.509286 9:0.557408 10:0.646127 11:0.594651 12:0.3929 13:0.726607602437956 14:0.839249213198793 15:0.760309278350515 16:0.672680412371134 17:0.844437253879396 18:0.944970165202301 19:0.880154639175258 20:1.73616635405 21:0.9231 22:0.9872 23:0.8077 30:0.505522 #T0928:HHGG_TS5
0.6327 1:0.46510 2:0.387286 3:0.552123672136318 4:0.311 5:0.779219376656532 6:0.323415 7:0.608049649706241 8:0.470169 9:0.508705 10:0.593096 11:0.519607 12:0.3896 13:0.626863607865815 14:0.836686025761656 15:0.762886597938144 16:0.688144329896907 17:0.841841507485804 18:0.945362002236031 19:0.881443298969072 20:1.69432331447 21:0.9231 22:1 23:0.8333 30:0.493157 #T0928:HHPred0_TS1
0.6327 1:0.46510 2:0.387286 3:0.552123672136318 4:0.311 5:0.779219376656532 6:0.323415 7:0.608049649706241 8:0.470169 9:0.508705 10:0.593096 11:0.519607 12:0.3896 13:0.626863607865815 14:0.836686025761656 15:0.762886597938144 16:0.688144329896907 17:0.841841507485804 18:0.945362002236031 19:0.881443298969072 20:1.69432331447 21:0.9231 22:1 23:0.8333 30:0.493157 #T0928:HHPred1_TS1
0.52639 1:0.58679 2:0.425998 3:0.607495086478981 4:0.347 5:0.824033835286453 6:0.379125 7:0.721969221499042 8:0.610156 9:0.669764 10:0.754032 11:0.682752 12:0.4243 13:0.744364302093562 14:0.822264040751436 15:0.824742268041237 16:0.706185567010309 17:0.825529533519178 18:0.944384928432659 19:0.912371134020619 20:1.76227432043 21:0.9615 22:0.9744 23:0.8462 30:0.546395 #T0928:IntFOLD4_TS1
0.42449 1:0.51437 2:0.378253 3:0.529066008138604 4:0.315 5:0.770822986322256 6:0.306391 7:0.646002929236543 8:0.542775 9:0.631424 10:0.688977 11:0.621881 12:0.3764 13:0.692677543378499 14:0.823172512248142 15:0.788659793814433 16:0.646907216494845 17:0.832195005826508 18:0.943836754534019 19:0.885309278350515 20:1.67441730641 21:0.9103 22:0.8974 23:0.7436 30:0.497910 #T0928:IntFOLD4_TS2
0.43842 1:0.53531 2:0.390798 3:0.488800575234911 4:0.325 5:0.794094807964206 6:0.309357 7:0.642863437079355 8:0.527403 9:0.543602 10:0.640488 11:0.564589 12:0.3842 13:0.651522219582089 14:0.82865578663898 15:0.780927835051546 16:0.677835051546392 17:0.835776706659639 18:0.944305921191066 19:0.885309278350515 20:1.69369142976 21:0.9103 22:0.8974 23:0.7564 30:0.496859 #T0928:IntFOLD4_TS3
0.43255 1:0.51635 2:0.393012 3:0.504054139201322 4:0.329 5:0.809939407870243 6:0.311778 7:0.650914313150268 8:0.495263 9:0.521552 10:0.603577 11:0.556845 12:0.3831 13:0.688302763455851 14:0.84074170208624 15:0.770618556701031 16:0.654639175257732 17:0.847279507991029 18:0.945089639373072 19:0.880154639175258 20:1.68517806331 21:0.9359 22:0.8846 23:0.7564 30:0.497128 #T0928:IntFOLD4_TS4
0.41496 1:0.50542 2:0.374721 3:0.545886204436843 4:0.308 5:0.770693905592096 6:0.296632 7:0.652724403217888 8:0.498129 9:0.54658 10:0.630808 11:0.573561 12:0.3712 13:0.705071655754647 14:0.823058953311054 15:0.806701030927835 16:0.63659793814433 17:0.830956858471422 18:0.944213359527694 19:0.903350515463918 20:1.65177782613 21:0.9744 22:0.8718 23:0.7051 30:0.490085 #T0928:IntFOLD4_TS5
0.48534 1:0.45644 2:0.421467 3:0.486014028426821 4:0.344 5:0.789696977067839 6:0.30187 7:0.598663804179138 8:0.466656 9:0.486901 10:0.514925 11:0.479994 12:0.4222 13:0.613615237511773 14:0.846808993867817 15:0.778350515463918 16:0.649484536082474 17:0.852243370528501 18:0.946929986547178 19:0.889175257731959 20:1.669628328 21:0.9872 22:0.9615 23:0.7692 30:0.500945 #T0928:MULTICOM-CLUSTER_TS1
0.49267 1:0.47113 2:0.420054 3:0.507236850750599 4:0.342 5:0.798969603019652 6:0.321744 7:0.615433253717516 8:0.477148 9:0.513849 10:0.526317 11:0.493897 12:0.4214 13:0.626814296224833 14:0.845073164400896 15:0.739690721649485 16:0.68298969072165 17:0.850820963573662 18:0.946920029320222 19:0.869845360824742 20:1.65937670465 21:0.9872 22:0.9615 23:0.8077 30:0.502520 #T0928:MULTICOM-CLUSTER_TS2
0.48314 1:0.44692 2:0.414664 3:0.507998770819497 4:0.340 5:0.802113837147973 6:0.282702 7:0.62003827780813 8:0.482784 9:0.481611 10:0.530985 11:0.479877 12:0.4138 13:0.62653209622426 14:0.848609714155933 15:0.770618556701031 16:0.662371134020619 17:0.853990302064744 18:0.946659613325276 19:0.885309278350515 20:1.65455257296 21:0.9872 22:0.9487 23:0.8077 30:0.498118 #T0928:MULTICOM-CLUSTER_TS3
0.45968 1:0.45503 2:0.401763 3:0.507695940233794 4:0.330 5:0.806700062837401 6:0.31607 7:0.6351670166635 8:0.498863 9:0.500837 10:0.578606 11:0.513169 12:0.3978 13:0.658191171713297 14:0.852665390480517 15:0.760309278350515 16:0.672680412371134 17:0.852840433000152 18:0.946721973236117 19:0.880154639175258 20:1.6420358854 21:0.9615 22:0.7821 23:0.7308 30:0.487931 #T0928:MULTICOM-CLUSTER_TS4
0.46334 1:0.35795 2:0.411318 3:0.428447576698269 4:0.336 5:0.802449598454495 6:0.269382 7:0.570420707951288 8:0.447649 9:0.522459 10:0.488639 11:0.485241 12:0.4013 13:0.569217297578934 14:0.860371175497226 15:0.739690721649485 16:0.657216494845361 17:0.862660151829627 18:0.948121938529587 19:0.869845360824742 20:1.59435626855 21:0.9615 22:0.7436 23:0.8077 30:0.476157 #T0928:MULTICOM-CLUSTER_TS5
0.47874 1:0.56823 2:0.416977 3:0.604222999894536 4:0.330 5:0.80805962905878 6:0.354329 7:0.697743212266616 8:0.571605 9:0.606609 10:0.673315 11:0.616088 12:0.4166 13:0.721253746682736 14:0.82661172577139 15:0.79639175257732 16:0.685567010309278 17:0.831101696903327 18:0.945278760191525 19:0.89819587628866 20:1.76851333114 21:0.9487 22:0.9487 23:0.7821 30:0.530516 #T0928:MULTICOM-CONSTRUCT_TS1
0.48607 1:0.46453 2:0.421039 3:0.496534337703191 4:0.342 5:0.798138890733173 6:0.310349 7:0.596847489469017 8:0.505731 9:0.537249 10:0.567026 11:0.521905 12:0.4214 13:0.613668843345004 14:0.849469517536744 15:0.731958762886598 16:0.649484536082474 17:0.855584147394161 18:0.946693829806167 19:0.865979381443299 20:1.64769988236 21:1 22:0.9231 23:0.8205 30:0.502884 #T0928:MULTICOM-CONSTRUCT_TS2
0.44648 1:0.44554 2:0.407248 3:0.500244117673816 4:0.333 5:0.820815388093803 6:0.325566 7:0.695266120738119 8:0.510316 9:0.517307 10:0.623958 11:0.554744 12:0.4069 13:0.707573237448792 14:0.83801628759612 15:0.755154639175258 16:0.65979381443299 17:0.839626656817995 18:0.94641583468029 19:0.877577319587629 20:1.68264748757 21:0.9872 22:0.8333 23:0.7051 30:0.499154 #T0928:MULTICOM-CONSTRUCT_TS3
