0.08302 1:0.14535 2:0.0708628 3:0.558274675360926 4:0.034 5:0.539099087990828 6:0.118865 7:0.442136665157517 8:-0.046183 9:-0.062975 10:-0.0218914 11:-0.0610185 12:0.0708 13:0.649005193273082 14:0.729759576670885 15:0.473684210526316 16:0.487719298245614 17:0.745265105323147 18:0.92701150078444 19:0.724561403508772 20:1.22850263762 21:0.0702 22:0.0877 23:0.0702 30:0.111403 #T0897:ACOMPMOD_TS1
0.10878 1:0.27002 2:0.139559 3:0.630305888889719 4:0.099 5:0.631279766061758 6:0.266204 7:0.572548801007896 8:0.259095 9:0.294813 10:0.355333 11:0.279718 12:0.1324 13:0.714868023215044 14:0.733808811687565 15:0.585964912280702 16:0.610526315789474 17:0.742873118532119 18:0.915234863952141 19:0.770175438596491 20:1.5337631079 21:0.2456 22:0.1053 23:0.0351 30:0.212019 #T0897:FALCON_TOPO_TS3
0.10878 1:0.34144 2:0.143506 3:0.648524359854078 4:0.103 5:0.626498432366385 6:0.296781 7:0.576167716845878 8:0.213265 9:0.256017 10:0.295126 11:0.233321 12:0.1335 13:0.733351372979305 14:0.723846773265846 15:0.582456140350877 16:0.670175438596491 17:0.734347928174186 18:0.911821137628631 19:0.763157894736842 20:1.56045354486 21:0.193 22:0.1404 23:0.0175 30:0.219435 #T0897:FALCON_TOPO_TS4
0.11164 1:0.32171 2:0.139472 3:0.611433950602903 4:0.098 5:0.648354968306407 6:0.271418 7:0.594517891260409 8:0.238053 9:0.255383 10:0.31955 11:0.257921 12:0.1329 13:0.719549063849622 14:0.733555734499022 15:0.56140350877193 16:0.610526315789474 17:0.743998239772992 18:0.910752104324604 19:0.752631578947368 20:1.54941236984 21:0.2105 22:0.1754 23:0.0351 30:0.215498 #T0897:FALCON_TOPO_TS5
0.13836 1:0.24136 2:0.0846676 3:0.535436155524326 4:0.047 5:0.634584693593399 6:0.183624 7:0.541979160347104 8:0.1112 9:0.0350009 10:0.109043 11:0.0560722 12:0.0768 13:0.701821811746944 14:0.767974232140803 15:0.596491228070175 16:0.610526315789474 17:0.775658660609272 18:0.926478022487976 19:0.791228070175439 20:1.35265217019 21:0.4035 22:0.3333 23:0.0351 30:0.147100 #T0897:FFAS-3D_TS1
0.05916 1:0.24203 2:0.0614041 3:0.601475486293749 4:0.030 5:0.273711481679263 6:0.0637855 7:0.262784291885628 8:-0.0723826 9:0.0160655 10:0.131033 11:0.157576 12:0.0285 13:0.61871055030545 14:0.483377430116185 15:0.578947368421053 16:0.473684210526316 17:0.512488180702591 18:0.452804373909154 19:0.784210526315789 20:1.15668946923 21:0.1404 22:0.0702 23:0 30:0.135762 #T0897:FLOUDAS_SERVER_TS1
0.05821 1:0.20140 2:0.0601014 3:0.598312549370063 4:0.029 5:0.263615162269388 6:0.069464 7:0.256649504513973 8:-0.0818093 9:0.000481483 10:0.111493 11:0.166517 12:0.0275 13:0.620692573908237 14:0.472564132060278 15:0.56140350877193 16:0.456140350877193 17:0.501313740272763 18:0.55968666147447 19:0.775438596491228 20:1.15663461088 21:0.1404 22:0.0526 23:0 30:0.128655 #T0897:FLOUDAS_SERVER_TS2
0.07156 1:0.18438 2:0.0616407 3:0.602975237273018 4:0.032 5:0.270562401623146 6:0.068503 7:0.257156194841944 8:-0.122402 9:0.0240939 10:0.127841 11:0.143413 12:0.0316 13:0.623360736545545 14:0.474795812722881 15:0.575438596491228 16:0.480701754385965 17:0.502173150757125 18:0.653997855545811 19:0.782456140350877 20:1.16877196236 21:0.1579 22:0.0702 23:0 30:0.128481 #T0897:FLOUDAS_SERVER_TS3
0.05821 1:0.25872 2:0.0588338 3:0.604296080154345 4:0.028 5:0.25678764014723 6:0.0701124 7:0.244090990244428 8:-0.040263 9:0.0142859 10:0.113564 11:0.16072 12:0.0249 13:0.621493633187449 14:0.469527205797768 15:0.56140350877193 16:0.456140350877193 17:0.49650144753426 18:0.393309708049982 19:0.775438596491228 20:1.17712678938 21:0.1404 22:0.0702 23:0 30:0.139332 #T0897:FLOUDAS_SERVER_TS4
0.06489 1:0.22638 2:0.0603483 3:0.58434576121879 4:0.031 5:0.260791540088398 6:0.0709667 7:0.252513660872612 8:0.0031364 9:0.02028 10:0.129416 11:0.230273 12:0.0247 13:0.618958045448358 14:0.464557690095479 15:0.568421052631579 16:0.466666666666667 17:0.493136212530913 18:0.473595813145109 19:0.778947368421053 20:1.15847005962 21:0.1404 22:0.0702 23:0 30:0.135495 #T0897:FLOUDAS_SERVER_TS5
0.07729 1:0.18124 2:0.0843262 3:0.575819097977899 4:0.049 5:0.462572697500415 6:0.135368 7:0.414477526558331 8:0.0512605 9:0.0201401 10:0.120943 11:0.0596417 12:0.0711 13:0.672205635464404 14:0.639295985275509 15:0.726315789473684 16:0.491228070175439 17:0.661597244734212 18:0.901778472437596 19:0.852631578947368 20:1.29801048832 21:0.3158 22:0.3509 23:0.0351 30:0.151264 #T0897:GAPF_LNCC_SERVER_TS1
0.08015 1:0.17836 2:0.085231 3:0.609414882604199 4:0.052 5:0.483272399737521 6:0.137337 7:0.429885302126283 8:0.0210123 9:0.0609833 10:0.131194 11:0.081451 12:0.0742 13:0.661712748887303 14:0.662947198895663 15:0.743859649122807 16:0.515789473684211 17:0.681188044393133 18:0.909798169676189 19:0.864912280701754 20:1.32949079792 21:0.3158 22:0.3333 23:0.0351 30:0.152620 #T0897:GAPF_LNCC_SERVER_TS2
0.08779 1:0.17731 2:0.0843207 3:0.606283234816659 4:0.048 5:0.482506248042721 6:0.111726 7:0.425179290430377 8:0.093253 9:0.0881707 10:0.191851 11:0.120867 12:0.0752 13:0.657448655070144 14:0.668537904060739 15:0.736842105263158 16:0.536842105263158 17:0.687249835331986 18:0.914127935351465 19:0.86140350877193 20:1.3478178267 21:0.2982 22:0.3509 23:0.0351 30:0.152208 #T0897:GAPF_LNCC_SERVER_TS3
0.08015 1:0.19003 2:0.08504 3:0.602976995583564 4:0.053 5:0.436676164954519 6:0.130862 7:0.39466520594497 8:0.0410098 9:0.0295555 10:0.130096 11:0.042498 12:0.0697 13:0.661147799974425 14:0.618658690900725 15:0.729824561403509 16:0.501754385964912 17:0.640674592754626 18:0.894332082349508 19:0.856140350877193 20:1.30937289587 21:0.3333 22:0.3158 23:0.0351 30:0.155796 #T0897:GAPF_LNCC_SERVER_TS4
0.07538 1:0.17535 2:0.0802255 3:0.584889255008218 4:0.047 5:0.445522031965123 6:0.102769 7:0.397325507774813 8:0.0114596 9:0.0285156 10:0.088372 11:0.0555452 12:0.0694 13:0.661138147663852 14:0.629656045093754 15:0.747368421052632 16:0.484210526315789 17:0.645929980860929 18:0.903060874278152 19:0.863157894736842 20:1.28873823045 21:0.3158 22:0.2982 23:0 30:0.144660 #T0897:GAPF_LNCC_SERVER_TS5
0.10878 1:0.27616 2:0.0899124 3:0.687371505962211 4:0.050 5:0.707548522227753 6:0.327019 7:0.705937179992993 8:0.267148 9:0.17596 10:0.130351 11:0.143802 12:0.0790 13:0.82806957913451 14:0.747083860577476 15:0.554385964912281 16:0.635087719298246 17:0.758672142396706 18:0.92268642131493 19:0.76140350877193 20:1.48657069409 21:0.4211 22:0.2982 23:0.0702 30:0.161633 #T0897:GOAL_TS1
0.12691 1:0.34258 2:0.093709 3:0.658078579777407 4:0.054 5:0.697973101356142 6:0.284374 7:0.6957555809955 8:0.292273 9:0.248607 10:0.266035 11:0.183383 12:0.0788 13:0.829704944540463 14:0.740273783503969 15:0.571929824561404 16:0.684210526315789 17:0.75522353833824 18:0.919437418321622 19:0.771929824561403 20:1.51935681142 21:0.386 22:0.3333 23:0.1228 30:0.179817 #T0897:GOAL_TS2
0.12786 1:0.26927 2:0.0911041 3:0.653087087802556 4:0.051 5:0.641843366882382 6:0.21646 7:0.643073840946452 8:0.235857 9:0.159659 10:0.222642 11:0.12647 12:0.0718 13:0.82021276332452 14:0.705487173587944 15:0.6 16:0.6 17:0.722426320385105 18:0.890834380700812 19:0.787719298245614 20:1.45479248793 21:0.4386 22:0.2982 23:0.0351 30:0.165199 #T0897:GOAL_TS3
0.1021 1:0.28638 2:0.0860193 3:0.63506924007137 4:0.051 5:0.689967403674707 6:0.27202 7:0.674565066914598 8:0.214825 9:0.100672 10:0.188089 11:0.134982 12:0.0734 13:0.808480998560403 14:0.750327849994248 15:0.582456140350877 16:0.610526315789474 17:0.766308528355634 18:0.919515120326963 19:0.780701754385965 20:1.46615628395 21:0.3333 22:0.2807 23:0.0175 30:0.151786 #T0897:GOAL_TS4
0.10496 1:0.26600 2:0.0889262 3:0.662664341594023 4:0.049 5:0.631909177837112 6:0.204411 7:0.616175856307435 8:0.233453 9:0.143734 10:0.199727 11:0.129966 12:0.0759 13:0.774418984527429 14:0.719636489129184 15:0.631578947368421 16:0.628070175438596 17:0.730854345175803 18:0.918364550296443 19:0.803508771929825 20:1.4814146276 21:0.2807 22:0.3684 23:0.0175 30:0.156628 #T0897:GOAL_TS5
0.08111 1:0.15198 2:0.107919 3:0.55504184559308 4:0.075 5:0.598043741850327 6:0.111695 7:0.490393964157706 8:0.00212078 9:0.0462269 10:0.0541545 11:0.0785559 12:0.1060 13:0.655780372810184 14:0.764408144484068 15:0.56140350877193 16:0.536842105263158 17:0.774430610126695 18:0.931507505121841 19:0.771929824561403 20:1.36081763342 21:0.1579 22:0.0702 23:0.1228 30:0.167092 #T0897:HHGG_TS1
0.08302 1:0.15033 2:0.108134 3:0.558612622647655 4:0.075 5:0.595134623252025 6:0.115708 7:0.48376964545773 8:-0.0107937 9:0.0306099 10:0.04075 11:0.0775066 12:0.1060 13:0.655232171068643 14:0.764983319912573 15:0.547368421052632 16:0.547368421052632 17:0.775186262093356 18:0.931482144970596 19:0.764912280701754 20:1.35294626887 21:0.1754 22:0.0702 23:0.1228 30:0.167793 #T0897:HHGG_TS2
0.08302 1:0.15223 2:0.108048 3:0.567398724609446 4:0.075 5:0.593561658581105 6:0.109707 7:0.48079887638451 8:0.0174715 9:0.0667191 10:0.0746674 11:0.0989634 12:0.1059 13:0.66375351133734 14:0.767030944438054 15:0.554385964912281 16:0.536842105263158 17:0.777201943240382 18:0.9314976994409 19:0.768421052631579 20:1.35389913501 21:0.1754 22:0.0702 23:0.1228 30:0.169083 #T0897:HHGG_TS3
0.08302 1:0.15497 2:0.107766 3:0.552020540583785 4:0.076 5:0.589859647116501 6:0.121236 7:0.476719404775379 8:0.0252591 9:0.0585067 10:0.0839485 11:0.101783 12:0.1060 13:0.654293339493212 14:0.765719544461061 15:0.550877192982456 16:0.56140350877193 17:0.7757706396863 18:0.931503699633525 19:0.766666666666667 20:1.35608690356 21:0.1579 22:0.0702 23:0.1228 30:0.168153 #T0897:HHGG_TS4
0.08206 1:0.15128 2:0.107866 3:0.563237155211786 4:0.075 5:0.593837932841562 6:0.117212 7:0.485599499420594 8:0.00585727 9:0.0477663 10:0.0686483 11:0.0860988 12:0.1059 13:0.665375924497482 14:0.763878983089842 15:0.554385964912281 16:0.543859649122807 17:0.773613152343723 18:0.931452648251624 19:0.768421052631579 20:1.35736207898 21:0.1754 22:0.0702 23:0.1228 30:0.168594 #T0897:HHGG_TS5
0.08111 1:0.14415 2:0.107974 3:0.51142132593319 4:0.076 5:0.55066566016503 6:0.104961 7:0.39373417266284 8:-0.011907 9:-0.0224973 10:-0.0154091 11:-0.010563 12:0.1050 13:0.588737156033313 14:0.761785344530082 15:0.554385964912281 16:0.536842105263158 17:0.770446731103557 18:0.931933553412426 19:0.766666666666667 20:1.34918612857 21:0.1579 22:0.0877 23:0.1228 30:0.164751 #T0897:HHPred0_TS1
0.08111 1:0.14415 2:0.107974 3:0.51142132593319 4:0.076 5:0.55066566016503 6:0.104961 7:0.39373417266284 8:-0.011907 9:-0.0224973 10:-0.0154091 11:-0.010563 12:0.1050 13:0.588737156033313 14:0.761785344530082 15:0.554385964912281 16:0.536842105263158 17:0.770446731103557 18:0.931933553412426 19:0.766666666666667 20:1.34918612857 21:0.1579 22:0.0877 23:0.1228 30:0.164751 #T0897:HHPred1_TS1
0.09256 1:0.18273 2:0.0955752 3:0.550629541111718 4:0.057 5:0.621834402317057 6:0.217157 7:0.563465377583744 8:0.144969 9:0.0742002 10:0.128281 11:0.106683 12:0.0823 13:0.725302995928705 14:0.731738180144944 15:0.621052631578947 16:0.543859649122807 17:0.744627476659068 18:0.922622543426245 19:0.789473684210526 20:1.35976178706 21:0.1579 22:0.0526 23:0.1053 30:0.144711 #T0897:IntFOLD4_TS1
0.08874 1:0.18655 2:0.0956952 3:0.511859145258869 4:0.059 5:0.655769745018178 6:0.206634 7:0.538287608294931 8:0.119086 9:0.0625173 10:0.158409 11:0.128471 12:0.0830 13:0.693996840312009 14:0.762774646267111 15:0.621052631578947 16:0.56140350877193 17:0.775718246771421 18:0.92469571260859 19:0.780701754385965 20:1.34968408496 21:0.2105 22:0.0702 23:0 30:0.135409 #T0897:IntFOLD4_TS2
0.0916 1:0.17740 2:0.0981972 3:0.516219755410212 4:0.063 5:0.625090867101115 6:0.185388 7:0.491856057724958 8:0.0764909 9:0.0889945 10:0.121171 11:0.0901918 12:0.0851 13:0.657086982167975 14:0.759438628781778 15:0.624561403508772 16:0.571929824561404 17:0.771933393987653 18:0.924433830229648 19:0.791228070175439 20:1.3662023746 21:0.2456 22:0.0351 23:0 30:0.139440 #T0897:IntFOLD4_TS3
0.0916 1:0.17740 2:0.0981972 3:0.516219755410212 4:0.063 5:0.625090867101115 6:0.185388 7:0.491856057724958 8:0.0764909 9:0.0889945 10:0.121171 11:0.0901918 12:0.0851 13:0.657086982167975 14:0.759438628781778 15:0.624561403508772 16:0.571929824561404 17:0.771933393987653 18:0.924433830229648 19:0.791228070175439 20:1.3662023746 21:0.2456 22:0.0351 23:0 30:0.139440 #T0897:IntFOLD4_TS4
0.1355 1:0.18603 2:0.0949421 3:0.522068775437808 4:0.056 5:0.62955539696188 6:0.168591 7:0.491315444201903 8:0.0941335 9:0.0387011 10:0.0801613 11:0.074915 12:0.0811 13:0.668283332439601 14:0.762130449787185 15:0.652631578947368 16:0.547368421052632 17:0.775185647356422 18:0.925959083369091 19:0.815789473684211 20:1.34095621024 21:0.1754 22:0.2456 23:0.3333 30:0.168811 #T0897:IntFOLD4_TS5
0.08874 1:0.15683 2:0.0866972 3:0.450131016114477 4:0.053 5:0.644613405243547 6:0.12178 7:0.435863421564664 8:0.0324042 9:-0.0207703 10:0.00701544 11:-0.0110887 12:0.0763 13:0.53343263388456 14:0.808604624410445 15:0.56140350877193 16:0.526315789473684 17:0.813791570290665 18:0.936973111645405 19:0.770175438596491 20:1.34289427549 21:0.2807 22:0.2105 23:0.0526 30:0.128888 #T0897:MULTICOM-CLUSTER_TS1
0.09256 1:0.17688 2:0.0856897 3:0.524032808316457 4:0.053 5:0.630350472039945 6:0.126971 7:0.474349463632199 8:0.022445 9:-0.0228912 10:0.0119498 11:-0.0285552 12:0.0763 13:0.618629289400195 14:0.790083975612562 15:0.575438596491228 16:0.529824561403509 17:0.796492745087189 18:0.932335953697618 19:0.770175438596491 20:1.34683909879 21:0.3158 22:0.0877 23:0 30:0.128572 #T0897:MULTICOM-CLUSTER_TS2
0.08492 1:0.15106 2:0.0832166 3:0.441245393775844 4:0.048 5:0.662474249355116 6:0.103009 7:0.436249735764141 8:-0.0113728 9:-0.0490688 10:-0.0683487 11:-0.0700187 12:0.0762 13:0.556876941290027 14:0.825652824111354 15:0.6 16:0.564912280701754 17:0.83041117306903 18:0.938482495572176 19:0.798245614035088 20:1.27478864705 21:0.2105 22:0.1579 23:0.0175 30:0.113280 #T0897:MULTICOM-CLUSTER_TS3
0.08874 1:0.17554 2:0.0856593 3:0.519302952950687 4:0.050 5:0.58841211229277 6:0.134256 7:0.494143993640014 8:0.0628659 9:-0.0273668 10:0.0487169 11:0.0160471 12:0.0774 13:0.676729351686473 14:0.754699183250892 15:0.536842105263158 16:0.512280701754386 17:0.762434507773392 18:0.926112328700333 19:0.754385964912281 20:1.34697745169 21:0.2281 22:0.1053 23:0 30:0.130945 #T0897:MULTICOM-CLUSTER_TS4
0.09828 1:0.17824 2:0.0846607 3:0.546647583136219 4:0.050 5:0.577368666817517 6:0.148042 7:0.496785636375886 8:0.0523676 9:0.00283584 10:0.0961573 11:0.0405612 12:0.0769 13:0.688592288876331 14:0.74140112734384 15:0.540350877192982 16:0.529824561403509 17:0.749862242197845 18:0.924843292288338 19:0.763157894736842 20:1.30715312584 21:0.2281 22:0.1053 23:0 30:0.130708 #T0897:MULTICOM-CLUSTER_TS5
0.10115 1:0.31120 2:0.149183 3:0.663538309850363 4:0.110 5:0.625000812417975 6:0.282069 7:0.569197218099011 8:0.220179 9:0.1856 10:0.261003 11:0.203286 12:0.1385 13:0.722189424532544 14:0.71719774531232 15:0.596491228070175 16:0.621052631578947 17:0.730554361803819 18:0.917760768816163 19:0.770175438596491 20:1.56651639974 21:0.3158 22:0.2281 23:0.0351 30:0.231880 #T0897:MULTICOM-CONSTRUCT_TS1
0.09256 1:0.28847 2:0.145688 3:0.664428190817135 4:0.105 5:0.622630998747945 6:0.286927 7:0.562359727868057 8:0.262234 9:0.276815 10:0.328968 11:0.275442 12:0.1364 13:0.717826992645269 14:0.723524675025883 15:0.6 16:0.610526315789474 17:0.734126794096847 18:0.917740597524998 19:0.770175438596491 20:1.56998558707 21:0.2982 22:0.193 23:0.0351 30:0.226619 #T0897:MULTICOM-CONSTRUCT_TS2
0.10115 1:0.31373 2:0.149183 3:0.663538309850363 4:0.110 5:0.625000812417975 6:0.282069 7:0.569197218099011 8:0.220179 9:0.1856 10:0.261003 11:0.203286 12:0.1385 13:0.722189424532544 14:0.71719774531232 15:0.596491228070175 16:0.621052631578947 17:0.730554361803819 18:0.917760768816163 19:0.770175438596491 20:1.56651639974 21:0.3158 22:0.2281 23:0.0351 30:0.232097 #T0897:MULTICOM-CONSTRUCT_TS3
